,text,cluster
70,"Nevertheless one can argue if this is reason enough to prohibit advertisements directed toward young children, since it would be pretty hard to establish.",13
71,"Nowadays it is common, that even little children spend some time in front of the TV and since there has to be some sort of advertising between two shows that are made for children, it wouldn't be too clever to put something in there, that isn't directed toward children as well.",2
72,"Furthermore there are some advertisements that might have a positive consequence on children, for example if an ad promotes physical activity, like going outside and playing with friends, although this is quite rarely the case.",13
73,Eventually I think that it really depends on what sort of advertisement it is and what product is getting advertised.,8
74,"As for the previous example with toys: if a false picture of the toy is portraied, to bait consumers into buying, that is obviously not the right way to do it.",6
75,"However an absolute prohibition is, in my opinion, nearly impossible to to happen, because TV companies have to earn their money and companies that produce shows for children are no exception.",2
76,"But as just mentioned, it's the quality of the advertisement that really matters, thus instead of wanting to prohibit them all, one should rather ask for more appropriate ads, that don't damage young children in any way.",13
77,The following essay deals with the question wether telivision advertising directed toward young children aged two to five should be allowed.,12
78,For children the ages two to five are the most important year of development.,9
79,They learn speaking and walking and a lot of other important things.,11
80,The young children should play outside or do other stuff than sitting in fornt of a television and watch some strange series.,1
81,Later in life they'll watch a lot of tv and in childhood they shouldn't spend their time with this.,1
82,"If they watch series for example the ""KrÃ¼melmoster"" they may have the same ideas as the actors and do things they aren't allowed or get hurt while doing this.",4
83,The development in this young age is very importent.,9
84,"One can't really tell them what to do ore not, they will experience this themselves.",11
85,But without watching TV they will meet some friends and are outside in the natur.,17
86,They create other ideas without the influence of television.,17
87,They get social contacts which they can't make if they only spend their time infront of the TV.,17
88,For example I got to know my best friend with the age of 1 because our mothers are friends and we only spend out time outside and played with the dogs or by bad weather we built thing and played memories.,14
89,We weren't allowed to watch television and later the only thing we watched was the sandman.,17
90,This only goes ten minutes and was nearly before our bedtime.,11
91,"The age of two to five is the time for children in the kindergarden and there they learn how to behave with other kids, so it's important not to destroy this at home.",14
92,In my oppinion television advertising shouldn't be allowed.,12
93,Television advertising directed toward young children should not be allowed.,12
94,With this statement the following text is occupied.,16
95,IÂ´m going to compare advantages and disadvantages.,16
96,"An arguement, why children should not be allowed to use Television with the age of two to five is, that they are to young to understand a lot of things, which are told there.",1
97,"Parents should make sure that their children grows up with things, which are important fot theier future.",9
98,"For example, children with the age of two to five should reed some books or play games like football.",14
99,"Also they could draw some pictures or learn, how to spell theier names.",14
100,"If children with young age only watch TV, they will do this also with older age.",1
101,"An advantage is, that a children with young age often has to be alone, because the parents have to work the whole day or must have to do something, where a little children is not usefull.",9
102,"Than they could watch TV, with the result that their fixed on the Television.",17
103,"Also if a children watch important politically soaps earlier, it grows up with a better knowledge of the important things of life.",17
104,But it does not make sense that a young aged children is able to get important information.,15
105,"A young children with the age of two to five has to learn the calours or how to differences animals with other animals, for example.",14
106,"It is better to show them books with a lot of picures than to let them whatch TV .Young children should also play outside with friends, because they have to learn the difference of the real world and the world that is showed by the medias.",1
107,"As a result I agree with the statement, because there are a lot of disadvantages and only a few advantages.",16
108,"I think there are a lot of more things, children with young age could do much better than watch Television.",1
109,"In my opinion, children, who look at pictures or learn the colours with young age have a lot of knwoledge more than children watching TV.",1
110,Television advertising is often directed to certain groups of people.,8
111,One of them are children who are between two and five years old.,14
112,There are some people who say that this kind of advertising should not be allowed.,8
113,In the following I will present my opinion on this topic.,16
114,In my opionion there are two sides to this statement.,16
115,I can agree with the people who are saying that this kind of advertising should be forbidden.,8
116,Children who are that young don't know how to compromise it.,5
117,"The ads are making everything more colorful and brighter, and they do not necessarily show reality.",8
118,The children really want to have the product and might annoy their parents until they buy it.,7
119,It's also not fair of the marketing people.,6
120,"They use young children, who might never had contact to any kind of media before, just to make money.",2
121,"They know exactly what the children want and they use this knowledge, just to make themselves richer.",5
122,"But on the other hand, there are some reasons why I disagree with this statement.",16
123,"Even if the child really wants the product that was advertised on TV, the decisions if it's bought or not will be made by the parents.",3
124,The child can't just buy things on its own.,7
125,"The role of the parents is another reason, why I think commercials should be allowed: the parents can decide when and how often children watch TV.",12
126,And it is their decision if they want a two- year old boy or girl to watch TV.,2
127,The other reason why it should be allowed is one simple thing: you can't hide advertising.,8
128,"Sooner or later the kids will be confronted with ads, and it could be good to let them know early enough that it is out there.",13
129,When they become older they will know better how to handle advertisment.,13
130,"Children will know, that they can't have everything they want and that not everything is like it is in TV.",17
131,"The things shown in the commercials aren't reality, but it is the reality that commercials are out there in real life.",8
132,"And if TV advertisment towards children isn't allowed, commercials in magazines, on the radio and especially on the Internet shouldn't be allowed as well.",12
133,"Children get a phone earlier every generation, and with that they have the connection to everything that is out there.",9
134,And the internet is even harder to control than TV.,17
135,One decision must lead to other decisions as well.,16
136,"All-in-all I say, that I disagree with the ststement ""Television advertising directed toward younger children should not be allowed"".",12
137,The parents have the chance to decide what the child does and what is bought in the end.,5
138,"And children will  be confronted with commercials anyway, it is not just on TV.",2
139,Should advertising toward young children be allowed?,12
140,In this essay I will show off the advantages and disadvantages of this topic and comment on it.,16
141,Of course it is interesting for a little girl to watch TV and see a doll in the advertising that wants to play with her.,1
142,"But what if the mother of the girl is so poor, she works everyday to be able to buy food and has no money for that doll?",7
143,The girls wants the doll so bad that the mother doesn't know how to react.,7
144,"The doll can even talk and dance, but that is why she is so expensive.",7
145,Now imagine the girl never saw this advertising.,8
146,She wouldn't talk about this doll and her mother wouldn't be in despair.,7
147,In my opinion advertising toward young children shouln't be allowed.,12
148,Children don't earn money and can't buy things on their own.,7
149,Many children spend too much time on watching TV.,1
150,People go working and people have families.,11
151,Sometimes it is hard to connect working and having a family.,9
152,"Exspecially if a mother thinks, that she can't make her daughter happy because of not buying a doll she saw while watching television advertising.",4
153,The following text discusses the statement if television advertising directed toward young children in the age of two to five should be allowed or not.,12
154,"Imagine, young children sitting infront of the television.",1
155,If those young children see advertising for the necessary or the right stuff it might be usefull that they watch this advertising.,13
156,Although they are directed toward the children the ads can be usefull for the parents.,13
157,But on the other hand they are just kids and so they would be totally influenced by this.,15
158,Even adults are influenced by advertising because it sticks to your mind and you can't influence which advertising you watch.,13
159,So young children who aren't grown up at all would be victims of those advertisings.,13
160,Furthermore if the parents don't control their kids they watch many of those ads so that in the end the children have a complete wrong view of the reality because they think thst those ads show the reality.,13
161,"In my opinion, I would forbit those ads because I think that children should grow up without all the influence and should do other stuff then watching the tv.",13
162,"So, I as a mother, would not want that my kid watches all the ads which show my kid a different way of the reality.",2
163,Did young children bacame addicted to modern technic?,0
164,In the following text I am going to discuss the question and will give my own opinion about the statement wether television should be allowed to young children or not.,1
165,I recognised that many children grow up  different since I bacame older.,11
166,"Some of them does not know the old classics like playing outside ""I build my one garden"" or games which have to do with fantasy and your own imagination.",14
167,They replace their imagionation with a cartoon instead of thinking on their own.,4
168,I think it is important that you as a parent support the devolpment of your child.,9
169,Many young children are not really recognised by their parents.,5
170,Instead of spending their time with them they make their life easier and put them infront of a television.,4
171,"I know that it is not easy to raise up a child, but you decided wether you can handle the stress and work or not.",9
172,You know that a child will bring up problems and(verantwortung) ......,9
173,"It is not bad for the child if it watchs TV a few times a week, but it has to be controlled the time and easpacially what kind of TV they are watching.",1
174,"Otherwise I think it is not possible to forbid television for children under five years, because each parents have their own way to let their kid grow.",1
175,It does not mean that television makes you child uncreative or stupid but showing your child how to handle all these unreal and given impressions is important for his/ her following development.,1
176,"Finally I can say that I do not agree with the given statement, bacause if you forbit something it bacomes more interesting.",16
177,You have to know how to handle the modern development of technic in our world and not to allow something is not the right way.,16
178,Prepare your children right for the modern world.,9
179,"In the following text i will discuss if ""Television advertising directed toward young children(aged two to five) should not be allowed""
General Television advertising influence of course all of the people,also young people,because the advertise is always shown in a perfect way without faults, because they want that everybody will buy the product,so therefore they will earn a lot of money.When young people see something very special for them on the television, they tell their parents that they want it, but they only want it, because it was shown so perfect and not because they tried it.",12
180,At the most time the products are very expensive and the parents do not want it to buy for the children.,7
181,But i also think that children with two years do not recognize the advertise so well than children with five years.,13
182,"The two years old children will not react like five years old children, maybe they will strike or something like that,if they do not get that product.",15
183,But the two years old children will forget it and maybe their parents will buy another toy/product which is better and cheaper and the child will also be happy about it.,7
184,"I think that the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"" is right in a way, but i think that children until three years do not have the knowledge about that stuff, so thatÂ´s why i think young children until three can see television advertising, but for older young children until six or seven, when they come to school,it schould not be allowed, because they have the knowledge and can discuss withe their parents about it.",12
185,"Many people don`t like advertisements for young children, especially for children from two to five.",13
186,"First, television is not good for young children, and many of these young children aren`t even allowed to watch TV.",1
187,"And if they are allowed to - for  example half an hour, the parents (and the children too) doesn`t want to have different advertisements in TV.",2
188,"The parents because they think it`s not good for the child, it may want something, it doesn`t need, and the child just wants to watch its series on TV.",2
189,Advertisements would only steal them their expensive and very short time.,10
190,"Theres another argument against advertisements towards young children: Imagine, you`re a children at age two to five.",13
191,Would you be interestet in buying stuff to play with?,7
192,"Yes, of course you would be.",16
193,"So you ask your parents to buy these toys for you, and (as actually everytime you ask) they say no.",7
194,"This is sad and depressing, isn`t ist?",16
195,"So some companies may save the children from being sad and do the advertisements towards the parents, maybe with some deeper information for them.",13
196,But there are also some reasons for advertisements towars young children.,13
197,"For so many children its too difficult to learn, that parents often don`t allow them to be outside until 9pm or like in this discussion, buying some playing stuff (from the advertisements) for them.",14
198,"They must accept, that they cannot have everything.",4
199,"And if they weren`t confronted by advertisements and the `no` of their parents, they never learn it.",4
200,Another important thing is the knowledge of the children.,9
201,"They actually never get to know different toys, like 'Barbie', 'Lego' or even 'Playmobil'.",7
202,"Probably the parents don`t go to a toy shop with their kids very often, so an advertisement is a good way to get to know some playing stuff.",3
203,And some of these different toys will show them tecnical and motorical skills.,7
204,"So all in all I would say, advertisements for young children are a good thing to get them learn to hear a 'no' and to let their skills grow.",13
205,The only important point is the behaviour of the parents toward the children.,9
206,"They are supposed to look for their children, to not let them too often watch TV and espacially not too long - it would be bad for the child.",1
207,Buying some (of course not everything they want) toys for the children and let them play with them or reading a book with them are much better opportunities.,14
208,Should television advertising directed toward young children (aged two to five) be forbidden?,12
209,In  the following text I am going to name reasons for and against this statement and show my own opinion.,16
210,In the television there are several different ways of advertising for a product or an campaign.,8
211,For example songs that you will remember even four weeks later or situations out of daily life.,11
212,Besides you can watch advertisements in TV that show people who do embarassing things so that the spectators laugh about them.,8
213,That`s why there is the problem of advertisements directed toward little children in the age from two to five.,13
214,As they are able to sing the song that they listened to in television or want exactly these cookies that their star is eating in the advertisement too.,8
215,That these little persons are influenced by such advertisement is a sad fact.,13
216,One can pretend them from that by forbid them to watch TV.,4
217,"Apart from television there are so much interesting things to do and let them know how things are working: for example showing them how to bake a cake, drawing pictures or doing other creative work.",14
218,But there are also reasons that are for the idea of allowing advertisements toward little children in TV.,12
219,The earlier they are confronted to advertisements the better they can resist them when they are older.,13
220,That would cause not buying the things that one has seen in TV but instead of that being independent from the advertisements.,8
221,All in all I would say that I donÂ´t agree with the statement that television advertising directed toward young children should not be allowed because I think that there is nothing to worry about if  little children come in contact with television advertisements.,12
222,So nobody cares when you watch them first.,17
223,It is clear that you are going to watch them ones and it could be a way to make people resistant to advertisements.,8
224,In the following text I am going to evaluate if I agree or disagree with the statement that television advertising directed toward young children should not be allowed.,12
225,"Usually I would say that it does not matter to me what kind of advertisement they are showing during different shows or films, but this statement made me think about it.",8
226,And so now this is waht I came up with.,16
227,Advertisement is something that we all hate I guess I can say that.,8
228,But sometimes especially the ones for little kids are just funny and entertaining to watch.,2
229,Furthermore it is brilliant to see how happy kids can get just by watching the little clip of maybe just 10 seconds.,15
230,"Also, isn't it just really nice to see all the new things they are inventing for them?",6
231,And sometimes you even feel like you want to be a little kid again just to be able to try all these brand-new amazing things.,11
232,But there is also the other side of the problem.,16
233,First of all I think that children in that age should not be watching as much television at all.,1
234,I feel like if they are watching all these advertisements between their movie they are going to want these things really bad most of the times.,7
235,We all know that situation don't we?,11
236,"There is a new advertisement on the TV showing something really nice, you are going to get the feeling of really wanting to be owner of this.",8
237,"So it can start to be really annoying, especially for parents, if kids will never stop talking about wanting what they just saw on the TV.",17
238,"The parents, or somebody else, eventually has to buy it and after a while it gets boring or they are going to start wanting something new.",7
239,So people just keep spending money and more money on things their kids see in an advertisement.,3
240,Moreover industries invent toys or other things that are dangerous for kids.,3
241,"If they are going to see that on the TV, they are going to really want to play with something like that.",7
242,In addition to that I can say that advertisements are rarely showing the truth.,8
243,"Sometimes the toy or whatever isn't as fancy as it seems or people in the advertisement do not show the right behavior that the parents taught them before, so kids are going to question everything and we all know how annoying this could end.",3
244,"Also, did you realize that we barely even have conversations in this time anymore?",16
245,We barely talk to each other and that is also because of people spending too much time with social media and other electronical devices.,11
246,I think the little kids from today should go outside and ask their friend about their new toy better than watching TV and seeing all the new things there.,1
247,I also remember me having fun to go outside and not having to worry about an television advertisement.,8
248,But I sure have to say that I remember me really wanting something from an advertisement as well.,8
249,As you can see this is a topic people could probably discuss about all day.,16
250,But in my opinion I have to say that I do agree with the statement above.,16
251,"I think television advertisement toward young children should not be allowed, because there is so many more exciting things in this world they should see, and they shouldn't get jealous of other kids, because they have something new from the advertisement that they do not have.",12
252,"And also, their parents would probably also have a much easier life.",5
253,"In the following text I am going to mention some arguments for and against the statement: ""Telivision advertising directet toward young children should not be allowed"".",12
254,"May one can say that advertising directed toward young children should be allowed, because it is allowed to be directed toward everyone in every age.",12
255,"Of course it is a weak argument, but at least it is one.",16
256,Also one has to add that young children aged two to five normally do not watch TV that often.,1
257,Therefore it does not really matter if there is that kind of advertising or not.,8
258,But in case that the children watch TV nearly all day it could be helpful for later.,1
259,Maybe the children are not interested in this advertising in a way and do not listen to it or watch it.,13
260,"So there is the chance that they won't be interested in advertisding later as well, so they won't be easily influenced.",8
261,One aspect that is against television advertising directed toward young people is that it is not good to get influenced in this young age.,12
262,"And if one thinks about it in a rational way, it becomes clear that children are interested in advertising.",13
263,"Especially, if the advertising presents new things to play with.",8
264,"Also, they do not really have the chance to have or to build an own opinion, because they are too young.",5
265,As a consequence they need to agree with the advertising or at least to believe it is true.,8
266,"For example if it is about a new snack that is ""so good for children, because it suppports them in becoming large and stong"" but actually its main ingredient is sugarl.",6
267,So they believe in wrong things and regard lies as true.,4
268,"This could be a problem for their later life, because they won't be able to see the difference between lies and  the truth.",4
269,"All in all, television advertising directed toward young children should not be allowed in my opinion.",12
270,That is because the danger of getting influenced is too big and this could be a problem for the whole life of the children.+,15
271,"In the following I tell you my oppinion of the question, if Television advertising directed toward young children between two to five years shuold not be allowed.",12
272,"In my mind it is not a question of the age of the children, because i think that television is not good for anybody, but I think everybody has to chose for his self, because it is his or her life and not the life of the anyone else.",1
273,"So I think, that the parents have to chose if there children are allowed to have a Television.",2
274,"The children hast  to learn about the politics and know what is beeing in the world, but kids under five years would not be interested of the politics and the other things to learn in the Television, so the films and series for kids have to be kontrolled by the parents.",1
275,"So they can not whatch films and series, which are not allowed for them.",17
276,"The kids have to whatch films and series to learn also from them , who made for the children, but they dont have to have a Television for him or herself.",1
277,"It is a part of the the youth of many kids, they not have to have a Television to have a good youth, because if the parents spend time for their children, they can also have fun without an own tv.",17
278,"So if the parents dont want to allow a TV for the childs, they have to soend time for them.",1
279,"But if the parents can say stop if the child whatched to much TV or watch movies and serier, which are not allowed to whatch for a child in  his age, then I think the Child should be allowed to have or watch TV.",1
280,"To sum up, I am against this toward, because not every parents have time to spend time for his or her children and the Tv is a good alternative to entertain the children.",1
281,So every parents had to chose for his own child and also for themself.,5
282,"Chlidren form the age of two to five have not been able to develop their own charcter jet, that makes them an easy target for advertisement, because they are easy to influence.",15
283,"The Question now is, should advertisement directed to children, of the named age, not be allowed ?",12
284,"Children of the age from two to five are the future of the human society, which means that they are the ones that will determ the things that will be bought, in the future, and the standards that will define our future society.",9
285,"Advertisement for children does not have to be a bad thing, it can be used to influence them so that their behaviour will have a positive effekt on society and nature.",13
286,"The promblem with advertisement, which is directet to children, is that it does not aim for a better futer.",13
287,"The people that make the advertisment aim for money, they mainly see their own profit and not the negative influence they have on children.",13
288,"By trying to sell their products, they can set unrealistic standars of beauty or material things that children may want to own one day.",3
289,"The consequences of this can be depression, because nobody is happy with their body or with the stuff they own and they will simply be unhappy.",11
290,"Children should have the chance to develop their own character as isolatet from advertisement as possible, so that they can find out for themselves, what they want to look like and what they want to own and in which way they can find pleasure and happines.",9
291,"Bacause of these given arguments I come to the conclusion, that advertisment directet to children should not be allowed because it takes away their chance to develop their own individual charcter.",12
292,"A argument on the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"".",12
293,First i will write the argument against the statement.,16
294,Children should decide themselves what they want and advertising helps them to gain information about the things they could possibly need.,13
295,In this age they are  already able to show us what they want.,4
296,"The Children probably don't even understand the television advertisment, but the parents like the advertisment more when it is a well made advertisment.",13
297,"Young Children should not watch too much television anyways, so the parents have to control what their children watch.",2
298,Second i will write arguments for the statement.,16
299,The advertisment has an influence on the Children and in this age they don't know when they are under an influence.,13
300,Additionaly only the parents know what they can afford and the Children don't think about the price of something they just want it or not.,7
301,"The Children might even get unhappy because their parents can not afford what they want, and the Children don't understand why their parents don't buy them what they want because they don't understand the use of money.",7
302,"I think that television advertising that is directed towards young Children should not be allowed, but young Children should not watch much television and the parents should control what their Children watch.",12
303,"In the following text I will write a text about the statement ""Television advertising directed toward young children (aged two to five) should not be allowed.""",12
304,First we live in the 20 century an it is impossible to use nothing technoligy.,16
305,Young children get up with new smartphones or other things.,7
306,The children in the age two to five get up too with the new technoligy.,11
307,Second I think young children haven't a own opinion and look at the persons at the television.,2
308,The persons give us a wrong point of view.,4
309,On the on hand parents have more time for oneself or other things.,5
310,And the young children watching Tv and have fun.,1
311,"On the other hand the young children need fresh air and the conversation with parents or friends, wehn the children watching Tv all day, they are allone and haven't activity.",14
312,"The televison has positiv points, because young children learn at the television colours or other things.",17
313,But a negativ point is that she learn things that she don't need for example bad words.,11
314,"I think that it is important for young children watching television but it is important what they watch and how long, because they need conversation with other persons and activitys.",1
315,"There are different oppinions to the statement ""Television advertising directed toward young children (aged two or five)should not be allowed.""",12
316,In this essay I am going to give some arguments pro and contra this topic.,16
317,"As children have Tv channels that are directly presenting shows for their age, it is logical that they have to get money.",2
318,TV channels like nickelodeon or KIKA are very common and the children like them very much so it would be sad for them to turn them off because the channels are not allowed to show advertising.,2
319,So it is important to show advertising to young children so the channels can stay alive.,13
320,Another argument is the industry that produces toys and other things for young children.,3
321,They really need to present their advertisements to children and not only to grown-ups because otherwise they would not sell nearly as much as they do now.,13
322,Children see the toys on the TV and ask their parents if they can have it.,7
323,"When only parents would get advertisements for toys, most of them would not really care about it and they probably would not buy the toy the kid would have chose - especially the more expensive ones.",3
324,So the toy-industry needs the advertising toward young children to sell their products and get money.,3
325,Another argument for the advertising is that children always want to be treated as grown-ups so they like to watch advertising on television because it is a thing that is also on channels for older people and so they maybe feel more accepted as a child in the world of adults.,13
326,But there are also some convincing arguments against showing young children advertisings on TV.,12
327,The most important one is that the kids can be manipulated into buying things they see.,3
328,"If a advertisement is really good and adresses the child with - for example - bright coulours and a catching name, the child is most likely going to want the toy or other thing it sees.",3
329,"They will then ask their parent to buy it, but a lot of parents cannot spend as much money at toys even if they want to.",7
330,Some parents will maybe buy the toys and then do not have enough money left for other things.,7
331,If they would not buy the toy the child would be very sad or angry about his parents and probably also be bullied by other kids because they do not have the newest ball or other kind of things.,7
332,"Besides that these toys can be really expensive, they also tend to be useless.",7
333,"Especially kids at a very yound age really want to have a toy, then play with it for a while before loosing interest.",7
334,It will then lay in a cupboard and be forgotten.,11
335,After a while the child will fill its room with things it does not play with anymore and does not need it.,7
336,That might be not as bad at the first view but when the child grows older it is going to want a more adult room and then has to throw a lot of toys away or has to donate or sell it if possible.,7
337,In my opinion it is a very controverse thopic and I cannot say if I am against or for it.,16
338,I would rather make a compromise.,16
339,I think that we should allow companies to show their advertisements to young children and I think that we also should let the children watch it.,12
340,But in my opinion they should keep the amount of advertisements they show between kids TV channels to a minimum and they should also just play the advertisement at the end of a show so the kid does not get interrupted by it and as a result watches all the advertisements while waiting the show to go on.,2
341,Finally also the parents should keep an eye on their very young children so they do not spend all their time watching TV because TV itself is not very good for them either.,2
342,The statement is about ''television advertising toward young children'' and is a very complex topic with a lot of pros and cons.,12
343,"I will start off with the pros, come to the cons after that and give my opion at the end.",16
344,"At first children, especially at a very young age, are very easy to influence.",15
345,That is why parents always should pay attention about what they are watching.,1
346,They could get bad dreams about scary things they watch or develop a fear all of the sudden.,11
347,"As they can be influenced so easily, they also might want to have every new toy they see on TV and rather look at these new things on the TV, than go out and play with the toys they already own.",7
348,"Now I will talk abbout the pros of this statement: When the children see for example the toys, that they want to have, on TV, it is easier to buy them because their parents do not have to take them to the store.",3
349,"If the child would come with them, they would probably find other toys and would want to buy them all.",7
350,"Another reasons is that they would not even unterstand everything, so it is not important if they watch it or do not.",17
351,"In my opion it is very important that children are protected from adversiting, because they are so easy to influence and probably believe the things that are said, even though they are not true.",15
352,I think that the channels should not be too influenced by that and that the always have to keep an eye on their children to prevent them from seeing something bad.,2
353,Todays selling strategies are especially about making money in any possible way and of course the advertising towards the costumer plays a big role for that.,8
