,text,cluster
126, children shouldnt be watching a lot of television they should be out and play in the sand and their friends children shouldnt be influenced by andvertisement ,12
127,"television advertising direct toward young children aged  should not be allowed

nearly every family posseds a television and in most cases its a everyday use to watch televisionyoung and old all of them like to spent their time with watching films and series but shuld young children should be comfrontated with this virtual world

thirst it must been said that the tv has becomes an important role in our life in the job at school at home we cant think about a life without a television so why shouldnt learn little childs to handel with this gadget in her early years then they havent to learn it ",12
128," way also directing advertisement towards children aged  isnt useful because the children have no money so my opinion is that the parents shouldnt let their children watch television 

",12
129,it is very controverse issue if children should advertising directed through the television there are many people which thnik children should not watch television at all because they just get manipulated but there are ,12
130, with this statement because off some understandabel reasons and examples the ,13
131, important to think about the ,13
132, with the statement because in this age it is verry imortant to lern by doing and this in socitety the children aged  dont know really much because they have to learn everything new its importand to show them only good things and something good to lern because it will stany for the rest of hisher life,13
133," write my opinion about this statement

first of all ",13
134," write my opinion to the statement
",13
135," discuss this statement

on the one ",13
136, how you can look at this statement but ,13
137, with this statement the reason why ,13
138, on young children they are growing up developing an opinion and get ,13
139, of the products and they cant think about ,13
140, toys so they start to beg the parents if they could get it it ,14
141, they beg their parents to buy this specific toy ,14
142, cool toy and they will cry over it for hours until ther parents ,14
143, many toys they want and maybe their parents cant afford them all because they do not have enough money for it these children will ,14
144," want to have for christmas and if they parents dont look up details about that item and just trust their child because it makes it happy the child might end up with a broken toy which will make them even more sad

by far the best ",14
145, a toy than the child will think that it have play with that which is from there on really stressful for the parents because they maybe think that the toy is too expensiv for them or just not good for the child ,14
146, be useful for their parents maybe the parents are looking for a new toy they want to give the child as a present for birthday or christmas in this ,14
147, they see new toys and ,14
148, they want to some parents will maybe buy the toys and ,14
149, they most likely want their parents to buy them that specific toy this    ,14
150,"the advertising in television can be seen from everybodey who is watching the right program also childre4n between two and five years old are able to see this advertisment is that good for them

advertisments have an influence on everybody who is watching the adult people are able to know how to work and live with these information but young children maybe arenâ´t able to see the difference between the shown world in the advertisments and the realitiy they canâ´t understand the task of advertisements and interpretate them in a wrong way these wrong understandig can have a bad influense for there coming life they maybe can understand from an advertisment about chocolate or other sweets that unhealthy food is good and makes happy the advertisement gives the children no chance to get informed about the negative ",15
151,"the topic of advertising in the tv  is difficult children shouldnâ´t watch tv often in that age thatâ´s clearly for the concerns itâ´s very lucrative to do advertising to young people because they watch it they want it and they go to their parents to talk with them if the children are allowed to get it but itâ´s the wrong way to use young children to make profit maybe it isnâ´t wrong to start in a young age with that things so the children may know what will happend in an older age everyone is controlled by the media at all in the digitalized like tv or radio and in the undigitalized way like newspaper
finally ",15
152," in favour and against the topic to get an answer 

first of all you have to say that the television has a big influence not just on young children but on everyone of us

but the influcene of advertisment  younger children is probably even higher they do not always understand that everything they see coasts money and that advertisment has just one use  convincing people to buy the product for example a young boy who maybe already has a lot of cars sees advertisment on a new one the advertisment tells him that this car is way better ",15
153,"television advertising plays a big role in our life every day we see these 
children in young ages often watch these television advertisings because there parents dont want to spend time with their kids for them the television is a cheap babysitter
",15
154," with television advertising that is s very young children

first of all opponents of television advertising argue that children this young are influenced very easily by their surroundings amongst other things this can be their parents friends they play with and ",15
155, doesnt make sense to produce such advertisings because children dont or shouldnt spend more time watching television than their parents moreover children cant really react on the advertisings because they dont have money to buy something by themselves ,15
156," to forbit advertising  children on television

first of all it has to be mention that the advertising for children often is very unrealistic because of this the children get a wrong bild of the world and learn things which arent right
but in case of this it must be said that it isnt important which advertising the children see in television they get influenced by each one even if they watch tv and see advertising which is for adults in most cases this is more bad for them than see things which are ",15
157," but there are a lot of children who watch television anyway and are confronted with television advertising 
firstly television toward young children influences them in various ways if they see a girl wearing a rosa dress and playing with a doll they may think girls have to do that so they learn stereotype behaviours
others may say that television advertising has not that much power more important is the behavoiur which children observe of  their parents or of other children if they see the girl with the rosa dress but their parents show them that they can play with dolls or cars in most cases they will be influenced by the parents and not by the advertisment
secondly if children are confronted with advertisment they will want things that they do not really need they just want it because they have seen it on television and think



",15
158,"televisions play an important rule in our daily lifes advertisings are a part of it the longer the more young children use a tv children can be influenced very easily thats why its important to evaluate whether television advertising toward young children should be allowed or not

one strong ",15
159,"
advertises are often shown in the tv they adress all ages even really young children and that might be a problem as many criticers say 
young children are easily influencable by television advertising so they might build themselves wrong values which stay their whole lives in their head and behaviour 
on the other ",15
160," episode of spongebob it is no longer interesting for them additional to that the children are not the ones who can buy these products in the normal stores because in the most cases they will only go shopping with their parents
but actually advertisment that is driectly directed to the children can somehow influence them in their future consumer behaviour the advertisemnt and the way the parents treat their childrens wishes could optimise or make their former consumer behaviour even worse if a kid gets everything it wants it will possibly buy everything it wants as an adult too and gets selfish additional to that there is some kind of social pressure the parents of the children who are directly confronted with the wishes of their children probably can not afford the toys the comparism kids do about toys puts a thirtend social pressure on the parents and could ",16
161, they would want to have the item no matter what and the parents have to deal with the crying children if they cant afford a new toy for them thats why televison advertisement thats  causes trouble on the other ,16
162," children see something in the advertising that they want to have the parents would have to explain them why they are unable to buy it to make them happy espacially if all the others playing around with it in the kindergarden a child would be unable to understand such things in such a young age
but in the other ",16
163," they see an advertising with a toy they like they want it too and everytime their parents get annoyed of that because they have to pay for all the toys and they are expensive

 but ",16
164, right if childrens see something they want parents often have to give in and go buy it for them but as soon as they bought it the children have already seen another toy they want children ,16
165, their children always watch advertising and see something they want these parents have to buy these toys to make the kids happy so ,16
166," many children its too difficult to learn that parents often dont allow them to be outside until 9pm or like in this discussion buying some playing stuff from the advertisements for them they must accept that they cannot have everything and if they werent confronted by advertisements and the no of their parents they never learn it 
another important thing is the knowledge of the children they actually never get to know different toys like barbie lego or even playmobil probably the parents dont go to a toy shop with their kids very often ",16
167," they will buy the advertised product to make their child happy and quiet after some time the house gets stuffed full of toys that nobody plays with because it is not as nice as it seemed to be and the kids didnâ´t really wanted it it is just something that somebody from the commercial told them to buy

after all those advertisemets should not be allowed because it is not okay to use the childish mind of a fiveyear old to make profit this is not humane  ",16
168, theyll think like this for their whole life and the older you get the harder is it to just get everthing you want and advertising things can be helpful for the child and parents ,16
169, their child always want something which it has seen on television and the parents dont want to buy or cant afford it,16
170," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
171," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
172," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
173," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
174," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
175," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
176," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
177," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
178," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
179," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",17
180," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
181," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
182," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
183," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
184," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
185," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
186," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
187," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
188," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
189," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",18
190, play with their parents or with other kids outdoors   ,19
191, going out and playing with other children television may ,19
192, they play outside with their parents or other young children in their age if they pass too much time in front of the tv they lose to much time in their young age ,19
193, they should go outside and talk to their friends or playing games with them without using electronical toys or something like that ,19
194, there are children aged at  which should play outside and gather lifeexpierence children that are sitting all day long in front of their televisions are often having social problems in their ,19
195, the play outside or with theyr parents in the hopuse or arpartmened ,19
196, going outside in the nature to play games and be with other children all they want to do is to watch their favourite tv shows still ,19
197," watching tv for example you can paly football or play catching other children
the ",19
198, play outside with other children than watching television and advertisments they should learn about ,19
199, young children should enjoy their live playing with friends outside and go on an adventure by themselves they have enough time to watch tv ,19
