,text,cluster
90,While the parents let their children to watch childfriendly series on the TV there are also a lot of advertising.,9
91,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
92,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
93,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
94,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
95,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
96,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
97,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
98,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
99,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
100,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",10
101,Another point is that the health could become bad.,11
102,On the other side it can have positive afffection to the children.,11
103,"That sounds very negative for sure, but it can definitely cause some harm.",11
104,It could lead to psycial problems which is really dangerous in this age.,11
105,Because of this it could happen bad things.,11
106,Over a short part of time it haven't any bad consequences.,11
107,It is not good for them.,11
108,But it can also lead to other problems.,11
109,It can cause a few troubles.,11
110,This can have bad consequences for the future or their lifestyle.,11
111,Today's television programs consists of a lot of advertisements to.,12
112,Most television channels contain ads.,12
113,But in between the TV programme there is a lot of advertising too.,12
114,You can't turn on the TV and watch a movie without having some breaks for advertising.,12
115,In television there is a lot of advertising.,12
116,Nowadays there is often even more advertising than actual broadcasting on tv.,12
117,"So many parts of the today's television is the advertising, when we watch it in the evening there is an advertising break about all 15 minutes.",12
118,"Near to all TV shows, movies and so on, are interrupted by advertising.",12
119,A big part of today's television is advertisement.,12
120,Today it is normal that television advertising is commmon and in every break of a film for example there are a lot of advertisings.,12
121,Advertising becomes more and more important in our world.,13
122,Advertising is very important for selling products.,13
123,Advertising plays quite an important role in our society.,13
124,In the modern world advertising becomes more and more important.,13
125,Advertising can not only be found on television but all over the place.,13
126,Advertisement has become more and more popular.,13
127,Advertisings in general do occupy a big aspect in our daily lifes.,13
128,Advertising can be seen in all places in our everyday life.,13
129,Today advertising is part of our everyday life.,13
130,Advertisment is a big subject in the world of today.,13
131,"But on the other hand they should learn, that they can't have everything in life and that the job of advertising is to get you to want to buy this particular product.",14
132,They should learn that advertisements don't really show the real things and they can't just have anything they want.,14
133,They should learn that advertising isn't always the truth and can be misleading.,14
134,"Television advertising generally presents sweets in a way, as if it were glorifying them and it's terrible that children think that unhealthy food is valuable.",15
135,"Children don't know what's good for them and what not and advertising can give them a false idea of sweets, for example.",15
136,On the other hand it is not good if children see an advertisment for things like chocolate or any other kind of sweets because they would want to buy it although it is not healthy for them.,15
137,Children will think that fast food and sweets are the main nutrition.,15
138,Advertising sweets very often could lead to a more obese youth.,15
139,If they watch plenty of ads in which other kids seem to have fun while eating unhealthy food they'll think it could also be a good thing for them.,15
140,"So if they see a funny advertising of McDonald`s in TV that, overall even promises them a toy delivered with their happy meal, they might feel the need to eat unhealthy things, which is rather bad.",15
141,If the parents allow them to have these kind food then they could get addicted to it.,15
142,They maybe can understand from an advertisment about chocolate or other sweets that unhealthy food is good and makes happy.,15
143,Because if you show a child an advert of unhealthy food everyday it will remember it at some stage and will be influenced by the advert.,15
144,There are arguments for and against this topic.,16
145,There are many arguments for and many against.,16
146,"In conclusion, there are many different opinions about this subject and not a simple solution.",16
147,There are arguments for and against it.,16
148,There are several arguments that speak for and against it.,16
149,Now i want to show some arguments for and against this and in the end summarize my opinion.,16
150,It shurely is a widely discussed and important topic with good arguments on both sides.,16
151,"First I like to mention a positive argument, why it should be allowed.",16
152,"As always, there are also reasons why it should be allowed.",16
153,There are arguments for and against it and it isn't easy to decide wether it should be allowed or not.,16
154,And companies need to sell they're product aswell and advertings them is a pretty good way.,17
155,Also the companies have other ways to raise their sells.,17
156,"Companys need to be able to promote their product and through that actually sell them, that's what let's our economy going.",17
157,"Many companies
have commercial tactics that help them to sell more products.",17
158,"If companys have many loyal customers, they canactually do what they want.",17
159,In my opinion the companies just want take advantage out of that.,17
160,It's also a good way for the company to make a huge amount of money.,17
161,And this is the point where the companys can make so much profit.,17
162,This point makes it seemingly obvious that it is no good idea reffering to the specific companies sake to waste so much money in order to influence persons which are not even able to buy something on their own but do not give in such an easy way and think about it a bit more.,17
163,"On the other hand, the companys earn their money like this.",17
164,Some advertisements may have negative impact on certain people or even society in general.,18
165,"Besides, some advertisments are made for another group of people, for example teenagers or adults, so it has a bad influence on them.",18
166,Some people may think that television advertisement is something  bad.,18
167,"Advertisements also have bad aspects, especially for children.",18
168,Another point is that advertisment could be bad as well because it is controlled by the product which is presenting.,18
169,"In my opinion, advertising has more bad aspects than goods.",18
170,Advertisment is not only the bad component of it.,18
171,On one hand I think advertisement in general is a bad thing.,18
172,However advertising isn't always a bad thing.,18
173,Advertising is something that we are confronted with every day of our lifes.,18
174,My personal opinion is that the children shouldn't be influenced by this kinds of things.,19
175,The parents should be carefull of what they permit their children to see and what not to.,19
176,Some people think that this could have a bad influence to young children between two and five years old.,19
177,"In conclusion, i think showing adds to little children is a very bad idea.",19
178,"There are a lot of things children shouldn't be watching and as long as they are not watching it, there is no problem.",19
179,"And if their parents do not care about what the children are watching or do not teach them how things really are, these children might get problems in their future.",19
180,"But children have a chance to watch things, they not good for the children.",19
181,"First I have to mention that young children can get influenced very easily, so the society should be careful with whatever they show them.",19
182,In my opinion I think it's not a great idea to influent the mind of the children.,19
183,"It isn't good for the young children to do such things, because the have to discover the world and play with other children.",19
184,On the one hand children of the age two to five shouldnt be watching too much TV anyways as it isnt ideal for their age group.,20
185,"In the end I personally think that it is okay to let young children watch television, if it is not too much.",20
186,"First of all I like to mention, that in my opinion children in the age from two to five should not even be allowed to watch TV at all.",20
187,In my opinion children in the age from two to five shoulden't watch television anyway.,20
188,"I think, children generally shouldn't watch television a lot.",20
189,I think a child of the age two to five shouldn't be wathcing a lot of television anyways.,20
190,In my opinion young children should not watch a lot of television in general.,20
191,"On the whole, young childeren should not be watching a lot of television at such a young age.",20
192,In my opinion it`s no good to let children watch TV.,20
193,A lot of people think that young children (age two to five) should not be in contact with television.,20
194,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
195,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
196,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
197,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
198,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
199,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
200,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
201,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
202,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
203,Ihre Schreibaufgabe: Do you agree or disagree with the following statement?,21
204,Sie haben dafÃ¼r 30 Minuten Zeit.,22
205,Sie haben dafÃ¼r 30 Minuten Zeit.,22
206,Sie haben dafÃ¼r 30 Minuten Zeit.,22
207,Sie haben dafÃ¼r 30 Minuten Zeit.,22
208,Sie haben dafÃ¼r 30 Minuten Zeit.,22
209,Sie haben dafÃ¼r 30 Minuten Zeit.,22
210,Sie haben dafÃ¼r 30 Minuten Zeit.,22
211,Sie haben dafÃ¼r 30 Minuten Zeit.,22
212,Sie haben dafÃ¼r 30 Minuten Zeit.,22
213,Sie haben dafÃ¼r 30 Minuten Zeit.,22
214,Watching television is nowadays a very big part of a childrens life.,23
215,Young children tend to spend more and more time in front of the television in this day and age.,23
216,Nowadays young children spend a lot of time watching television.,23
217,Nowadays most of the younger children in our society are growing up with televisions surrounding and entertaining them.,23
218,Nowdays a lot of young children watch television.,23
219,You often hear that young children (aged two to five) are using so much television because the parents watch so much TV or the parents haven`t got any time for their own children.,23
220,Nowadays watching television is part of the everyday life of children.,23
221,TOday alot of young children watch a lot of TV.,23
222,"So all in all Television in the young age isn't that bad, the parents of the children just have to look, that the kids don other things, like meeting friends and play outside.",23
223,Nowadays millions of children are watching television every day.,23
224,Childs could get really mad when they dont get the things they want.,24
225,It's true that the children often gets angry if they don't get what they want.,24
226,"And if a child doesn't get what it wants, it fastly gets frustrated and sad.",24
227,The kids become angry and sad if they don't get what they want.,24
228,Children want everything and if they don't get it they'll be mad.,24
229,"But when children don't get what they want, they are sad and agry.",24
230,"When children can't get what they are introduced to want, they become very sad or even mad.",24
231,"Children don't know what they want, they just 'want' what the others have, what is new.",24
232,When children always get what they want there is a problem in how the parents raise their children.,24
233,Children can learn that the sometimes want things but it isn't bad when they didn't get it.,24
234,Nowadays not only teenagers and adults watch television but also children from two to five years old.,25
235,"Sometimes young children watch television because they like episodes, which are specially made for children.",25
236,Nowadays young children spend a lot of time watching television.,25
237,"When young children watch television it's most of the time movies or series specifically made for children, with toys, animals or something to learn.",25
238,Many young children now a days watch a lot of televison.,25
239,Young children often watch television nowadays.,25
240,Watching television is nowadays a very big part of a childrens life.,25
241,Nowadays there are many children who watch television even the really young one's who aren't even old enough to understand everything that is happening.,25
242,"Today, there are many television programs which are directed to young children.",25
243,Many children like to watch some movies or series on the television.,25
244,It is up to them.,26
245,If they want to have it then they will only think about that.,26
246,They have to learn that they not just allways get everything they want.,26
247,Otherwise it dosen't seem to be good for their future.,26
248,They should learn to be satisfied with what they have.,26
249,But if they allowed it to them it's possible that they have to deal with more things.,26
250,They have expierience and can decide if they want to spend their money on this product or not.,26
251,But they cant get everything they want.,26
252,They will be unhappy to realize that they will not have that ability.,26
253,They learn that they should have this product otherweise they will get sad.,26
254,Now if kids see advertisments on television about toys and how cool they are they want to have this toy too.,27
255,"At this age the children dont have a real own oppinion, which means that if the advertisament say that they need this toy and everybody wants it they think ist true and then they also want this toy.",27
256,When the children often watch television and see a lot of the advertise they want all of the beautiful toys.,27
257,So if the children go shopping with their parents and they see this really cool toy from the televison advertising they want to have it.,27
258,"When they see ads of new Toys, it is only natural that they want them, because the ads are desinged to influence them.",27
259,Often the children woudn't want that toy if they just seen it in a store but the advertising has a psychologly effect on the children.,27
260,Of course they see their favourite new toys in the advertisment so they go to their parents and nearly force them to buy new toys.,27
261,Because if the children see all these great toys they want to have it for sure.,27
262,"And in the advertisin they show the newest and coolest toys and when these young children look at them, they emidiatly whant to have them.",27
263,"We all know that they master the art of seducing their parents to get what they want while walking down the aisle of the toy store, so if the saw that fun new toy on television earlier, they will more likely try to get this toy with which they are already familiar.",27
264,In this essay I'm going to present some aspect in relation with this question and in the end I'm going to present my personal opinion.,28
265,In the following I will present my opinion on this topic.,28
266,In the following text I show my opinion about this topic and present my arguments.,28
267,In my essay I will discuss exactly this statement.,28
268,In the follow sentences i give my statement to this subject.,28
269,This essay is going to examine the issue from three differnt aspects to conduct a reasonable answer.,28
270,In this essay I will write my opinion to the statement.,28
271,In the following essay I'll analyse this question and tell you my opinion.,28
272,In my essay I will discuss this question.,28
273,I will discuss this situation in the following essay.,28
274,But when they are adults they have to earn their own money before buying something new.,29
275,"This can bring problems when they become teenagers: they don't get much pocket money or the don't gain much money in a job and if they get it, they spend it immediatly, often on things they see on television.",29
276,"They don't think so much about money and how usefull something is, as adults.",29
277,"When they are grown up, they have to be aware of that and they have to know how to manage money.",29
278,"Furthermore, the children get the feeling they can have everything they want and don`t learn to value money.",29
279,Especially in the young age the children don't think about what they really need or what they could really have for a long time.,29
280,"So the process of learning how to spend money wisely is much more difficult, especially if their parents never take the initiative toteach them properly.",29
281,Children dont know what it means to earn money and to have the contingency to buy things you like.,29
282,"It also helps them, not spending much money on things, so they learn the way how to treat money.",29
283,They are young and do not understand that everything costs money and that money has to be earned.,29
284,"In conlusion, television advertising directed toward young children should not be allowed to protect the children.",30
285,"As already mentioned above, children are very easily influenced.",31
286,In their youngest years children can be manipulated and influenced very easily.,31
287,Young children can be influenced easily.,31
288,Young children can be influenced easily.,31
289,"First of all, young children are easily influenced.",31
290,Children can be influenced very easily.,31
291,"Because of that, children can be easily manipulated.",31
292,Young children are very easily influenced: Their brain is still in the beginning process of development.,31
293,Young children can be influenced very easily.,31
294,Children at a young age are very easily influenced and fooled.,31
295,Television is a big part in our daily lives.,32
296,"In the time of today, television plays a big role in the daily life of most of the people around the world.",32
297,Television is a big topic in our society nowadays.,32
298,In our society television playes a remarkable role in many peoples lifes.,32
299,Nowadays lots of people watch television.,32
300,"Nowadays, television has become to a need of todays society.",32
301,In our todays life the television is a big part of our world.,32
302,"Television is a part of our daily life, we watch it to relax, for entertaining reasons, to informate us, what happen around the globe.",32
303,Watching television has become part of our daily life.,32
304,In our modern society we often watch television.,32
305,The only solution I see for this problem is a change in the thinking of the society as a whole.,33
306,"And if we are able to stop one source of influence, than we should to that.",33
307,"In conclusion, we should bloody stop to always make big problems up which are our own faults and to understand that we - if we want it or not - still bear responsibility, especially for those who should be under our protection.",33
308,"This fear may be reasonable, but it is just how the world works.",33
309,In this way we support this huge problem.,33
310,"Through this kind of development, which we can/ have during the last years, we have to do something against this trend.",33
311,We have other problems to look after.,33
312,"On the other hand, what can we do about it?",33
313,In the end our world is gettinh worse and worse everyday we live by.,33
314,We have a lot of other problems which we have to solve and this isn`t that important.,33
315,Also young children can learn.,34
316,The young childrens can learn a lot of things.,34
317,Children aged two to five have to learn very much about live.,34
318,"In this time of their life, children are learning very much, for example how to communicate with others.",34
319,They can learn some new things with fun.,34
320,Childrens want to learn about the world.,34
321,It is importat that children learn thing.,34
322,It can be a good thing for young children to learn about such things from an early age.,34
323,"It is important to show them the life in different kind of ways, how they could learn to communicate or to talk or how to behave while being with other people.",34
324,Althrough there are also chances for examples the children know how the world looks like and some programms have good series for learning something.,34
325,"A big point against the advertising is, that children get influenced by advertisings and even more if they're young.",35
326,"Furthermore young children believe what they hear or what they see, so the advertisment could have negative effets on the children.",35
327,"In conclusion, these advertisings give the children a false view of things, they increase problem between parent and child, and sometimes, they just confuse them.",35
328,"Studies show how the mind can be subconciously influenced by advertising and to make such advertisements for children is a rather dangerous thing, because the brain of a child is yet to be fully developed.",35
329,"First of all, young children are influenced by advertising more than older ones.",35
330,"In this young age the children do not know what is good or wrong all in all, so advertising directed to children can change their opinion, mind or development.",35
331,"Moreover, children can't really react on the advertisings, because they don't have money to buy something by themselves so the goal of an advertising isn't reached anyway.",35
332,Young childrens could miss understand the meaning of the advertising and get influenced by them.,35
333,If kids see advertising for children they could not know that advertising is often just for making money for the companies and often what they promise in the adverstising is unreal.,35
334,There are also children who are influenced by the advertisements in another way.,35
335,But more important is that the children are a lot influenced by tv or smartphones already on this age!,36
336,Because of television ant its advertisments the young children will get an impression of how the technology works and what it is for.,36
337,In todays society there are a lot of small children who grow up with the use of computers and television.,36
338,"Children at this age are easily influenced and it can make raising a child even harder if it is constantly exposed to ""all the cool new stuff that you definitely need"".",36
339,Nowadays children watch too much television that are are so much influenced by electronic devices.,36
340,"In todays life even young children get in contact with new technologies like computers, smartphones and also television.",36
341,"I'm agree that many young children use mobilephones, television or other electric stuff.",36
342,"In the modern era of technology a massive influence is lead towards children, starting from a young age.",36
343,In our time childs are often confronted with televisions or smartphones.,36
344,"Furthermore young children have the oppertunity to play with friends, with their parents or with toys and everybody knows that children have lots of toys.",36
345,then it won't cost too much time.,37
346,But if it would be possible in a way I would say it shouldn't be allowed.,37
347,In this case I think it's better to do this not.,37
348,That's a way too so solve the problem and to still not forbidding a comercial.,37
349,Otherwise I don't see a problem why it shouldn't be allowed.,37
350,This is the problem in that case.,37
351,"So the real question is if a very strict rule like forbit it completely, is really the way to solve the problem.",37
352,"But many companies don't care, since it works the best this way.",37
353,In this eesay I will answer the question wether this should or should not be allowed.,37
354,This could cause problems as well.,37
355,"I think children just should not watch TV so often, so they wont see so many advertisings.",38
356,"On the other hand, it is not so good to be infront of the TV for little children and watching advertisment what will acctually happen if you allow advertisment for them.",38
357,"Children shouldn't watch television anyway, they should go out and play with other childen, so there isn't any problem with advertisings.",38
358,If the parents controlle that their children do not watch this kind of advertising it is not bad to let them watch television.,38
359,But in the other hand the parents could also give attention that their children do not watch the advertising in the TV or even do not let them watch TV anyway to be sure there is no problem with that.,38
360,"TV advertising could cause many troubles if it is abused and it could ""force"" the young children to sit in front of the TV the whole day.",38
361,In this case some people think if it could be bad for the kids to see all the advertises shown in TV.,38
362,"Furthermore there is not just advertising on the TV, there is advertising everywhere, so the children would not be protected against it, when it is stopped on the TV.",38
363,But my opinion is that we cant keep television advertising away from young children completly.,38
364,Not every television advertising is good for young children but they have to learn what's right and what's wrong.,38
365,Children are heaviliy influenced by everything they see.,39
366,Young children can be easiliy influenced by everything.,39
367,"And children can be strongly influenced by them, especially in a very young age.",39
368,ther the children also get influenced.,39
369,Children can also be influenced more easily by different things.,39
370,"This influences how the kids see themselves, how they think their life has to be.",39
371,There is a very big influence from the world around young children to their mind.,39
372,Children get influenced in so many ways.,39
373,The children are influences by a lot of things around them already.,39
374,"It influences not only their minds, but also their physical action.",39
375,"That view can cause conflicts between the children and the parents which can, in worst case, loose their control.",40
376,"My closing word: the parents have to decide what is best for their chidren, they are their responsebility.",40
377,The children can not dicide on their own want the want to do.,40
378,The parents should have the control.,40
379,"In my opinion, the parents have to decide what is good for their children.",40
380,Furthermore I think that the parents should be responsable enough to look after their children.,40
381,The parents should look by themselves what's good for their children and what not.,40
382,I think the parents of the children have to take care what their children see and of what kind of things they should be influenced.,40
383,In conclusion I have to say that I think it is up to the parents.,40
384,Then the parents should not force them to do anything they do not want to.,40
385,They grow up with television.,41
386,The grow up with the TV and are influenced by it.,41
387,Maybe they even get addicted to television and can do nothing else than watching tv when they are older.,41
388,But otherwise they can learn a lot in the television.,41
389,"When watching TV, they get into a world that made from adults for adults, and that may propably influence their innocent childhood negatively.",41
390,So they`re children believe the Television more than they`re own parents!,41
391,"The good thing is, that they can learn something from watching television.",41
392,Mostly they do not only watch series for the right age that leads to them watching television advertising.,41
393,Because when they get contact with the television they can easily get addicted to it.,41
394,What they see on television isn't how the real world works and it might give them wrong ideas.,41
395,Television advertising directet toward young children should not be allowed.,42
396,Television advertising directed towards young children should not be allowed.,42
397,Television advertising directed towards young children should not be allowed.,42
398,Television advertising direced toward young children (aged two to five) should not be allowed.,42
399,Television advertising direced toward young children(aged two to five) should not be allowed.,42
400,"All in all, television advertising for young children should not be allowed.",42
401,Television advertising dircted toward young children should not be allowed.,42
402,Television advertising directed toward young children should be forbidden.,42
403,Television advertising directed toward young children (aged two to five) should not be allowed.,42
404,Television advertising directed toward young children (aged two to five) should not be allowed.,42
405,In my opinion the advertisement should not be banned but somehow reduced.,43
406,"In my opinion, it wouldn't be correct to forbid to show such advertising.",43
407,My personal opinion is that we can`t and shouldn`t prohibit the advertisement because of two reasons.,43
408,"So all in all i say, that some kinds of advertisment should be not allowed.",43
409,In my opinion we should allow the advertisement but we should control it.,43
410,"In conclusion, it can be said that to forbid those advertisements would seem like a good idea at first sight, but it would just bring disatvantages.",43
411,So these advertisings don' make sense for me and I think that they shouldn't be allowed.,43
412,If the advertisements show bad things such as violence or things which are easy to understand they should not be allowed.,43
413,"In my opinion, the advertising should not be allowed anymore.",43
414,Some people want that those advertising should not be allowed.,43
415,Young children can't really think for themselves yet.,44
416,Young children often can not understand things like adults.,44
417,But young children can not control their brain as much as possible to know what is good and what is needed.,44
418,"On the other hand, children at this age actually can be influenced easier by things they see and they learn quicker from them.",44
419,"Kids in such a young age are in the middle of developing and learning things about the world, how to act, how to speak and so on.",44
420,"Children in that age can`t differencate what they are seeing, not like adult person.",44
421,"Children don't have the same abbility to overthink things and see behind what is being shown to them, as an adult does.",44
422,Children in the aged of two to five cant think about that like grown up can.,44
423,At that age not a single child has the conciousness and knowledge about themselves as much as we do at our age.,44
424,The brain of children in this age is not so developed like a brain of an youth or an adult.,44
425,Especially young children are depending on their parents.,45
426,Parents have to do a lot for their children.,45
427,The parents also play a big role in this subject.,45
428,That is part of the parents work.,45
429,"Not only can this result in high costs for the parents, but also in tears from the children when they don't get what they want.",45
430,And in a way they start to make the children depend on them.,45
431,So the parents are responsable to manage their kids and show them what they need and what they dont.,45
432,It is the parents job.,45
433,Furthermore I think that the parents should be responsable enough to look after their children.,45
434,On the other hand the parents are responsible for their children in nearly every situation of life.,45
435,I don't think you should stop children from seeing advertisment.,46
436,It is better for the whole society to forbidd advertisements for young children so they get better adults in the end and maybe change something in the world for good.,46
437,"However, if the advertisement shows things the children should not see it should not be allowed.",46
438,In my opinion advertising targeted towards young children is dangerous and should regularly be controlled by adults.,46
439,In my opinion the advertising which is directed toward young children shouldn't be allowed.,46
440,Banning advertisement targeting young children probably would not solve the problem since they are also affected by those who have adults or youngsters as a target group.,46
441,Some people might say that directing adverts to children should be forbidden.,46
442,"At the first place, young children are not able to handle with advertising.",46
443,"So I think advertisement for children sould not be allowed, when it is affecting them in a negative way and sets them under a bad influence.",46
444,From my point of view advertisings that are directed to children should be allowed .,46
445,On the other hand it would be great for the economy.,47
446,"There are positive aspects, especially in economical terms.",47
447,On the other side the economy would gain less money.,47
448,"ThatÂ´s on the one hand of course an advantage for the economy, but itÂ´s not a good way to grow up.",47
