,text,cluster
15,"Television advertising directed toward young children is a controversial topic. Some people think it is okay at the age of two to five, other people think it should not be allowed. In the following text I will give reasons for and against it and tell you my opinion about this.
One reason for that advertising could be that children get in contact with the medium at a young age. Like in today's world they grow up with such ""influence"". A reason against it, which is mentioned often, is that children, especially young children, will become numb because of the huge influence that the TV and, not only but surely, advertising have. Another reason against it is that the parents of the child should have the control over what they buy for it. Of course they should look at the wishes of their child. On the other hand there are things being advertised which are not suitable for a child and these wishes should not be accepted. A reason for the early advertising could be that the children can specialise themselves on what they like and what they do not like.
All in all I think there should be this form of advertising. It does not harm the children. In addition the parents need to have the control over what their children are watching. Not when they are older but at this young age.    ",1
16,"In the following text I want to discuss if television advertising directed toward young children should be allowed or not.
In general I think it is a very normal thing that firm and concernes make adverts to inform people about new products. They need it to have a successfull firma. But the negative aspect of these adverts is the fact that they often do not tell the truth about a firma or his products, they just should convince the people to buy this product or to support this concernes.
I think older people like adults or children from 15 years and up can reflect the liing and the truth on these adverts so that they do not buy things without thinking on their own if the price is fitting and the products are as good and usefull as they are presented in the adverts.
Against this young children from two to five years can not think about these positive and negative aspects so that it is a very easy thing to have some influence on them. Especially the television is a medium wich young children like very much, they spent a lot of time in front of it and think that everything on this screen must be the truth an a very good thing.
Furthermore the first few years in the life of a human are the ones in which they learn the most things and in which it decides who they are going to be and what they like and what not. That is the reason why firms ",1
17,Nowadays our TV is plenty of advertising and not only to adults or teenager also to little childrens in the age of two to five. In the following essay I want to raise the question if TV advertising dirceted toward young children should be allowed.,1
18,"Advertisement has become a debated tobic in our modern society, most specificly in the world of television. Advertisetments inspire people from all ages to buy a product, which they sometimes dont even need. Especially children are easy to be manipulated by advertisements. The question is, should Television advertising directed toward young children be prohibited? In this essay i will list the pro and cons and come to a rational conclusion.",1
19,In these days everyone wants to make as much profit as possible and therefore advertising and especially television advertising gets more and more important. But often they can influence people and especially children to buy things they do not really need. In this essay I will discuss the question whether television advertising directed toward young children should be forbidden.,1
20,"One reasen for arguing this these is that the raise of the children at this age, should fully be under contol of their parents. It is very dangerous showing children stuff on television, because a lot of children do what they see, so if there is someting showed on televison, it must be sure that children don't come on stupid ideas. ",2
21,"On one hand, we have the manipulation effect from advertisement on children, but on the other hand, we all know, that children once become adults. As an adult you have the same problems but they are even much biger and diverse. So why should the children be protected of this problems? If they are faced up to reality at there prime of life they learn much earlier how to deal with there problems.",2
22,I agree with this statment because young children can be easly influence. But ,2
23,Children aged two to five have to learn very much about live. For example about their needs and how they had to react in diffrent situations. One of this situation is the television advertising. They had to diside whether they resist this advertising or not. If not they had to ask their parents whether they could buy them this things. And than it is by the parents if their child gets this thing. For example the child watches TV his favourit series dragons or somthing and after it comes an advertising about a figur from this film whitch one can by in the supermarket. After that the child goes to his mom and ask her to buy this figur. So their is a secound opinion which knows more about the world and how it works. But when the child starts annouing his mother she maby desids against her on opinion and than the advertising has the chance to manipulat the child with more and more new figurs of this series and the child wants them all but the mother do not want to buy them. When this happens the child maby goes to the supermarket and buys tehem by itselfs. But the child can not do that because its to young. An other example is if the mother says yes but buys it with the money of the child. Than the child learns when it has enough money to buy the next figur that it can not have everything. This child will grow up and knows how to spend its money without a helping hand. It would not buy evrthing what the advertising says instad of bthe other child who maby would. In my opinion television advertising directed toward children aged two to five should be allowed to teach the children how to act in this situations. But the parents have to know how they had to react. When a brefed mother or father is given it would work and television advetising should be allowed.,2
24,"Young children aren't interested in advertising. They don't care about things like that, they are happy with what they have and that they could play with it. Advertising would only change their interests into bad and made them unhappier. Mabey they are confused because they couldn't understand the advertise.
When the advertise makes the children confused, it isn't good for the company either. They try to sell their products, but when children couldn't understand their advertise, they will not play with things like this.
But when the advertisment is easy to understand and the children like it, it is kind of good for the company. Young children only see thinks and thing ""I want to have this!"" Now, they try to make their parents buy this. For some products, they may win and the company becomes more money. But that's the only reason I see, to show young children adverstising on television.
Advertising could influence young children very easy. That is good for the companys and the industrie, nor for the children and the parents. And there is also the moral question, if you can use children for industrial movements.
I thing, that isn't okay. For the children it's better to have their childtime free from television, mobile phones, social media and marketing strategies. But in this time, it's kind of unrealistic to live without television and so one. So it should ce clear, that the children are safe to. I don't want my child to be influenced by things for adults, like avertising and stuff. Early and long enough, they must life with that.
Can't they live their first years free from klischees, predjudees and stereotyes?
Can't they get older without influence by marketing strategiers?",2
25,On the other hand you could say that it is morally not correct to try to influence audience at such a young age. Consequently the government should lawfully forbid it because it should not be allowed to act legally in an unmoral way and especially if it concernces helpless kids.,2
26,If you want to do something in the opposite direction you would have to start to educate the parents because the children dont have an own opinion in that young age. ,2
27,"On the other hand side one has to consider that young children are very easy to manipulate. With a less experienced and educated mind they are a easy target for advertising and can more easily fall for subjective and incorrect advertisement.
Also the children who saw those ads can afterwards be so obsessed with the presented article that the could try and force their parents into buying that product for them.
Finally by allowing television advertising directed toward young children on secretly supports young children in watching TV. It is scientifically proven that TV is not good for young children and can really hinder their development. Is a thing so bad for the childs development really to be supported?",2
28,"Firstly, I think that it is not ethic to try to manipulate little children. They cannot even think for themselves and that is why it should not be allowed.",2
29,But in general I stay by my opinion I disagree with the statement. The best argument is the parents should control it and you never can say this advise is for children and this not. Where is the frontier between them? I rather don't know where and the managers of the tv channels have got the same problem. ,2
30,"In the following text i will comment the statement that television advertising directed toward young children should not be allowed.                                     
First I give you some points to disagree with this statement. Most of the children aged two to five will watch tv everyday so it does not matter if they are watching advertising made for them or not. Furthermore it is even better that they have advertising for them instead of watching some durex advertising or something because that might hurt their brains more than the new Winnie Pooh Bear or something else.
Otherwise it is not really positive to show the children that much television because they should do something outside and not watching tv the whole time. So the children allready watch that much tv that they should not also have some advertising which might addict them to buy something or saying their parents that they need to have this otherwise they will be bored for sure or something like this. So it should not be the aim of the parents to let their children watch tv the whole day and if there is advertising not directed to them they will have not that much interesst to watch tv so they do not watch that much tv automaticly.
To put it in a nutshell i think that there are pretty much opinions for the advertising directed to young children and today it might be usual that young children watch tv not like twenty years ago when everyone want to go out and play football or something and furthermore it is propably not the best idea to connect the advertising to young children because they should not get addicted from tv that fast. They should still have the chance to have a nice growing up without that much tv and playing outside or something, of course the time has changed and without electronic hardware there is no life but in the young ages you do not need this to have fun.",3
31,"Television advertising directed toward young children is a common topic. There are many arguments for and against.
So I will explain one or two.
The people that are against advertising directet toward young children, argue, that the influence of young kids is enormeous, because they can't triage the informations. So they want to have all of the objects they had seen on TV. But there are as always people that are in favour to tv advertising toward young children, because the children learn how to handle the source of advertising, and learn, that they d'ont need all, what they saw in TV. 
My opignion is like the first argument. I think that television advertising toward young children should not be allowed. The kids shoulden't sit for a long time in front of the TV, they should go out in the nature and play games. If the kids are out, they can not watch TV advertising.So the problem is solved.
So I agree with the statement.",3
32,"So in conclusion, I agree with the statement that television advertising directed toward children (aged two to five) should not be allowed. They are two young to see the difference between television and reality and its easy to manipulate them to get money. Apart from the point that too much television is not good for children, in my opinion the advertising only includes advantages for the ones making it.
 ",3
33,"I think, I agree with the statement, that television advertising should not be allowed by young children. At first I would say that children at the age of two to five are too young to know many things about the world. They live in a world full of many other children and they have no idea what is really going on. So I think they should do other things than beeing in a television advertising. They should go outside, play with friends and have fun. 
Everytime I look TV and I see young children are in a television advertising, I ask myself: If that is you, what would you do? I would say, I would never be in a television advertising when I were two to five years old. I think young children should be free and they have to enjoy life to the fullest. Because when you get older, you will go to school every following day, at the afternoon you have to learn and you have to do your homework. When you get older you have to work harder, you can't play with other children the whole day. And there are many other things that aren't really great when you get older. 
So when you're older and you would like to do other things than going to school or going to work, you can decide if you want to be in a television advertising. At the age of two to five you can't decide if you want to or not. I think at this age the parents decide what things the children are doing. Because of these examples I have written, I say that television advertising directed toward young childred at the age of two to five should not be allowed.",3
34,"Television advertising dircted toward young children should not be allowed. I really agree with this statement and I will show you the reasons in the following text.
A boy watch television and after every thirty minutes there comes different advertising for ten minutes. The young boy ,who is just two to five years old see the advertising and that ist not very good. At first he will be influenced with five years or lower. That could be very bad for his following future. For example: He watchs very often TV and because of that he realize all the new products, which he always want to buy. 
The advertising for young children is very attractive for them, because there they show the young children new ""Barbies"" or anything else. The hypothalamus, the most important thing of the head, of the children is not completly produced. So they can not devide between the advertising that is good for them and the advertising that should manipulate them. 
Arguments against the advertising toward children are in the following text. A young child, aged two to five, should not watch television. And if they don't watch television they won't be influenced. So in my opinion the parents should have a look on their children and control they media life of their child.
The reason of advertising is that it should make the people buy these things in the supermarket for much money. ",3
35,"I disagree with this statement, because in my opinion, television advertising directed toward children under 5 years, should not be allowed.I think there are many reasons. But why?
Firstly I think, it's not such a good idea to let young children watching TV in general, because in this age, there is so much to do. They should go out and learn how to interact with the natur and to discover it. Also young children should not be under influence of the meaning of others, for example of the meaning of a boss of NestlÃ©. The young children are to young to decide, whats is true and possibe and what is impossible in an advertising. For example an advertising of RedBull says, that you can fly, if you've drunk a RedBull. If a young children don't know, that this is impossble, the child might try it out and fails. Also most of the advertsing things are not healthy, but a young children don't know this, and ask the mum often, to buy this product.But I also think, that the solution is not, that children now just should watch advertising for parents.I think children shouldn't watch TV in general, and it should be forbitten to ad an advertsing between, before and after a child-TV-Programm. ",3
36,"I agree that some advertisement at the television can be dangerous for young children. Children in this age can easily be manipulated and are open for any influences. In addition to that the children of the current generations are spending more and more time watching television, so the danger will increase in the future. Children at this age canÂ´t really see wether itÂ´s a true statement in the advertisment or if itÂ´s a lie. Even in some advertisements where their parents would clearly understand that itÂ´s not true. The consequences of this bad influence could be that young children increasingly think that they need to buy things to be accepted and to be popular, pretty or even intelligent. On the other hand the children will be sooner or later confronted by advertisements, even if they didnÂ´t watched television advertisements when they were 3 or five. So it would not change much to not allow it when they are so young.
Another argument against the statement is that advertisements with bad influece arenÂ´t only at the television. Young children can be manipulated and influenced by advertisments everywhere, wether itÂ´s a mall or a supermarket. So it would not help to keep the children away from the advertisements at the television. I think only the parents should be responsible aobut their childrens well being. They should make sure that the children know that they dont need things to be a better person and that the advertisements (not only at the telvision) arenÂ´t always real. If the parents are aware of the possible danger of the advertisments. I donÂ´t think itÂ´s necessary to not allow television advertising directed toward young children.",3
37,"I agree with the statement, that television advertising directed toward young children should not be allowed, because on the one hand the brains of young children are not as developed as the brains of teenagers or older people. Young children are very sensible for new things and when they watch these advertisments they think they must own these things, presented in advertisments, so they want their parents to buy all that much unnesessary stuff like plastic toys.
Another reason, why television advertising shouldn't be allowed for young children is, that they are hanging arround in front of the tv the whole day. The children could learn bad things from the advertisments instead of playing outside with their friends. Friends are better for thier social development than the tv.
But on the other hand it is a good method for the companies, which produses the toys, to earn money, because many parents buy new things, when young children told them to buy it. With the new money the companies could invent new toys for the children, perhaps better toys. It is also good for the economy when companies earn more money, so they could expand and unemployed people could find work.
My opinion is, that television advertising shouldn't be allowed becouse it is not good for th",3
38,"Television advertising directed toward young children between two and five should not be allowed.
I agree with the statement above for the following reasons.
At first, advertising on television will cause that children want the things they see. A good example for this is, when they make promotion of a game, the young will show it to their parents. This leads to finally buying the game for their daugther or for their son.
Furthermore, children will learn at such young age that the world is full of promotion. This is how they get to know todays world. Maybe this will help them to think intelligent in school and in their lives.
In the other hand, the two to five aged need to watch programmes specific for their age, for example ''Dora Explora''. This is a television show where the young are able to learn new things. It is way better for them.
Moreover, it could be possible that television advertising will cause a lot of more questions than answers because they are very young aged.
In my opinion, the two to five aged don't need to watch a lot of TV at all. Of course they can learn something but there are better ways for that. Television advertising can also give parents problems when they don't have enough money for everything their child sees in the promotion. That is why I agree with the statement above.
In conclusion, it is a fact that advertising on TV is not very relaxing for young aged and for the adult because it takes a lot of their free time.",3
39,"The topic of advertising in the tv to young children is difficult. Children shouldnÂ´t watch tv often in that age, thatÂ´s clearly. For the concerns itÂ´s very lucrative to do advertising to young people because they watch it, they want it and they go to their parents to talk with them if the children are allowed to get it. But itÂ´s the wrong way to use young children to make profit. Maybe it isnÂ´t wrong to start in a young age with that things. So the children may know what will happend in an older age. Everyone is controlled by the media, at all in the digitalized (like tv or radio) and in the undigitalized way (like newspaper).
Finally I agree with the statement.
I think that shouldnÂ´t be allowed because the children have to play outside with friends or get wet from the rain without any problem. They should not controle by the media so early. ",3
40,"In my opinion television advertising directed to young children should not be allowed because these
",4
41,"To sum up, in my opinion television advertising directed toward young children shoud not be allowed as it is manipulating, influences their development and harms the environment.",4
42,"I think television advertising directed toward young children should not be allowed, because they're unnessesary and cause more problems than you would expect. ",4
43,All in all you can say that television advertising directed toward young children should not be allowed because it influences them too much and makes them believe in things that do not exist. ,4
44,So in my opinion television advertising directed toward young children should not be allowed since all the arguments which say that it should not be permmitted can be easily ,4
45,For these reasons i'm agree that television advertising directed toward young children should not be allowe,4
46,In the end I think that television advertising which is directed to young children should not be allowed because it abuses the lack of knowledge that children have. ,4
47,Television advertising direct toward young children (aged two to five) should not be allowed,4
48,Television advertising directed toward young children (aged two to five) should not be allowed,4
49,Television advertising directed toward young children (aged two to five) should not be allowed,4
50,Televison is something so important for the people in community that we can`t live without televison. From time to time the children started watching television earlier in their lifes.  But television for young children isn`t in every situation something good. With the television children are able to learn a lot. There are a lot of TV programms in which children can learn a lot about animals and the nature etc. With the televiosion they are using their time with learning new things and don`t vasting their time. In some cases is it also useful to help learning a language. But there are also a lot of negative points. They can lose their sozial connection to other persons if they are only watching TV. They don`t go out and play with some other children for example. An other point ist that they can developp an addiction to the television. If they are addicted they will not be interested in other things what could be a problem for their future. An other problem of television is that TV isn`t really for 100% exactly. We don`t realize that but our brain. For example the sound and the movement of the lips from the persons in TV when the have a dialog or something like that isn`t exactly to the same time. The timing is not correct. Our brain realize that. And in this young years of the children the brain can save a lot of informations. And when for example this timing isn`t for 100% correct they don`t learn for example a language. It is more useful to learn a language when the children listen to a person who read a book in this language. In our age we don`t realize so small mistakes of TV. I would clearly say that it is mor useful for young children if they watch not a lot TV or start to watch when they are seven or older. They learn more when the play with other children or listen to persons who read something for them. In my opinion is it completly unnecessary when children start watching TV with two years. I support that television advertesing directed toward young children shouldn`t be allowed.      ,5
51,"This statement is a controversial theme. 
The children are even more younger when there starting to watch television and some parents don't care because the children are busy and couldn't go on there nerves. On the other side it isn't good for them because they can become bad eyes or don't go outside anymore. 
The young children will be learn the wrong things and if they are looking to much television they can be stressed and want to look even more TV.
In our society it isn't possible to say that the young children shouldn't watch Tv because it's a very big problem when everyone is watching it the whole time and they musn't. In comparison to that point it's so important for there rising to have freetime and play outside with friends. 
If they are watchuing television the whole time they are sitting in a room without freshly air and forget the time. Most of the time the parents don't think about this problem because of our technologe societiy.
Finally it's important for children to go outside and communicate. Television can make them nervous and often they watch the wrong things so they learn bad vocabulary for the future and mostly haven't the same experiences as others. ",5
52,"Many children are watching TV daily. The time goes faster and the parents don't have to care about them. Television has a big influence to the children. They can be scared of a movie, impressed by a hero or even learn something about the life. ",5
53,"This subject had been often discussed, if young children should watch television or not. I think also it depends in wich country we are, in some countries there isn't a problem with that, in other that's a big problem. First of all I think, the young children have better things to do than watching television. The time you're spending on the television, is a time wasted. The young children should go out and paly with other children. When I was young I always went outdoors and played with the children in the street. The chidlren, who are so young, they shouln't spend so much time on the television. An other suspect is physical, I mean the young children, they watch TV so close on the screen and this isn't good for the eyes. They are really fragile and it's not worth to damage them, because the chidlren want to watch television. For example, a friend of mine, in the young age, he had really problems with his eyes, and his parents didn't know what it was , so they went to the doctor and and after five minutes  the doctor said, if my friend would watch a lot of television,because the lightning of the screen isn't healthy for our eyes. Since than my friend really stopped watching series or something else. Instead he went more often out with his friend or he read a lot, That's why he became today a very good writer, maybe one day he's gonna be a very good journalist. Like I mentionned, the young children coud read books and do something in their lifes, which they can profit of. 
On the other side, the children can learn from television. It also depends what you're watching or which serires. For example there is one serie, it called Dorie and there can chidlren learn speaking english, or some sentences. So it doesn't have to be always bad for the children, and so I think,it shouln't be forbidden. I think just the parents have to look after their children, that they have both of them. ",5
54,"But on the other hand the children could get dependent  on watching television. in the small age of  two to five it would be horrorbly to be dependent to watch TV every time.  They wouldnt go out, play in the nature and meet friends on the streets. For myself it was the best childhood to play in the garden, in the sand or on the street with some friends out of my village. i cant imagine to sit on the tv everytime.
on other point is,that the picture that are shown on the tv are too fast for the eyes of the young children. the brain cant work with the information it gets from all the pictures. it could be the reason for many health problems in the older age.
the parents that let their children watch tv every day, every time will probably see it in the grades of the children when they are students. They wont be as concentrated as other students and wont be as focused. and they wont be as creative as the other students, that told their friends stories about their dreams.",5
55,"First I want to look at the position of people who are against the television. Their probably biggest argument is, that the TV is not good for our eyes. But another very big argument, I want to write about is the neglection of their social Â¨lives. Children who watch too much TV do not care anymore about their real lifewith their true friends and prefer to watch Tv than to go out.These people may have a big disadvantage in their lives. It is not good if a child is watching TV because it is bad for social lifes in the future and maybe they will get bullied later in their lifes because others who did not watch TV have friends and they have not. That is a true sign that the TV and other mediasare not good for children and they should better go out and play football or other games like we did when we were children.",5
56,"The television is some you find in every house, every appartment or even in a camping trailer. Noone want to miss something exciting happen in another part of the world. But televion is not only for informing everybody about the newest topics. It also should entertain and teach you in several things. 
But they arenÂ´t only adults watching the TV(television) there are also childs  wathing even the ones who are two years old. And many critice want to change that they think that the children will get silly when they are whatching TV at that young age and that they should play in the garden to grow up like they did.
But do really get more silly when you are wthing TV? no because their is no proof for such an Argument and so the argument of the critics have no right to claim this argument. Even more some of the child TV-shows try to bring the kids some Knowledge and they arenÂ´t just entertaint they learn something. 
But they are still arguing that they arenÂ´t playing in the garden any longerand that parents donÂ´t do their job proberly and that they donÂ´t want any hard problems during raising up the childs. so they just let them sit in frotn of the TV and do theire job with homeoffice. That is not ok Children like wahtching the TV and this is okay. But the parents need to showup some borders and let their kids know that their is time for TV and time for somthing else like sport or reading a book. These two things are also important for kids and their need to be a mixture between all things a child need to grow up. Just like it ever has been the only thing that changed is that with the TV there is a new option to get childs something to know. But it shouldnÂ´t be over used because that could leed to adiction and children can not use their time for sport or somthing like that.",5
57,"As conclusion my opinion is clear. I think there are so many other possibilitys to waste the time in the childhood and not watch television. It is very important to learn how to be social or how dicover something or to fight with other kids. It is all a part of the evolution of children an if this evolution is damaged because of the television, the future can also be damaged because they do not know practical things in live, they only know who is the aunt of the best friend of the mainfigure in their favourite television show what is not very important to know in live.",5
58,"Nowerdays often the question if young people should watch TV comes up to our minds.Today many young children watch TV because their parents have no time to play with their children.
In my opinion it is not good for so young people to watch TV the hole day. Children in this age should play outside with other children in their ages. It is important for them to have social contact to know how to act infront other people. Young children learn the most with other peolpe in the same age.
When they watch TV it is also possible to learn new things, so you have to know the difference between some channels. Some channels are very helpful to learn the language or the numbers but other channels do not have a learneffect. They are only there for entertainement what is not the best for little children.
Young children should play with friends in the same age or with there parents and other familymembers. At a special age it is okay to watch TV but not the hole day. I think a two years old child do not have to watch TV to be entertaint it should play to have fun. I think with five years it were okay when the child watch half an hour the day TV. 
So in my opinion you have to know the differnence between the age of a child and the TV channel it is also important to look at the time, how long a child watch TV. So in the end every parent have a other opinion to this theme and have to know it for himself.",5
59,"Children often donÂ´t know what to do. So parnets put them infront of a TV. But is this really the right thing to do when your kid is between aged two to five? If the parents have many things they have to do and the child is only annoying then it is a good thing to show the kid a serie. It is not okay to think that your child is annoying but that is a different subject. Through TV- shows kids can learn many things, e.g. colours but also cultural normes like sharing to other peoeple or that it isnÂ´t okay to hurt somebody. There are also some shows where kids can learn other languages. But on the other side scientists found out that kids could get ill from watching TV. Young children can only see many many pictures which changes very quickly. They couldnÂ´t realize what happens and canÂ´t understand what a TV is. Also there is a lack of communication when children watch too early too much TV. They canÂ´t say what they feel or want because they have less words to use. And in general it is better to care about the children. When parents decide to have a baby then they have to spent time with her/him, even if it is a difficult situation. Kids learn a lot when for example the parents read them something out. They know how to listen and how to learn by heart. I think it is okay for young children to watch TV once a week but only for half an hour and only if the kid wants it. The shows must be checked by parents if it is a reaaly good one and donÂ´t get the children be stupid (like the Teletabbies). But there are many other activities to do. The kid has to learn how to do something alone when he has nothing to do, TV arenÂ´t allowed to be the answer. He has to get a social life even it is a young person. Otherwise they donÂ´t learn how to share in real life or all those cultural normes. So I would more agree with the statement that Television advertising directed towards young children should not be allowed. ",5
60,"I don't think that banning advertisments is the right way to protect young childrens. Sure, if there isn't any temptation, it is easier to resist, but they also have to learn to deal with it. To see something and not have the urgent need to get it, and also being able to know that is real and what is not. But the question is, are childrens by the age of two to five already able to do that? Probably not, so: If parents let their childs watch telly at such a early age, they have to be ready to explain them a lot and resist the crying of a two years old in the supermarket, who absolutely wants that toy she saw in the commercial. To be done on own risk. ",6
