,text,cluster
55," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",5
56," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",5
57," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",5
58," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",5
59," with the following statement
television advertising  aged two tein essay welches diese schreibaufgabe gut erfã¼llt umfasst mindestens 300 wã¶rter ihr text wird anhand unterschiedlicher qualitã¤ten beurteilt diese beinhalten die darlegung ihrer ideen die organisation des essays sowie die sprachliche qualitã¤t und genauigkeit sie haben dafã¼r 30 minuten zeit versuchen sie die komplette zeit ",5
60,many young children now a days watch a lot of televison and ,6
61,nowadays children often watch television ,6
62, itt sometimes important that children can watch television to learn something about the wolrd or our culture ,6
63, the children can learn from television it ,6
64,in our modern society we often watch television especialy kids like watching it ,6
65," the children gets influenced by the television
",6
66, ist that their are sometimes tv shows wich are not realistic or just nothing for childs at the age of  but the parents let the kids watch this although watching tv is a way to give the childs something to do ,6
67, that some television series can be very educational for the children to learn more about the world or to learn for exaple english but in the age of  the children maybe dont understand the educational television series so it is difficult to find the right serie that you can let your children in front of the television the problem which i can see is that in the television are ,6
68,"
nowadays many kids watch tv ",6
69,many children often look television in young age in their freetime just for fun in the following ,6
70, children can be influenced very easily ,7
71, on the young children their minds are not fully developed and are easy to influence even ,7
72, the children are in such a young age they can be influenced very easily besides that ,7
73, for it is known that young children can be influenced very easily for they do not have developed an own opinion ,7
74,young children are influenced a lot ,7
75, young children are easy to influence and ,7
76," that means children can be more manipulated than adults
additionallythis influence does not takes the possibility of making decisions it destroys the naturefriendly childhood too in ",7
77, young children are easily manipulated which is greatly taken ,7
78, is that little children like i already mentioned do not know what is good or right and you can influence them very easily in every single way besides you ,7
79, these children are older they are manipulated in many ways ,7
80, important for the children to have a own view of new things they learn,8
81, years children learn a lot about themselves and about others they see how this world works and adapt to the casualities in it it can be good to show them the reality ,8
82, children have to make their experiences in life and ,8
83," for young children it is important that theyre learning by doing they should play with other children and explore their surrounding
one of ",8
84, some agreements the children are open minded and if you show them in their early years a childrenfriendly sierie they maybe could learn something there are many sierie about like dora the little pirates ore the einsteins who try to make a connection between a mean story and schoolsubjects per example learning numbers learning the alphabet or how animals live and ,8
85, the kids are able to learn and get comfortable with social rules an the right behavior an other negative ,8
86, the children can learn with other things ,8
87, the children can learn new things and they can discover a lot but ,8
88, the child see something that it want and theen thee parents dont buy it it will be unhappy ,8
89, the oppertunity to learn with other children by playing the child gets ,8
90, their parents do not buy for them ,9
91, the parents are the people who have to buy these things and have to spend their money on this but ,9
92, that were the case who has got the money to buy things the parents not the children if a child tries to get something which it has seen somehow in the tv or the adertising or the media or whatever it ,9
93, its their parents to make the call and to buy the things they really need and its not the five year old children spending a lot of monyey,9
94, they usually are not able to actually buy these things they are often able to heavily influence their parents ,9
95, the parents dont have to buy all the things which children see in advertisement and ,9
96, the child see something that it want and theen thee parents dont buy it it will be unhappy ,9
97, the parents descision but once the child wants something the parent will likely try to appease it by making the purchase ,9
98, the parents decide what they want to buy or not and the children are ,9
99, children at the age of  like everrything they see and want to have it the parents like to see their child happy but what if they can not afford the new toy their child wants theyre disapointed that they can not give the child the things that it wants the child is ,9
100,nowadays advertisments are everywhere and anyone watches tv in the television is ,10
101,there are many advertisements in television ,10
102,in my opinion the television advertising is a probelm for many tvwatchers and ,10
103,so many parts of the todays television is the advertising ,10
104,television advertising becomes more and more important in our daily lifes because more and more people are able to afford a tv even ,10
105,"television is in our times normal but what is with the television advertising   
",10
106, is that a television concerne couldnt exist without advertising,10
107, much advertising in the television programms nowadays ,10
108,television advertising is a common marketing trick among big concerns especially the younger generation is very easy to convince of a product in our digital century more and more young children are watching television and ,10
109, television advertising gets more and more important but often they can influence people and ,10
110,nowdays advertisment seems to be everywhere whether in magazines radio or on television companies are always trying to reach for people as annoying as it sometimes seems it is an important thing ,11
111,advertisement is something we all know as we are confronted with it everywhere on the streets on your computer on your mobile phone and ,11
112,every day we are confronted with advertising of some sort advertisement has become an indespensible way for companies to make their products visible to potential costomers the aim of advertisements is ,11
113,"advertisements are becoming more and more present in our daily lifes in many parts of life we are confronted with adverts very often there is a particular
group to which the advert is directed to ",11
114,nowadays advertisements can be hardly avoided you see them everywhere on the streets in magazines on websites and ,11
115," adverts  are not really effective and a loss for the company who set up the adverts

on the other ",11
116, regarding the topic of advertising ,11
117,in todays society advertising is a big part of television these advertisment target different types of people and interests and as it comes some ,11
118,advertising is nowadays a big part of many peoples lives and today ,11
119, advertisment shouldnt be shown  that much it would influence them a lot and escpacially ,11
120, that it can be allowed but it is not good for the children and the parents when you have a child in this ages it is funny to go outside and play with your children see how it grows and see how the real world looks like in this ages it is important that they experiment make mistakes and be happy tlevision advertising are allowed but not ,12
121, with this statment because young children can be easly influence but ,12
122, that is should not be allowed is that the parents can not controll what the children watch and that on the tv ist has ,12
123, its for them and not for the parents or others there are many adventages as disadventages,12
124," it shouldnt be allow to do this kids are too vulnerable in this age and television advertising  is unessecary 

",12
125, that think why it shouldnt be allowed are for the sakes of the parents young children can be very greedy ,12
126, in the hands of the parents they should be able to tell their kids a simple no sure its hard but its ,12
127, its a negative influence to the children which should have stopped and if we are able to stop one source of influence than we should to that,12
128," should it be forbiden

personally me i can see the problem in spaming those children with television advertisments to make use of them the children are ",12
129, it would be absolutely ok if the gouvernment would forbide that its really a shame that such young children are confronted daily with televisionads that want to influence them to want ,12
130,television advertising for young children should not be allowed because the young children dont really have the ability to understand and to think about the things that the ad communicates the children just thinkoh ,13
131, television advertising toward young children should not be allowed because young children are too easiely influenced they get the wrong idea of happyness and beauty and can not accept themself ,13
132," television advertising towards young children in the age of  years old should be prohibited 
young children are influenced by what they see ",13
133,television advertising s young children should not be allowed because they want the things shown in the advertisement they will cry and shout intil they get the things but ,13
134, if television advertising directed to children should not be allowed ,13
135,television advertising  young childern aged  should not be allowed this statement should be discussted very well because children havent built an own opinion ,13
136,television advertising directet toward young children should not be allowed children under five years dont have an idea if a product is good or not for them they arent able to think critically about something and ,13
137,concerning the given statement about television advertising toward young children people have differnt opinions some are convinced they should not be allowed ,13
138, television advertising towards young kids should not be allowed because the ,13
139, against television advertisng should be allowed for young children is that you often see things which is not for the eyes of children with  years ,13
140,"the topic of advertising in the tv  is difficult children shouldnâ´t watch tv often in that age thatâ´s clearly for the concerns itâ´s very lucrative to do advertising to young people because they watch it they want it and they go to their parents to talk with them if the children are allowed to get it but itâ´s the wrong way to use young children to make profit maybe it isnâ´t wrong to start in a young age with that things so the children may know what will happend in an older age everyone is controlled by the media at all in the digitalized like tv or radio and in the undigitalized way like newspaper
finally ",14
141,"television advertising wich is s young children should not be allowed 

television advertising is actually a very smart thing they are made in a very smart way to make you buy things even tought you probably do not need them especially young children are very naive one can manipulate them very easily young children do not know anything about smart shopping about what to buy and what to not buy when a child sees a toy in a televisions advertising it does not think twice the child does not make any toughts about the use or the quality of the toy a young child probably does not even understand words like quality and use television advertising has no other use than making people buy things it does not show one anything usefull television advertising is using young childrens naivity the people who make these television advertisings know ecsactly that young children would want to buy anything they see on television they know that as soon as a child wants something it is going to annoy their parents till it gets what it wants and the parents kind of do not have another choice than to buy their children what they want so moraly it is not okey to use the naivity of a young child and most improtantly television advertising is a huge way of propaganda and ",14
142,"some people have the opinion that television advertising for young children shouldnt be allowed 
maybe they are right young children have to learn about the real world it wont be good for them to take in front of a television and learn with it if this happens children will only know about a virtuell world they wouldnt know much about real things in worst case young children learn only similuar things so in future there wont be personal charakters
young children has to talk with their parents its the exercise by mother and father to learn with the child they have to give them informations about life and important skills like speaking and walking ",14
143,"television advertising  should  not be allowed

young children basically grow up with a television in their household nowadays there special tv channels that show a suitable programm for young chidren ",14
144, advertising comes  only watching a programm for children without any advertising  or just beeing able to watch a certain time of the day where no advertising at all is playing  it just makes absolutly no sense isnt the better question if such young children should be allowed to watch televison at all not every advertising in genereal is bad and true story not every serie or film playing in the television is bad but if parents let their children watch television ,14
145,"television adertising is a normal thing in our society but should it be towards young children the opinions are different if it should be allowed or not
why should you have advertising for anyone else than for these kids and why exactly during this age if the product is for this age you have to advertise it in this group of children they have to see it and not the children in other ages because they maybe cant relay to that anymore 
critics say that the parents should see the advertise because they are the ones who have to by the stuff so there isnt the need for the adcvertising because the kids are to young to by susch things if the children see the product ",14
146,first of all television advertising isnt something you can allow or not it is just there if you want or not there is advertising that is nice for children to watch because it has a lot of colors and cute music in the evening the advertising is a little bit different but i think this is not really important because children aged  dont get it for what the advertising is for maybe they talk about dating ,14
147,"televisions play an important rule in our daily lifes advertisings are a part of it the longer the more young children use a tv children can be influenced very easily thats why its important to evaluate whether television advertising toward young children should be allowed or not

one strong ",14
148,"television advertising  aged  should not be allowed

in our modern world people only talk about the problem with smartphones and how children and young people are distracted by them
people do forget about the old electronics like tvs

most young kids even babies are watching a lot on television with it comes the advertisment
is advertising which is already adressed to the young kids tells them to buy it showes happy kids with a lot of colorfull stuff to play with this advertisment is part of the introduction into our consumeristic world the kids start to ask their parents right ",14
149," to forbit advertising  children on television

first of all it has to be mention that the advertising for children often is very unrealistic because of this the children get a wrong bild of the world and learn things which arent right
but in case of this it must be said that it isnt important which advertising the children see in television they get influenced by each one even if they watch tv and see advertising which is for adults in most cases this is more bad for them than see things which are ",14
150, television advertising  should not be allowed because theyre unnessesary and cause more problems than you would expect ,15
151, if television advertising  should not be allowed ,15
152,"television advertising   should not be allowed

television is full of advertising often it takes ",15
153,"television advertising  should not be allowed

televison advertising is a topic over the hole world and ",15
154,"television advertising  should not be allowed
in todays world advertising is an important role we advertise almost for everything ",15
155, television advertising should be forbidden because of the ,15
156,"statement television advertising  should not be allowe

this is a very important question ",15
157,in my opinon television advertising shouldnt be forbidden in the ,15
158, television advertising should be allowed,15
159,television advertising  should be allowed ,15
160," a lot of advertising  children aged 
now we have to ask us if this should be allowed or not

if kids see advertising for children they could not know that advertising is often just for making money for the companies and often what they promise in the adverstising is unreal so they get a wrong view 
also ",16
161, advertising for young children is not really a big problem because there are enough possibilities for the parents to make sure that they do not get influenced by that ,16
162,"

furthermore the goal of adverts is often to sell something and children definitely shouldnt be faced with these kinds of adverts at this young age beacause they are ",16
163, adverts towards young children is a great oppotunity for the concerns the kids have a strong will and the parents want to do them a favor and buy the products but ,16
164," advertising for children should be allowed in a helping way they should show the real world and not the fictive worlds because it is very difficult for the young children to differ 
but ",16
165," target young children between two and five years old obviously this brings several problems with it and the question is if advertisment  should be permitted or not 
first of all advertisment is a way to earn money by making people buy the things which are showed in this advertisment a big amount of companies use this tool what results in a big competition because of this competition each company tries to specializes themselves for one type of costumer taking that to consideration it is only logical that some are targeting young kids to prevent having a big competition what maximises their income 
however making advertisment meant for young children brings a probelm with it these children are victims of the tactics of several companies they know that children are an easy and vulnerable target because they are not advanced in their evolvement ",16
166," its very unpleasent to see advertisement for childrens all the time 

i am clearly against advertising  at the age of  because ",16
167, reason why i dont support advertising towards young children is that mostly children at a young age dont really understand the reason why there are ,16
168," that advertisement aimed at young children should be allowed it wont ruin the childs live and its the parents duty to make sure the child is prepared to face advertisement in the future 

and just because its an interresting ",16
169, the advertising which is made for children is ,16
170," they shouldnt watch tv 

if we say a child cant watch tv it plays with other untechnolized products which arent as dangerous as technology to find out some things a children shouldnt or to see something which can dramalize a young child but television canals mostly have some shows which are made for them and are helpfull to learn about our earth our world and the life which is waiting for the young guys
but a bad ",17
171, television is a bad thing for young children if they start early with watching tv they will ,17
172,television plays a big role in the life of many people even younger ones many children around the age of  already watch tv the problem with that is the ,17
173," could by critical for the childrens healthy people who spending most of their free time in watching television would not do hobbies sports or investigate in social contacts they might be fat and social isolateted 
all in all i think that it is not important to watch tv in this age and they have to learn by experiences and do not have to count or write things like that working without that in this time where all works with computers it is important that by seperate using this things for a better life and making this things to our life and this should happen by rasing children but i ",17
174, television in the young age isnt that bad the parents of the children just have to look that the kids don other things like meeting friends and play outside it is ,17
175,nowadays observing young children watching television is nothing astonishing anymore there are a lot of kids who are not older than five years old spending several hours a day and doing noting but staring into television ,17
176, is that it is harmful for the children to watch tv they better should go outside and play with their freinds its not healthy it can malke the children fat or in the worst case dumb the children dont use their personal imagination as they do it ,17
177,television is today normal and not think away of many children grow up with it especialy young kids spend a lot of time in front of the tv parents should controll them ,17
178, the consume of television in this young age can be really bad for the children,17
179,many children nowadays are placed in front of a tv and are left there all day long the problem with this is that they dont only see tv programms that they should not they ,17
180, an ad is shown during the break of a serie your child is excited and wants this toy you say no it stars to cry at a ,18
181, are fascinated by it for one or two weeks and and ,18
182," with the statement in my childhood i hadnt watch television for a long time in the day my siblings and i played together in the garden we played with things in the natur

at ",18
183, time and my even think about it a ,18
184, i bought a toy which i saw ,18
185, about advertisment to yound kids a lot of kids havent got ,18
186, thing in life on the other ,18
187," that you havent boring any more

but as i told ",18
188, you start to understand things ,18
189, with the statement because in this age it is verry imortant to lern by doing and this in socitety the children aged  dont know really much because they have to learn everything new its importand to show them only good things and something good to lern because it will stany for the rest of hisher life,18
190, it has a bad influence on them on the other ,19
191, probably the could learn how to react and think of it ,19
192, they can learn how to do it right ,19
193, it might not have an impact on them directly it ,19
194," it is too bad for them and there couldnt handel it
",19
195, they can do other things ,19
196," they dont have any time for them
but ",19
197, they can have a better imunsystem and ,19
198, they could watch something and ,19
199, they dont influence them that much and ,19
200, young children see the advertisment they likely want to have this exact toy but ,20
201, comes running begging her or his parents to buy him that toy than a lot of parents give in to have at a least a moment of rest of course this is the parents decision wether or not they give in to the nagging but because the children are objected to all these advertisings it encourages them to not be happy with what they already have psychologically it makes them want something they dont have and ,20
202, they see all that new kind of toy which seem to better than the toy they already have they ask their partents to buy them a new one as we can imagine the parents arent happy to get something new again ,20
203, they beg their parents to buy this specific toy ,20
204, dont understand that all of these toys cost a lot of money nevertheless children at the age of  dont understand most of whats said in advertisings which is why ,20
205," they see an advertising with a toy they like they want it too and everytime their parents get annoyed of that because they have to pay for all the toys and they are expensive

 but ",20
206,children are heaviliy influenced by everything they see so if they see a toy advertised in television its easy to understand that these children want to have them ,20
207," the see a toy which looks very awesome and high quality but in real it is like plastic

moreover childrens want more toy and have more whises for birthday when they see something very cool in television the want that and they ask their parents allnthe time to get it ",20
208," they are sure that the kids convince their parents to buy stuff an there is a developement happening many children dont use their imagination that often thy only use toys premade for them i used to make my own toys with my brothers and sisters 
if you take a ",20
209," for birthday and the parents know what their cildren want and can buy the best the latest toys
but there ist a problem with this children canâ´t reflect and know the intention of the adverts this is whatâ´s dangerous the child only sees this wonderful thing on the tv but does not know the industry wants to sell things children are manipulated and they are going to think itâ´s good what others tell and show you this would have ",20
210, with this statement because off some understandabel reasons and examples the ,21
211," write my opinion to the statement
",21
212," write my opinion about this statement

first of all ",21
213," for and against this statement
one ",21
214," discuss this statement

on the one ",21
215," with this statement there are important argumentations which should be considered

first of all the negative ",21
216, for and against the statement manchend at the begiining,21
217, with this statement because too many factors are to punish this statemant and to much situations which say its good or bad ,21
218, some reasons which speak against the statement on one ,21
219," explain some pros and cons to the statement which was given us above

in my opinion there is nothing wrong ",21
220," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
221," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
222," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
223," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
224," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
225," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
226," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
227," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
228," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
229," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",22
230, that the companies have to get their products to the people somehow but i ,23
231, that companys can make some profit they cannot distingusie between those things which are important and thosue wich arent,23
232, they see the advertising this is exactly the thing taht the economic want to sell their products and earn profit with them  ,23
233, that this kind of marketing should not be allowed ,23
234, that there are huge enterprises that have only one goal and this is to sell more of this product because they want to earn money in this age children are ,23
235, that people buy the product but in a way that is ,23
236, that they can sell more and make bigger profits ,23
237, which is that the firms want to make money ,23
238, the consumers wich buy those things for their children to make them happy in ,23
239, that children dont see the problems of a product ,23
240," they parents read  a book for his child the donâ´t have contact with televisions and other electric things in this age the donâ´t need in this young age contact with the media of the world it is not importen to do taht in thei age thy wont to have a nice childhood with much time outside and not in the livingroom also the children dont understand what is wright or wrong what the people do in the televison and they do the wrong thinks because the learn it from a show charakter  
but ther are many television shows for young children who thy can learn things for the kindergarden or the school ",24
241," they are just watching it on television most of the tv series now a days are not ideal for litte children from the age  because they can just see an situation but canâ´t experience it in tzhe real life for theirselves maybe it is possible to find an compromise between watching tv in this age and getting advertised by the real life with real feelings and real situation where thy can learn from others how to react right

so ",24
242, a part from being a child they should find some friends and play with them to improve their social life and ,24
243," being active and playing outside in the nature with other children like it used to be  television advertising towards them might confuse them because they are too young to understand everything and it happens very often that television shows content that is inapppropiated and not made for children

not only adults are getting more and more confindet with technology ",24
244, of life because they just sit in front of the tv but instead my little sister 4 years old knows a lot more about how for ecample a tree grows when i was 4 years old i did not know things like that but i used to play on those trees in my opinion young children got enough time to learn ,24
245," is that if they start to watch a lot tv in this age they always want to watch tv an donâ´t go outside or go play with friend later they just communicate over the computer and smartphone they donâ´t learn the thinks they should 
also a really important ",24
246, is that the children if they get most of the toys or something like this which is presented in the advertising they will play with this and forgot to go outside meeting friends or do hobbies and this age is really important for the livingprocess in this age children should learn to communicate with other children and learn to work or play as a team all of that is very important â´for surviving in the modern society so ,24
247," that product is bought it is not that fun to play with or only the positive things of the product are presented a children of that age could be to naive to consider that because it has not enough life experience
on top of that children should not start to watch television at that age children at that age just started to live and ",24
248, the little children should more play and be a child in this age without watching television or playing videogames or sometihnig but in this poin the parents play a important rule they have to say if its okey ,24
249, they are accompany them and talk about what they see in this age kids are more willing to learn and understand the world and their surroundings ,24
