,text,cluster
55, today where the kind of advertising that is showed isnt really childfriendly as an example little time ago my little sister and i watched a kids film on a regular channel and suddenly a advertising about sex toys came up of course they didnt know what this kind of toys are but honestly it is a shame that the television allows that kids ask questions if they didnt understand  something ,14
56," maybe the parents wont tell them what it is but the bigger brother could explain them really well what the practices are that you do with these toys through this they get much more involved in things that are subject of grownups 
the whole fashion and cosmetic advertsing is ",20
57, a huge problem the skinny beautiful models present their products in a sexual way and talk in a seductive voice this can lead ,11
58, boys to think that this anorexic women or muscle men are the beauty ideals because they are in an age in which they are really manipulative and dont think for theirself they are likely to  take over the opinion of the people and things that are around them or are shown them they want to be just like the models that are in television ,3
59, beautiful but to reach such an supernatural body image they have to lose unhealthy weight which is achieved trough eating disorders and ,19
60," it can lead to psychic problems and suicide because they didnt see themself as good enough
in general children shouldnt waste time on electronic devises which arent the real world they learn much more about a good life ",4
61, they are in the woods or playing games with their friends so they learn to socialize and to respect each other this are two much important ,8
62, to have as happy selfemployed and honest grownup ,18
63,in the following text the question is discussed if television advertising  young childre aged  should not be allowed there is a conrtoverse discussion about that subject for long now but is that really ,13
64," unresponsible from the advertising industrie
as capitalist and ceo you have the absolute right to advertise like that because your goal is  to catch eyeballs and to sell more of whatever product as a mother of 4 young children and not too much money ",11
65," your children always desire the fanciest toy so what to do about it
for the advertisors young children are easy to connect with because they do not have such a complex believe and decision making system as most adults do therfore it is quite compelling for companies to make cheap advertisements with good chance to succed on the other ",0
66," it is exactly that that young children are not able to distinguish useful and not useful information that makes advertising toward this group questionable
for the companies it is an easy way to get new customers because ",2
67, the children are growen up and might have themself childern they ,9
68, will remember what they wanted in their childhood and ,8
69, will buy it for their kids it is almost at the level of some kind of indoctrination ,3
70," to speak which makes it moraly unatractive to advertise towards young children
in my opinion the resposibility lies by the parents of the children and not by the advertisors it is their problem ",16
71, they just let their child watch tv nine to five a day so they have to take responsibility for how their child develops and to control the input it gets from the environment therefor i do not think one can prohibit to advertise toward young children,16
72,the following text is about the named statement television is today more impportant than in the past in the past the children go outside an play with other children so its different than today most of children watch television ,21
73, they are at their own i ,19
74, with this statement because young children aged of  should be learn to play with other children at their age when they look tv the children are independent of this media ,17
75, they cant live without watching tv so the children should be play with their parents or with other children because they arent be alone and ,17
76, they meet new people the reason is that they are in contact with others and thats better for their future it ist ,3
77, important because later they can meet new friends easier than without playing with others the children without playimg with other children dont know the contact with others so the relationship to other children is better ,8
78," the children play with other children 
an arguement could be that the television shows pograms which arent good for young children also the pograms are for older children aged seven many pograms arent real but the children watch them and think they want do the same so the television isnt real many pograms could be dangerous for young children ",17
79," they dreams bad and thats not good for their little life 
much peeple say that television is good for their future and its is the real life b ut it isnt it the shows are played of actors who leatn their text and ",17
80," play it for the camera and the pproducer so it isnt the real life 
the children can learn of watching tv that isnt right because the children learn more in playing with toys beside they learn the rules of their parents and they know in which their are allowed to something and what it isnt allowed to do 
so the children shouldnt watch television because they are things which are better than that also the independence of watching television is tall ",17
81," they are older they want watching tv all the time then they dont meet friends or do a hobby
the age of  is ",24
82, time of the life of a children because they learn ,8
83, much about the life and deleope in a fast time the developement of a child in this age is ,8
84, for and against the prohibition of television advertising  younger children which ,13
85," text 

first of all it is wellknown that little children are heavily influenced by their surroundings ",8
86, that they can get manipulated easily ,3
87, this can be used effectively by television advertisements which portray them a false picture of reality causing children to ask their parents for things they dont actually need this is often the case with toys that are shown to be really fun in advertisements ,2
88," in reality they often are quite lame
additionally children cant even realize ",24
89, they are getting baited by a company ,3
90," that it is up to the parents to explain why a particular product is not as good as portraied in the tv which most of the time cant be understood by children which might lead to some sort of unhappiness

nevertheless one can argue if this is reason enough to prohibit advertisements  ",13
91, it would be pretty hard to establish nowadays it is common that even little children spend some time in front of the tv and ,17
92, there has to be some sort of advertising between two shows that are made for children it wouldnt be too clever to put something in there that isnt  children ,6
93,"
furthermore there are some advertisements that might have a positive ",11
94, if an ad promotes physical activity like going outside and playing with friends ,11
95," this is quite rarely the case

eventually ",19
96," that it really depends on what sort of advertisement it is and what product is getting advertised as for the previous example with toys if a false picture of the toy is portraied to bait consumers into buying that is obviously not the right way to do it
however an absolute prohibition is ",11
97, nearly impossible to to happen because tv companies have to earn their money and companies that produce shows for children are no exception but as just mentioned its the quality of the advertisement that really matters ,14
98, wanting to prohibit them all one should ,12
99," ask for more appropriate ads that dont damage young children in any way
",16
100,"the following essay deals with the question wether telivision advertising  aged  should be allowed 
for children the ages  are ",13
101," year of development they learn speaking and walking and a lot of other important things

the young children should play outside or do other stuff than sitting in fornt of a television and watch some strange series later in life theyll watch a lot of tv and in childhood they shouldnt spend their time with this
if they watch series ",8
102, the krã¼melmoster they may have the same ideas as the actors and do things they arent allowed or get hurt ,19
103," doing this
the development in this young age is very importent one cant really tell them what to do ore not they will experience this themselves but without watching tv they will meet some friends and are outside in the natur they create other ideas without the influence of television they get social contacts which they cant make if they only spend their time infront of the tv
for example i got to know my best friend with the age of 1 because our mothers are friends and we only spend out time outside and played with the dogs or by bad weather we built thing and played memories we werent allowed to watch television and later the only thing we watched was the sandman this only goes ten minutes and was nearly ",17
104," our bedtime
the age of  is the time for children in the kindergarden and there they learn how to behave with other kids ",8
105," its important not to destroy this at home
in my oppinion television advertising shouldnt be allowed",15
106,"television advertising  should not be allowed 
with this statement the following text is occupied iâ´m going to compare ",15
107," 

an arguement why children should not be allowed to use television with the age of  is that they are to young to understand a lot of things which are told there parents should make sure that their children grows up with things which are important fot theier future for example children with the age of  should reed some books or play games like football also they could draw some pictures or learn how to spell theier names if children with young age only watch tv they will do this ",17
108," is that a children with young age often has to be alone because the parents have to work the whole day or must have to do something where a little children is not usefull than they could watch tv with the result that their fixed on the television also if a children watch important politically soaps earlier it grows up with a better knowledge of the important things of life but it does not make sense that a young aged children is able to get important information 

a young children with the age of  has to learn the calours or how to differences animals with other animals ",8
109, it is better to show them books with a lot of picures than to let them whatch tv young children should ,17
110," play outside with friends because they have to learn the difference of the real world and the world that is showed by the medias

as a result ",1
111, with the statement because there are a lot of ,21
112, there are a lot of more things children with young age could do much better than watch television in my opinion children who look at pictures or learn the colours with young age have a lot of knwoledge more than children watching tv ,17
113,television advertising is often directed to certain groups of people one of them are children who are between two and five years old there are some people who say that this kind of advertising should not be allowed in the following ,14
114," present my opinion on this topic

in my opionion there are two ",21
115, to this statement i can ,21
116, with the people who are saying that this kind of advertising should be forbidden children who are that young dont know how to compromise it the ads are making everything more colorful and brighter and they do not necessarily show reality the children really want to have the product and might annoy their parents until they buy it its ,16
117, not fair of the marketing people they use young children who might never had contact to any kind of media ,16
118," just to make money they know exactly what the children want and they use this knowledge just to make themselves richer 

but ",9
119, there are some reasons why i ,18
120, with this statement even if the child really wants the product that was advertised on tv the decisions if its bought or not will be made by the parents the child cant just buy things on its own the role of the parents is another reason why ,2
121, commercials should be allowed the parents can decide ,13
122, and how often children watch tv and it is their decision if they want a two year old boy or girl to watch tv the other reason why it should be allowed is one simple thing you cant hide advertising sooner or later the kids will be confronted with ads and it could be good to let them know early enough that it is out there when they become older they will know better how to handle advertisment children will know that they cant have everything they want and that not everything is like it is in tv the things shown in the commercials arent reality but it is the reality that commercials are out there in real life and if tv advertisment towards children isnt allowed commercials in magazines on the radio and ,14
123, on the internet shouldnt be allowed ,12
124, children get a phone earlier every generation and with that they have the connection to everything that is out there and the internet is even harder to control than tv one decision must lead to other decisions ,17
125,"

allinall i say that i ",18
126, with the ststement television advertising  younger children should not be allowed the parents have the chance to decide what the child does and what is bought ,13
127, and children will  be confronted with commercials anyway it is not just on tv,14
128, thought was that this schouldnt be a problem when children see advertisement it has an effect on them but they arent able to buy something on their own when the kids get older they are ,16
129, able to buy something but at this age ,9
130, the kids should be more ore less informed and dont let themself manipulate to strong from advertisement but here i am talking about children who have an average tv consume when a kid spends more time infront of the television the effects could be worse the influence of the mother is important ,14
131, when the  tv cosume is regulated and ,10
132, the mother dont just leaves advertisements uncommented in general ,11
133, the kids are confronted early with advertisement because it is a part of the television programm when they see commercials at an older age they they ,0
134, have to learn how to handle it an important ,18
135, is what is advertised if its for food an action park toys or other tv programms as is said food advertisement shouldnt be a problem because here the parents can decide wheter to buy something or not  when there is advertisement for other tv shows or films it will probably affect the kids ,14
136, here the parents can help by just regulating the time her child is infront of the tv important is that an advertisement dont scare kids ,14
137, the reasons why you should show little kids advertisement overweigh and i actually think that isnt a big problem too much more important is how the parents educate their kids  ,16
138,should advertising toward young children be allowed in this essay ,16
139," of this topic and comment on it

of course it is interesting for a little girl to watch tv and see a doll in the advertising that wants to play with her but what if the mother of the girl is ",20
140, poor she works everyday to be able to buy food and has no money ,9
141, doll the girls wants the doll ,20
142, bad that the mother doesnt know how to react the doll can even talk and dance but ,20
143," expensive now imagine the girl never saw this advertising she wouldnt talk about this doll and her mother wouldnt be in despair  

in my opinion advertising toward young children shoulnt be allowed children dont earn money and cant buy things on their own many children spend too much time on watching tv people go working and people have families sometimes it is hard to connect working and having a family exspecially if a mother thinks that she cant make her daughter happy because of not buying a doll she saw ",2
144,"the following text discusses the statement if television advertising  in the age of  should be allowed or not

imagine young children sitting infront of the television if those young children see advertising for the necessary or the right stuff it might be usefull that they watch this advertising although they are  the children the ads can be usefull for the parents 
but ",14
145, they are just kids and ,24
146, they would be totally influenced by this even adults are influenced by advertising because it sticks to your mind and you cant influence which advertising you watch so young children who arent grown up at all would be victims of those advertisings furthermore if the parents dont control their kids they watch many of those ads ,14
147," the children have a complete wrong view of the reality because they think thst those ads show the reality 

in my opinion i would forbit those ads because ",16
148, that children should grow up without all the influence and should do other stuff ,7
149, watching the tv so i as a mother would not want that my kid watches all the ads which show my kid a different way of the reality  ,1
150,"did young children bacame addicted to modern technic 
in the following text ",24
151," discuss the question and will give my own opinion about the statement wether television should be allowed  or not 

i recognised that many children grow up  different ",17
152, i bacame older some of them does not know the old classics like playing outside i build my one garden or games which have to do with fantasy and your own imagination they replace their imagionation with a cartoon ,24
153, it is important that you as a parent support the devolpment of your child many young children are not really recognised by their parents instead of spending their time with them they make their life easier and put them infront of a television i know that it is not easy to raise up a child but you decided wether you can handle the stress and work or not you know that a child will bring up problems andverantwortung   it is not bad for the child if it watchs tv a few times a week but it has to be controlled the time and easpacially what kind of tv they are watching otherwise ,17
154," it is not possible to forbid television for children under five years because each parents have their own way to let their kid grow it does not mean that television makes you child uncreative or stupid but showing your child how to handle all these unreal and given impressions is important for his her following development 

finally i can say that ",17
155, with the given statement bacause if you forbit something it bacomes more interesting you have to know how to handle the modern development of technic in our world and not to allow something is not the right way prepare your children right for the modern world,8
156,"in the following text i will discuss if television advertising aged  should not be allowed
general television advertising influence ",15
157, young peoplebecause the advertise is always shown in a perfect way without faults because they want that everybody will buy the product,2
158, they will earn a lot of moneywhen young people see something very special for them on the television they tell their parents that they want it but they only want it because it was shown ,6
159," perfect and not because they tried it at the most time the products are very expensive and the parents do not want it to buy for the children
but i ",2
160, think that children with two years do not recognize the advertise ,16
161, well than children with five years the two years old children will not react like five years old children maybe they will strike or something like thatif they do not get that product but the two years old children will forget it and maybe their parents will buy another toyproduct which is better and cheaper and the child will ,24
162, that the statement television advertising  aged  should not be allowed is right in a way but i think that children until three years do not have the knowledge about that stuff ,13
163, thatâ´s why i think young children until three can see television advertising but for older young children until six or seven ,14
164, they come to schoolit schould not be allowed because they have the knowledge and can discuss withe their parents about it ,12
165,many people dont like advertisements for young children ,16
166," for children 

first television is not good for young children and many of these young children arent even allowed to watch tv 

and if they are allowed to  for  example half an hour the parents and the children too doesnt want to have different advertisements in tv the parents because they think its not good for the child it may want something it doesnt need and the child just wants to watch its series on tv advertisements would only steal them their expensive and very short time 
theres ",14
167, against advertisements towards young children imagine youre a children at age  would you be interestet in buying stuff to play with yes ,16
168," you would be so you ask your parents to buy these toys for you and as actually everytime you ask they say no this is sad and depressing isnt ist so some companies may save the children from being sad and do the advertisements towards the parents maybe with some deeper information for them

but there are ",20
169, some reasons for advertisements towars young children for ,16
170," many children its too difficult to learn that parents often dont allow them to be outside until 9pm or like in this discussion buying some playing stuff from the advertisements for them they must accept that they cannot have everything and if they werent confronted by advertisements and the no of their parents they never learn it 
another important thing is the knowledge of the children they actually never get to know different toys like barbie lego or even playmobil probably the parents dont go to a toy shop with their kids very often ",20
171," an advertisement is a good way to get to know some playing stuff and some of these different toys will show them tecnical and motorical skills 

so ",0
172, advertisements for young children are a good thing to get them learn to hear a no and to let their skills grow the only important ,16
173, is the behaviour of the parents toward the children they are supposed to look for their children to not let them too often watch tv and espacially not too long  it would be bad for the child buying some ,17
174, not everything they want toys for the children and let them play with them or reading a book with them are much better opportunities ,20
175,should television advertising  aged  be forbidden in  the following text ,15
176," name reasons for and against this statement and show my own opinion

in the television there are several different ways of advertising for a product or an campaign for example songs that you will remember even four weeks later or situations out of daily life besides you can watch advertisements in tv that show people who do embarassing things ",15
177, that the spectators laugh about them thats why there is the problem of advertisements  little children in the age  as they are able to sing the song that they listened to in television or want exactly these cookies that their star is eating in the advertisement too that these little persons are influenced by such advertisement is a sad ,0
178, one can pretend them from that by forbid them to watch tv apart from television there are ,17
179, much interesting things to do and let them know how things are working ,1
180, showing them how to bake a cake drawing pictures or doing other creative work but there are ,24
181, reasons that are for the idea of allowing advertisements toward little children in tv the earlier they are confronted to advertisements the better they can resist them ,13
182, they are older that would cause not buying the things that one has seen in tv but ,2
183," that being independent from the advertisements 

all in all ",11
184, with the statement that television advertising  should not be allowed because ,15
185, that there is nothing to worry about if  little children come in contact with television advertisements so nobody cares ,13
186, it is clear that you are going to watch them ones and it could be a way to make people resistant to advertisements ,11
187," with the statement that television advertising  should not be allowed

usually ",15
188, that it does not matter to me what kind of advertisement they are showing during different shows or films but this statement made me think about it and ,11
189," now this is waht i came up with
advertisement is something that we all hate i guess i can say that but sometimes ",11
190," the ones for little kids are just funny and entertaining to watch furthermore it is brilliant to see how happy kids can get just by watching the little clip of maybe just 10 seconds also isnt it just really nice to see all the new things they are inventing for them and sometimes you even feel like you want to be a little kid again just to be able to try all these brandnew amazing things

but there is ",6
191," of the problem
first of all ",21
192, that children in that age should not be watching as much television at all i feel like if they are watching all these advertisements between their movie they are going to want these things really bad most of the times we all know that situation dont we there is a new advertisement on the tv showing something really nice you are going to get the feeling of really wanting to be owner of this so it can start to be really annoying ,14
193, for parents if kids will never stop talking about wanting what they just saw on the tv the parents or somebody else eventually has to buy it and ,2
194," it gets boring or they are going to start wanting something new so people just keep spending money and more money on things their kids see in an advertisement
moreover industries invent toys or other things that are dangerous for kids if they are going to see that on the tv they are going to really want to play with something like that
in addition to that i can say that advertisements are rarely showing the truth sometimes the toy or whatever isnt as fancy as it seems or people in the advertisement do not show the right behavior that the parents taught them ",14
195," kids are going to question everything and we all know how annoying this could end
also did you realize that we barely even have conversations in this time anymore we barely talk to each other and that is ",1
196, because of people spending too much time with social media and other electronical devices ,23
197, the little kids from today should go outside and ask their friend about their new toy better than watching tv and seeing all the new things there i ,1
198, remember me having fun to go outside and not having to worry about an television advertisement but i sure have to say that i remember me really wanting something from an advertisement ,11
199,"

as you can see this is a topic people could probably discuss about all day but ",21
200, i have to say that i do ,18
201, television advertisement toward young children should not be allowed because there is ,13
202, many more exciting things in this world they should see and they shouldnt get jealous of other kids because they have something new from the advertisement that they do not have and ,0
203, have a much easier life,19
204," for and against the statement telivision advertising directet toward young children should not be allowed 

may one can say that advertising  should be allowed because it is allowed to be  everyone in every age of course it is a weak ",13
205, but at least it is one also one has to add that young children aged  normally do not watch tv that often therefore it does not really matter if there is that kind of advertising or not but in case that the children watch tv nearly all day it could be helpful for later maybe the children are not interested in this advertising in a way and do not listen to it or watch it so there is the chance that they wont be interested in advertisding later ,14
206," they wont be easily influenced

but that is only guessed one ",19
207, that is against television advertising  young people is that it is not good to get influenced in this young age and if one thinks about it in a rational way it becomes clear that children are interested in advertising especially if the advertising presents new things to play with also they do not really have the chance to have or to build an own opinion because they are too young as a ,14
208, with the advertising or at least to believe it is true for example if it is about a new snack that is ,11
209," good for children because it suppports them in becoming large and stong but actually its main ingredient is sugarl so they believe in wrong things and regard lies as true this could be a problem for their later life because they wont be able to see the difference between lies and  the truth 

all in all television advertising  should not be allowed ",14
210, that is because the danger of getting influenced is too big and this could be a problem for the whole life of the children,7
211,"in the following i tell you my oppinion of the question if television advertising  between  years shuold not be allowed

in my mind it is not a question of the age of the children because i think that television is not good for anybody but ",14
212, everybody has to chose for his self because it is his or her life and not the life of the anyone else so ,21
213," that the parents have to chose if there children are allowed to have a television
the children hast  to learn about the politics and know what is beeing in the world but kids under five years would not be interested of the politics and the other things to learn in the television ",17
214," the films and series for kids have to be kontrolled by the parents so they can not whatch films and series which are not allowed for them 
the kids have to whatch films and series to learn ",6
215," from them  who made for the children but they dont have to have a television for him or herself
it is a part of the the youth of many kids they not have to have a television to have a good youth because if the parents spend time for their children they can ",17
216," have fun without an own tv so if the parents dont want to allow a tv for the childs they have to soend time for them
but if the parents can say stop if the child whatched to much tv or watch movies and serier which are not allowed to whatch for a child in  his age ",17
217," the child should be allowed to have or watch tv 

to sum up ",17
218, this toward because not every parents have time to spend time for his or her children and the tv is a good alternative to entertain the children so every parents had to chose for his own child and ,17
219,"chlidren form the age of  have not been able to develop their own charcter jet that makes them an easy target for advertisement because they are easy to influence the question now is should advertisement directed to children of the named age not be allowed  


children of the age  are the future of the human society ",16
220, they are the ones that will determ the things that will be bought in the future and the standards that will define our future society advertisement for children does not have to be a bad thing it can be used to influence them ,0
221," that their behaviour will have a positive effekt on society and nature
the promblem with advertisement which is directet to children is that it does not aim for a better futer the people that make the advertisment aim for money they mainly see their own profit and not the negative influence they have on children by trying to sell their products they can set unrealistic standars of beauty or material things that children may want to own one day the ",0
222," of this can be depression because nobody is happy with their body or with the stuff they own and they will simply be unhappy
children should have the chance to develop their own character as isolatet from advertisement as possible ",2
223," that they can find out for themselves what they want to look like and what they want to own and in which way they can find pleasure and happines

bacause of these given ",8
224, i come to the conclusion that advertisment directet to children should not be allowed because it takes away their chance to develop their own individual charcter ,16
225,this statement is a very important question for the whole world it contains the whole earth and everybody is guilty ,21
226, that television should not be allowed  because they are to young and they should not sit ,17
227, to the television the television could damage there eyes and thats not healthy too they should go out and playing they have a lot of time ,1
228, years to watch television or to work with the computers they should enjoy there childhood without the electric things but ,24
229, they can learn a lot in the television they can learn some new things with fun especially with cartoons you can learn lot of new things theres no child who didnt likes to watch cartoons on the television you can learn something about the live and you can be prepared for school surely they are contra ,17
230, the children can learn with other things ,8
231, with puzzle or card games there are lot of other possibilites to learn something new at the age of  you start to explore the world you want to learn new things and you ,24
232," like the colours of the television

my opinion is that the children should watch television because ",17
233, you are at the age of  you start to explore the world and the television is a really good possibility for do that you can learn a lot in the television ,6
234, with cartoons every child likes cartoons as apes bananas surely it isnt ,6
235, to the television all the time but ,1
236, you watch it regullary at many periods of time than it can be really good for you i am definitely not ,4
237," on the statement television advertising  aged  should not be allowed
first i will write the ",15
238, against the statement children should decide themselves what they want and advertising helps them to gain information about the things they could possibly need in this age they are  already able to show us what they want the children probably dont even understand the television advertisment but the parents like the advertisment more ,14
239, it is a well made advertisment young children should not watch too much television anyways ,14
240," the parents have to control what their children watch
second i will write ",17
241, for the statement the advertisment has an influence on the children and in this age they dont know ,0
242," they are under an influence additionaly only the parents know what they can afford and the children dont think about the price of something they just want it or not the children might even get unhappy because their parents can not afford what they want and the children dont understand why their parents dont buy them what they want because they dont understand the use of money 
",9
243, that television advertising that is s young children should not be allowed but young children should not watch much television and the parents should control what their children watch,13
244,"televison advertising  in the ages of  years should be allowed because they learn how to use the medium in a good way they should know which programmes they are allowed to see and which ones arent good for their ages

televison adevertising can influence the children in a way ",14
245, they would like to see all the stuff they hear and ,3
246," see and have no feeling for a good amount af time they watch tv

the televison can make dependant ",17
247," the childrens have no feeling for how long it is good to look at the televison they only know the virtual world and havent got an idea what else there is in the world the children havent got lots of social contacts later in school this can be a problem beacause they arent able to work and play with other classmates or friends in the same age 

the televison ",17
248," can make that the childrens which are often watch programmes suffer at being concentrated and have no feeling for a good amount of watching tv

but the televison is usefull to learn important things like the colours or how to count or to learn the language but it is only good ",17
