,text,cluster
13,"Nevertheless one can argue if this is reason enough to prohibit advertisements directed toward young children, since it would be pretty hard to establish. Nowadays it is common, that even little children spend some time in front of the TV and since there has to be some sort of advertising between two shows that are made for children, it wouldn't be too clever to put something in there, that isn't directed toward children as well.
Furthermore there are some advertisements that might have a positive consequence on children, for example if an ad promotes physical activity, like going outside and playing with friends, although this is quite rarely the case.",6
14,"Eventually I think that it really depends on what sort of advertisement it is and what product is getting advertised. As for the previous example with toys: if a false picture of the toy is portraied, to bait consumers into buying, that is obviously not the right way to do it.
However an absolute prohibition is, in my opinion, nearly impossible to to happen, because TV companies have to earn their money and companies that produce shows for children are no exception. But as just mentioned, it's the quality of the advertisement that really matters, thus instead of wanting to prohibit them all, one should rather ask for more appropriate ads, that don't damage young children in any way.
",6
15,"The following essay deals with the question wether telivision advertising directed toward young children aged two to five should be allowed. 
For children the ages two to five are the most important year of development. They learn speaking and walking and a lot of other important things.",3
16,"The young children should play outside or do other stuff than sitting in fornt of a television and watch some strange series. Later in life they'll watch a lot of tv and in childhood they shouldn't spend their time with this.
If they watch series for example the ""KrÃ¼melmoster"" they may have the same ideas as the actors and do things they aren't allowed or get hurt while doing this.
The development in this young age is very importent. One can't really tell them what to do ore not, they will experience this themselves. But without watching TV they will meet some friends and are outside in the natur. They create other ideas without the influence of television. They get social contacts which they can't make if they only spend their time infront of the TV.
For example I got to know my best friend with the age of 1 because our mothers are friends and we only spend out time outside and played with the dogs or by bad weather we built thing and played memories. We weren't allowed to watch television and later the only thing we watched was the sandman. This only goes ten minutes and was nearly before our bedtime.
The age of two to five is the time for children in the kindergarden and there they learn how to behave with other kids, so it's important not to destroy this at home.
In my oppinion television advertising shouldn't be allowed.",9
17,"Television advertising directed toward young children should not be allowed. 
With this statement the following text is occupied. IÂ´m going to compare advantages and disadvantages. ",3
18,"An arguement, why children should not be allowed to use Television with the age of two to five is, that they are to young to understand a lot of things, which are told there. Parents should make sure that their children grows up with things, which are important fot theier future. For example, children with the age of two to five should reed some books or play games like football. Also they could draw some pictures or learn, how to spell theier names. If children with young age only watch TV, they will do this also with older age.
An advantage is, that a children with young age often has to be alone, because the parents have to work the whole day or must have to do something, where a little children is not usefull. Than they could watch TV, with the result that their fixed on the Television. Also if a children watch important politically soaps earlier, it grows up with a better knowledge of the important things of life. But it does not make sense that a young aged children is able to get important information. ",2
19,"A young children with the age of two to five has to learn the calours or how to differences animals with other animals, for example. It is better to show them books with a lot of picures than to let them whatch TV .Young children should also play outside with friends, because they have to learn the difference of the real world and the world that is showed by the medias.",9
20,"As a result I agree with the statement, because there are a lot of disadvantages and only a few advantages. I think there are a lot of more things, children with young age could do much better than watch Television. In my opinion, children, who look at pictures or learn the colours with young age have a lot of knwoledge more than children watching TV. ",2
21,Television advertising is often directed to certain groups of people. One of them are children who are between two and five years old. There are some people who say that this kind of advertising should not be allowed. In the following I will present my opinion on this topic.,3
22,"In my opionion there are two sides to this statement. I can agree with the people who are saying that this kind of advertising should be forbidden. Children who are that young don't know how to compromise it. The ads are making everything more colorful and brighter, and they do not necessarily show reality. The children really want to have the product and might annoy their parents until they buy it. It's also not fair of the marketing people. They use young children, who might never had contact to any kind of media before, just to make money. They know exactly what the children want and they use this knowledge, just to make themselves richer. ",6
23,"But on the other hand, there are some reasons why I disagree with this statement. Even if the child really wants the product that was advertised on TV, the decisions if it's bought or not will be made by the parents. The child can't just buy things on its own. The role of the parents is another reason, why I think commercials should be allowed: the parents can decide when and how often children watch TV. And it is their decision if they want a two- year old boy or girl to watch TV. The other reason why it should be allowed is one simple thing: you can't hide advertising. Sooner or later the kids will be confronted with ads, and it could be good to let them know early enough that it is out there. When they become older they will know better how to handle advertisment. Children will know, that they can't have everything they want and that not everything is like it is in TV. The things shown in the commercials aren't reality, but it is the reality that commercials are out there in real life. And if TV advertisment towards children isn't allowed, commercials in magazines, on the radio and especially on the Internet shouldn't be allowed as well. Children get a phone earlier every generation, and with that they have the connection to everything that is out there. And the internet is even harder to control than TV. One decision must lead to other decisions as well.",6
24,"All-in-all I say, that I disagree with the ststement ""Television advertising directed toward younger children should not be allowed"". The parents have the chance to decide what the child does and what is bought in the end. And children will  be confronted with commercials anyway, it is not just on TV.",6
25,Should advertising toward young children be allowed? In this essay I will show off the advantages and disadvantages of this topic and comment on it.,3
26,"Of course it is interesting for a little girl to watch TV and see a doll in the advertising that wants to play with her. But what if the mother of the girl is so poor, she works everyday to be able to buy food and has no money for that doll? The girls wants the doll so bad that the mother doesn't know how to react. The doll can even talk and dance, but that is why she is so expensive. Now imagine the girl never saw this advertising. She wouldn't talk about this doll and her mother wouldn't be in despair.  ",8
27,"In my opinion advertising toward young children shouln't be allowed. Children don't earn money and can't buy things on their own. Many children spend too much time on watching TV. People go working and people have families. Sometimes it is hard to connect working and having a family. Exspecially if a mother thinks, that she can't make her daughter happy because of not buying a doll she saw while watching television advertising. ",6
28,The following text discusses the statement if television advertising directed toward young children in the age of two to five should be allowed or not.,3
29,"Imagine, young children sitting infront of the television. If those young children see advertising for the necessary or the right stuff it might be usefull that they watch this advertising. Although they are directed toward the children the ads can be usefull for the parents. 
But on the other hand they are just kids and so they would be totally influenced by this. Even adults are influenced by advertising because it sticks to your mind and you can't influence which advertising you watch. So young children who aren't grown up at all would be victims of those advertisings. Furthermore if the parents don't control their kids they watch many of those ads so that in the end the children have a complete wrong view of the reality because they think thst those ads show the reality. ",8
30,"In my opinion, I would forbit those ads because I think that children should grow up without all the influence and should do other stuff then watching the tv. So, I as a mother, would not want that my kid watches all the ads which show my kid a different way of the reality.  ",6
31,"Did young children bacame addicted to modern technic? 
In the following text I am going to discuss the question and will give my own opinion about the statement wether television should be allowed to young children or not. ",2
32,"I recognised that many children grow up  different since I bacame older. Some of them does not know the old classics like playing outside ""I build my one garden"" or games which have to do with fantasy and your own imagination. They replace their imagionation with a cartoon instead of thinking on their own. I think it is important that you as a parent support the devolpment of your child. Many young children are not really recognised by their parents. Instead of spending their time with them they make their life easier and put them infront of a television. I know that it is not easy to raise up a child, but you decided wether you can handle the stress and work or not. You know that a child will bring up problems and(verantwortung) ......  It is not bad for the child if it watchs TV a few times a week, but it has to be controlled the time and easpacially what kind of TV they are watching. Otherwise I think it is not possible to forbid television for children under five years, because each parents have their own way to let their kid grow. It does not mean that television makes you child uncreative or stupid but showing your child how to handle all these unreal and given impressions is important for his/ her following development. ",9
33,"Finally I can say that I do not agree with the given statement, bacause if you forbit something it bacomes more interesting. You have to know how to handle the modern development of technic in our world and not to allow something is not the right way. Prepare your children right for the modern world.",2
34,"In the following text i will discuss if ""Television advertising directed toward young children(aged two to five) should not be allowed""
General Television advertising influence of course all of the people,also young people,because the advertise is always shown in a perfect way without faults, because they want that everybody will buy the product,so therefore they will earn a lot of money.When young people see something very special for them on the television, they tell their parents that they want it, but they only want it, because it was shown so perfect and not because they tried it. At the most time the products are very expensive and the parents do not want it to buy for the children.
But i also think that children with two years do not recognize the advertise so well than children with five years. The two years old children will not react like five years old children, maybe they will strike or something like that,if they do not get that product. But the two years old children will forget it and maybe their parents will buy another toy/product which is better and cheaper and the child will also be happy about it.
I think that the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"" is right in a way, but i think that children until three years do not have the knowledge about that stuff, so thatÂ´s why i think young children until three can see television advertising, but for older young children until six or seven, when they come to school,it schould not be allowed, because they have the knowledge and can discuss withe their parents about it. ",3
35,"Many people don`t like advertisements for young children, especially for children from two to five.",5
36,"First, television is not good for young children, and many of these young children aren`t even allowed to watch TV. ",9
37,"And if they are allowed to - for  example half an hour, the parents (and the children too) doesn`t want to have different advertisements in TV. The parents because they think it`s not good for the child, it may want something, it doesn`t need, and the child just wants to watch its series on TV. Advertisements would only steal them their expensive and very short time. 
Theres another argument against advertisements towards young children: Imagine, you`re a children at age two to five. Would you be interestet in buying stuff to play with? Yes, of course you would be. So you ask your parents to buy these toys for you, and (as actually everytime you ask) they say no. This is sad and depressing, isn`t ist? So some companies may save the children from being sad and do the advertisements towards the parents, maybe with some deeper information for them.",5
38,"But there are also some reasons for advertisements towars young children. For so many children its too difficult to learn, that parents often don`t allow them to be outside until 9pm or like in this discussion, buying some playing stuff (from the advertisements) for them. They must accept, that they cannot have everything. And if they weren`t confronted by advertisements and the `no` of their parents, they never learn it. 
Another important thing is the knowledge of the children. They actually never get to know different toys, like 'Barbie', 'Lego' or even 'Playmobil'. Probably the parents don`t go to a toy shop with their kids very often, so an advertisement is a good way to get to know some playing stuff. And some of these different toys will show them tecnical and motorical skills. ",5
39,"So all in all I would say, advertisements for young children are a good thing to get them learn to hear a 'no' and to let their skills grow. The only important point is the behaviour of the parents toward the children. They are supposed to look for their children, to not let them too often watch TV and espacially not too long - it would be bad for the child. Buying some (of course not everything they want) toys for the children and let them play with them or reading a book with them are much better opportunities. ",5
40,Should television advertising directed toward young children (aged two to five) be forbidden? In  the following text I am going to name reasons for and against this statement and show my own opinion.,3
41,"In the television there are several different ways of advertising for a product or an campaign. For example songs that you will remember even four weeks later or situations out of daily life. Besides you can watch advertisements in TV that show people who do embarassing things so that the spectators laugh about them. That`s why there is the problem of advertisements directed toward little children in the age from two to five. As they are able to sing the song that they listened to in television or want exactly these cookies that their star is eating in the advertisement too. That these little persons are influenced by such advertisement is a sad fact. One can pretend them from that by forbid them to watch TV. Apart from television there are so much interesting things to do and let them know how things are working: for example showing them how to bake a cake, drawing pictures or doing other creative work. But there are also reasons that are for the idea of allowing advertisements toward little children in TV. The earlier they are confronted to advertisements the better they can resist them when they are older. That would cause not buying the things that one has seen in TV but instead of that being independent from the advertisements. ",1
42,All in all I would say that I donÂ´t agree with the statement that television advertising directed toward young children should not be allowed because I think that there is nothing to worry about if  little children come in contact with television advertisements. So nobody cares when you watch them first. It is clear that you are going to watch them ones and it could be a way to make people resistant to advertisements. ,6
43,In the following text I am going to evaluate if I agree or disagree with the statement that television advertising directed toward young children should not be allowed.,3
44,"Usually I would say that it does not matter to me what kind of advertisement they are showing during different shows or films, but this statement made me think about it. And so now this is waht I came up with.
Advertisement is something that we all hate I guess I can say that. But sometimes especially the ones for little kids are just funny and entertaining to watch. Furthermore it is brilliant to see how happy kids can get just by watching the little clip of maybe just 10 seconds. Also, isn't it just really nice to see all the new things they are inventing for them? And sometimes you even feel like you want to be a little kid again just to be able to try all these brand-new amazing things.",6
45,"But there is also the other side of the problem.
First of all I think that children in that age should not be watching as much television at all. I feel like if they are watching all these advertisements between their movie they are going to want these things really bad most of the times. We all know that situation don't we? There is a new advertisement on the TV showing something really nice, you are going to get the feeling of really wanting to be owner of this. So it can start to be really annoying, especially for parents, if kids will never stop talking about wanting what they just saw on the TV. The parents, or somebody else, eventually has to buy it and after a while it gets boring or they are going to start wanting something new. So people just keep spending money and more money on things their kids see in an advertisement.
Moreover industries invent toys or other things that are dangerous for kids. If they are going to see that on the TV, they are going to really want to play with something like that.
In addition to that I can say that advertisements are rarely showing the truth. Sometimes the toy or whatever isn't as fancy as it seems or people in the advertisement do not show the right behavior that the parents taught them before, so kids are going to question everything and we all know how annoying this could end.
Also, did you realize that we barely even have conversations in this time anymore? We barely talk to each other and that is also because of people spending too much time with social media and other electronical devices. I think the little kids from today should go outside and ask their friend about their new toy better than watching TV and seeing all the new things there. I also remember me having fun to go outside and not having to worry about an television advertisement. But I sure have to say that I remember me really wanting something from an advertisement as well.",1
46,"As you can see this is a topic people could probably discuss about all day. But in my opinion I have to say that I do agree with the statement above. I think television advertisement toward young children should not be allowed, because there is so many more exciting things in this world they should see, and they shouldn't get jealous of other kids, because they have something new from the advertisement that they do not have. And also, their parents would probably also have a much easier life.",6
47,"In the following text I am going to mention some arguments for and against the statement: ""Telivision advertising directet toward young children should not be allowed"". ",3
48,"May one can say that advertising directed toward young children should be allowed, because it is allowed to be directed toward everyone in every age. Of course it is a weak argument, but at least it is one. Also one has to add that young children aged two to five normally do not watch TV that often. Therefore it does not really matter if there is that kind of advertising or not. But in case that the children watch TV nearly all day it could be helpful for later. Maybe the children are not interested in this advertising in a way and do not listen to it or watch it. So there is the chance that they won't be interested in advertisding later as well, so they won't be easily influenced.",6
49,"But that is only guessed. One aspect that is against television advertising directed toward young people is that it is not good to get influenced in this young age. And if one thinks about it in a rational way, it becomes clear that children are interested in advertising. Especially, if the advertising presents new things to play with. Also, they do not really have the chance to have or to build an own opinion, because they are too young. As a consequence they need to agree with the advertising or at least to believe it is true. For example if it is about a new snack that is ""so good for children, because it suppports them in becoming large and stong"" but actually its main ingredient is sugarl. So they believe in wrong things and regard lies as true. This could be a problem for their later life, because they won't be able to see the difference between lies and  the truth. ",6
50,"All in all, television advertising directed toward young children should not be allowed in my opinion. That is because the danger of getting influenced is too big and this could be a problem for the whole life of the children.+",6
51,"In the following I tell you my oppinion of the question, if Television advertising directed toward young children between two to five years shuold not be allowed.",3
52,"In my mind it is not a question of the age of the children, because i think that television is not good for anybody, but I think everybody has to chose for his self, because it is his or her life and not the life of the anyone else. So I think, that the parents have to chose if there children are allowed to have a Television.
The children hast  to learn about the politics and know what is beeing in the world, but kids under five years would not be interested of the politics and the other things to learn in the Television, so the films and series for kids have to be kontrolled by the parents. So they can not whatch films and series, which are not allowed for them. 
The kids have to whatch films and series to learn also from them , who made for the children, but they dont have to have a Television for him or herself.
It is a part of the the youth of many kids, they not have to have a Television to have a good youth, because if the parents spend time for their children, they can also have fun without an own tv. So if the parents dont want to allow a TV for the childs, they have to soend time for them.
But if the parents can say stop if the child whatched to much TV or watch movies and serier, which are not allowed to whatch for a child in  his age, then I think the Child should be allowed to have or watch TV. ",9
53,"To sum up, I am against this toward, because not every parents have time to spend time for his or her children and the Tv is a good alternative to entertain the children. So every parents had to chose for his own child and also for themself.  
 ",9
54,"Chlidren form the age of two to five have not been able to develop their own charcter jet, that makes them an easy target for advertisement, because they are easy to influence. The Question now is, should advertisement directed to children, of the named age, not be allowed ? ",5
55,"
Children of the age from two to five are the future of the human society, which means that they are the ones that will determ the things that will be bought, in the future, and the standards that will define our future society. Advertisement for children does not have to be a bad thing, it can be used to influence them so that their behaviour will have a positive effekt on society and nature.
The promblem with advertisement, which is directet to children, is that it does not aim for a better futer. The people that make the advertisment aim for money, they mainly see their own profit and not the negative influence they have on children. By trying to sell their products, they can set unrealistic standars of beauty or material things that children may want to own one day. The consequences of this can be depression, because nobody is happy with their body or with the stuff they own and they will simply be unhappy.
Children should have the chance to develop their own character as isolatet from advertisement as possible, so that they can find out for themselves, what they want to look like and what they want to own and in which way they can find pleasure and happines.",5
56,"Bacause of these given arguments I come to the conclusion, that advertisment directet to children should not be allowed because it takes away their chance to develop their own individual charcter. ",3
57,"A argument on the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"".
First i will write the argument against the statement. Children should decide themselves what they want and advertising helps them to gain information about the things they could possibly need. In this age they are  already able to show us what they want. The Children probably don't even understand the television advertisment, but the parents like the advertisment more when it is a well made advertisment. Young Children should not watch too much television anyways, so the parents have to control what their children watch.
Second i will write arguments for the statement. The advertisment has an influence on the Children and in this age they don't know when they are under an influence. Additionaly only the parents know what they can afford and the Children don't think about the price of something they just want it or not. The Children might even get unhappy because their parents can not afford what they want, and the Children don't understand why their parents don't buy them what they want because they don't understand the use of money. 
I think that television advertising that is directed towards young Children should not be allowed, but young Children should not watch much television and the parents should control what their Children watch.",3
58,"In the following text I will write a text about the statement ""Television advertising directed toward young children (aged two to five) should not be allowed."" ",3
59,First we live in the 20 century an it is impossible to use nothing technoligy. Young children get up with new smartphones or other things. The children in the age two to five get up too with the new technoligy. ,4
60,"Second I think young children haven't a own opinion and look at the persons at the television. The persons give us a wrong point of view. 
On the on hand parents have more time for oneself or other things. And the young children watching Tv and have fun. On the other hand the young children need fresh air and the conversation with parents or friends, wehn the children watching Tv all day, they are allone and haven't activity.",9
61,"The televison has positiv points, because young children learn at the television colours or other things. But a negativ point is that she learn things that she don't need for example bad words. ",8
62,"I think that it is important for young children watching television but it is important what they watch and how long, because they need conversation with other persons and activitys.  
 ",9
63,"There are different oppinions to the statement ""Television advertising directed toward young children (aged two or five)should not be allowed."" In this essay I am going to give some arguments pro and contra this topic.
 As children have Tv channels that are directly presenting shows for their age, it is logical that they have to get money. TV channels like nickelodeon or KIKA are very common and the children like them very much so it would be sad for them to turn them off because the channels are not allowed to show advertising. So it is important to show advertising to young children so the channels can stay alive. Another argument is the industry that produces toys and other things for young children. They really need to present their advertisements to children and not only to grown-ups because otherwise they would not sell nearly as much as they do now. Children see the toys on the TV and ask their parents if they can have it. When only parents would get advertisements for toys, most of them would not really care about it and they probably would not buy the toy the kid would have chose - especially the more expensive ones. So the toy-industry needs the advertising toward young children to sell their products and get money. Another argument for the advertising is that children always want to be treated as grown-ups so they like to watch advertising on television because it is a thing that is also on channels for older people and so they maybe feel more accepted as a child in the world of adults. But there are also some convincing arguments against showing young children advertisings on TV. The most important one is that the kids can be manipulated into buying things they see. If a advertisement is really good and adresses the child with - for example - bright coulours and a catching name, the child is most likely going to want the toy or other thing it sees. They will then ask their parent to buy it, but a lot of parents cannot spend as much money at toys even if they want to. Some parents will maybe buy the toys and then do not have enough money left for other things. If they would not buy the toy the child would be very sad or angry about his parents and probably also be bullied by other kids because they do not have the newest ball or other kind of things. Besides that these toys can be really expensive, they also tend to be useless. Especially kids at a very yound age really want to have a toy, then play with it for a while before loosing interest. It will then lay in a cupboard and be forgotten. After a while the child will fill its room with things it does not play with anymore and does not need it. That might be not as bad at the first view but when the child grows older it is going to want a more adult room and then has to throw a lot of toys away or has to donate or sell it if possible. In my opinion it is a very controverse thopic and I cannot say if I am against or for it. I would rather make a compromise. I think that we should allow companies to show their advertisements to young children and I think that we also should let the children watch it. But in my opinion they should keep the amount of advertisements they show between kids TV channels to a minimum and they should also just play the advertisement at the end of a show so the kid does not get interrupted by it and as a result watches all the advertisements while waiting the show to go on. Finally also the parents should keep an eye on their very young children so they do not spend all their time watching TV because TV itself is not very good for them either.
",3
64,"The statement is about ''television advertising toward young children'' and is a very complex topic with a lot of pros and cons. I will start off with the pros, come to the cons after that and give my opion at the end.
At first children, especially at a very young age, are very easy to influence. That is why parents always should pay attention about what they are watching. They could get bad dreams about scary things they watch or develop a fear all of the sudden. 
As they can be influenced so easily, they also might want to have every new toy they see on TV and rather look at these new things on the TV, than go out and play with the toys they already own.
Now I will talk abbout the pros of this statement: When the children see for example the toys, that they want to have, on TV, it is easier to buy them because their parents do not have to take them to the store. If the child would come with them, they would probably find other toys and would want to buy them all. Another reasons is that they would not even unterstand everything, so it is not important if they watch it or do not.",8
65,"In my opion it is very important that children are protected from adversiting, because they are so easy to influence and probably believe the things that are said, even though they are not true. I think that the channels should not be too influenced by that and that the always have to keep an eye on their children to prevent them from seeing something bad.",9
66,Todays selling strategies are especially about making money in any possible way and of course the advertising towards the costumer plays a big role for that. But should there be an age limit that forbids it that younger children stand under the influence of the companies?,5
67,"A well known strategy to make profit is adressing the costumer directly and in buisness all tricks are allowed, so why not make the product attracting to little children who are an easy target since they donÂ´t think about the fact if they really need it. Obviously itÂ´s just an easy to make the commercial colorful and interesting so that the young kids get the feeling they despretly need that certain toy. Of course itÂ´s the parents that pay but the children are being annoying and loud for so long until they finally get what they want.
So some people might say those children are too young and shouldnÂ´t stand under that influence because they canÂ´t decide wether that toy is actually that much fun and laugh as it is presented on TV. But that argument is quite small since the children might want something for the outdoor fun like a new special ball and so they want to play outside and stop sitting in front of the TV and that canÂ´t be bad at all.",5
68,"Finally I support the opinion that television advertising towards young children doesnÂ´t have to be forbidden because itÂ´s not just the influence of TV commercial even when they go to the shops with their parents the companies always try to get the young ones to be interested in their products. So it wouldnÂ´t make a difference at all for the children themselves just for the TV channels to reorganize the programm.
",3
69,"On the one hand, television advertising directed toward young children should not be allowed because it's unhealthy for them to whatch television too often since that could cause that they don't move enough. It's important that children go outside and move instead of sitting in front of the TV the whole time.
Moreover, they could get used to technic too much when they already whatch TV in that young age too often. They want to use computers, smartphones and tablets etc. in their future way too often because they think it's just normal and everybody does it because television advertising directed toward young children was allowed. So they stay in their room all the time and don't go outside because they can have contact with their friends by using their smartphones which is very unhealthy.
On the other hand, television advertising directed toward young children should be allowed because it's very interesting for them because they can learn something. For instance, there are many shows on the TV that are especially for very young children and that try to teach them something by having fun which can be very effective.",1
70,"In my opinion, television advertising directed toward young children should be allowed but the parents shouldn't let their children whatch TV too often because it's very important for their health and social life that they also do other things, for example play with their friends. I think that the parents should make a rule that says how long their children are allowed to whatch TV and what they are allowed to whatch, for instance half an hour a day and just the programm that's especially for childrem so that it can't happen that the parents sit their children in front of the TV so that they don't have to care about them. It's very important that they undertake something with their children, for example they could go to the playgroung.
In the end, I'd like to say that young children should be allowed to whatch TV because it can be interesting for them and they can learn something. But their parents have to whatch that they don't do it too long.  ",1
71,"In the following, I will write an essay discussing the prohibition of television advertising toward young children.",3
72,"On the one hand, there seems to be no need for a prohibition of especially this type of advertisements since most of the children aged 2 to 5 are allowed to watch television anyway and are therefore confronted with other advertisements, that might have an even more negative impact on their development, e.g. alcohol advertising.",1
73,"On top of that, there is the chance that these advertisements create an interest the children can dedicate their life to, e.g. playmobil toys of Ancient Rome may create a passion for this epoque. Nevertheless, this includes the risk of bad habits that may have a negative influence on their further life.",5
74,"So, on the other hand, we have to consider this kind of television advertising as dangerous, as parents cannot realize their ideas of education anymore if they allow their children to watch televion. For example, they might consider a close contact to nature as necessary, but due to an advertisement, their child is completely fixed on the advertised toys and does not want to leave the house anymore.",8
75,"All in all, I think that it is necessary to differentiate. Advertising addressed to young children can create both a passion for life and a bad habit negatively incluencing one's life. Eventually, it depends on the content of the advertisement and how the parents can include this in thei ",5
76,"Young children can be easiliy influenced by everything. So if they watch TV, an advertisement could easily make them want to have the product shown in the advert. So there comes up the question, should TV advertising dirceted towards young children be forbidden. 
There is the question, how far we are gonig to go, to protect our children. And although an advert could heavily influence them they are most likely not going to grow up, if they don't get in contact with adverts. Because if they don't get adressed, while they are 2-5, they are going to be when they are 6. So how is there any difference. If they dont get the experience of watching adverts, they will not be able to deal with them, even if they are  older. 
Furthermore these adverts don't damage the kids at all. They are just showing new toys, of cereals. And even if they are trash, why ahouldn't the companies have the right, to show the world, what they created there. The children have to learn, that not everinthing is like it looks in the advert. And even if it makes them cry, it will form their character. 
Finally, the adverts might want to make a child force their parents to buy a toy for them. And if it cries because they wont, then it will have to learn its' lesson. And if the parents want to give their sweetie anything it desires, and they have to buy every f***ing toy it sees in an advert, then don't blame the advert, but blame the parent. 
In my opinion, there is no real reason to forbid such TV adverts, because the experience of such things are very importat for children of that age. There are no convincing arguments for this ponit and I am sure, that this is never going to happen, because it doesn't make any sense at all. BUt  
   ",6
77,"Concerning the given statement about television advertising toward young children, people have differnt opinions. Some are convinced they should not be allowed while others don't mind them. In the following, the statement will be evaluated.",3
