,text,cluster
32," people who works by the television wouldnt send advertisement because they cant control which guy are watching tv
an other problem is young children cant understand what a meaning by an advertisement excactly is if they wanted to buy something because they saw this in the tv the parents could decided to buy it or not children cant buy something allone and normally they dont have the money for this
but one problem has advertising advertisement about leisure activities like diving or swimming in a river or something other dangerous is for a young child a new experience to do this children want always to learn new things im afraid that many accidents like this in the world has passed
in the end i can say im ",3
33,"advertisments take a long time span in the modern tv often the adverts are personalised for the watchers for example on the childentelevisionprogram there are shown adverts for games and toys but hasnt got this a bad influence espacially on the little children who are easy to manipulate
well the economy wins a lot of money because of those little children that force their parents to buy them this specific toy or that specific game this is good for the economy of the whole world and means success
they ",3
34,"
advertises are often shown in the tv they adress all ages even really young children and that might be a problem as many criticers say 
young children are easily influencable by television advertising so they might build themselves wrong values which stay their whole lives in their head and behaviour 
on the other ",3
35,advertising is a huge deal on tv on the radio or in the cinema children ,3
36, television advertising gets more and more important but often they can influence people and ,3
37, if television advertising is s children they see something and ,3
38,nowadays advertisments are everywhere and anyone watches tv in the television is ,3
39, that the young children want to have the products which are present in the television advertising furthermore this shows that the producer of the television advertising just want to sell their products and ,3
40," they shouldnt watch tv 

if we say a child cant watch tv it plays with other untechnolized products which arent as dangerous as technology to find out some things a children shouldnt or to see something which can dramalize a young child but television canals mostly have some shows which are made for them and are helpfull to learn about our earth our world and the life which is waiting for the young guys
but a bad ",4
41, television is a bad thing for young children if they start early with watching tv they will ,4
42, its really important that young children dont watch too much television when i was young we didnt have a television and i played a lot with my friends and neighbours the parents should look by themselves whats good for their children and what not ,4
43, television in the young age isnt that bad the parents of the children just have to look that the kids don other things like meeting friends and play outside it is ,4
44, its okay if children want to watch television but its ,4
45," you look at this you make most right but children have a chance to watch things they not good for the children in the tv is all day and all time any to see children can watch the hole day and this is very dangerous  because the children watch tv in the time were athoere people play handball or some other thigs 
when children look news at the televion or documentions it can be good for the children because they know ",4
46,nowadays observing young children watching television is nothing astonishing anymore there are a lot of kids who are not older than five years old spending several hours a day and doing noting but staring into television ,4
47, children should generally not watch television in this adge because you cant allways controll what they see and ,4
48," young and parents should definitly control theitr children tv consume 
children are easily to influcene ",4
49,many children nowadays are placed in front of a tv and are left there all day long the problem with this is that they dont only see tv programms that they should not they ,4
50,television advertising s young children should not be allowed because they want the things shown in the advertisement they will cry and shout intil they get the things but ,5
51, television advertising toward young children should not be allowed because young children are too easiely influenced they get the wrong idea of happyness and beauty and can not accept themself ,5
52,television advertising for young children should not be allowed because the young children dont really have the ability to understand and to think about the things that the ad communicates the children just thinkoh ,5
53,"television advertising  should  not be allowed

young children basically grow up with a television in their household nowadays there special tv channels that show a suitable programm for young chidren ",5
54, it should be allowed that children aged  watch advertising in tv but there are reasons for ,5
55, television advertising  young childreen should not be allowed because they have to build their own oppinion and it could be dangerous if their are loosing the connection to the real world,5
56,"television advertising wich is s young children should not be allowed 

television advertising is actually a very smart thing they are made in a very smart way to make you buy things even tought you probably do not need them especially young children are very naive one can manipulate them very easily young children do not know anything about smart shopping about what to buy and what to not buy when a child sees a toy in a televisions advertising it does not think twice the child does not make any toughts about the use or the quality of the toy a young child probably does not even understand words like quality and use television advertising has no other use than making people buy things it does not show one anything usefull television advertising is using young childrens naivity the people who make these television advertisings know ecsactly that young children would want to buy anything they see on television they know that as soon as a child wants something it is going to annoy their parents till it gets what it wants and the parents kind of do not have another choice than to buy their children what they want so moraly it is not okey to use the naivity of a young child and most improtantly television advertising is a huge way of propaganda and ",5
57,television advertising s young children should be forbidden because it influences them in the wrong way they are getting animated to ask their parents for games or clothes they do not need further they are able to manipulate their parents into getting what they want the parents are almost forced to buy the desired things because ,5
58, children in the age between two and five are not able to understand the reasons or messages which a television advertising wants to give however it is a try to influence their parents therefore it has nothing to do with children themselves and should be allowed there are ,5
59,"some people have the opinion that television advertising for young children shouldnt be allowed 
maybe they are right young children have to learn about the real world it wont be good for them to take in front of a television and learn with it if this happens children will only know about a virtuell world they wouldnt know much about real things in worst case young children learn only similuar things so in future there wont be personal charakters
young children has to talk with their parents its the exercise by mother and father to learn with the child they have to give them informations about life and important skills like speaking and walking ",5
60," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
61," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
62," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
63," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
64," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
65," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
66," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
67," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
68," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
69," gut wie mã¶glich zu nutzen
ihre schreibaufgabe do you ",6
70," its  them the young children can only understand everything through their vision
when parents see the advertising which often is about some kind of toy that every children wants to have they could take that as an idea for a birthday present or something like that which would be an ",7
71, the parents who have to grab into their wallet and buy it children may get overwhelmed by all those products and want them all which could turn into some unpleasants row between parent and childall in all i think it is unneccesary to show an advertisment to such young people becaus,7
72,firstly it isnt that good for children to see advertisment because if they see a toy or viedo games which doesnt belong to them they probably want this item and if the parent dont  buy it for them they might feel incomplete and got a empty space in their hearts in the psychologic ,7
73, children are easily influenced and get overly excited very quickly so for companies that produce let us say toys it is a good idea to broadcast advertisements on television channels with a young audience ,7
74, children are not able to think critically about the advertisement they cannot know wheather they really need a product or it is just unimportant for example children do not need their own playstation ,7
75, advertising s young children aged between two and five is not really fair the products in advertisements do not look the same in reality as they do on tv and most of the time the product is not able to do the things it does on tv and very young children are not old enough to see that they can be tricked very easily and that is the ,7
76," a lot of advertising  children aged 
now we have to ask us if this should be allowed or not

if kids see advertising for children they could not know that advertising is often just for making money for the companies and often what they promise in the adverstising is unreal so they get a wrong view 
also ",7
77, it is wellknown that young children talk a lot it could be possible for them to scream for the products in the advertisment to their parents untill they are willing to buy those things i guess that is cleary what the advertisment industry is aiming for they try to influence the childrens mind ,7
78, not able to buy it alone so the televison advertising for the young children are more directed to the parents of them and they can decide if they want to buy the thing in the advertisment or not the people dont need this sort of advertising because young people dont watch that much television children  see an advertisment on television about a toy and ,7
79, is that the young children are the customers of tomorrow and with the advertisemnets they get an overview about the varieties of toys sweets or games in our modern world and if you are realistic they will always have to deal with adevertisement ,7
80,in our modern society we often watch television especialy kids like watching it ,8
81,nowadays children often watch television ,8
82, the young children whatch to often television ,8
83,nowadays many young children already watch tv because of that they ,8
84,nowadays television plays a big role in everyones life young and old the main thing we all encounter ,8
85,television plays a big role in the life of many people even younger ones many children around the age of  already watch tv the problem with that is the ,8
86,nowadays watching television is part of the everyday life of children as we know ,8
87,there is a tv in every normal family today because of this everybody knows the problem that young children want to watch something on it but their parents dont ,8
88,"
nowadays many kids watch tv ",8
89,watching television has become part of our daily life most households own a television and most people enjoy watching films series or the news on it ,8
90, the child see something that it want and theen thee parents dont buy it it will be unhappy ,9
91, children at the age of  like everrything they see and want to have it the parents like to see their child happy but what if they can not afford the new toy their child wants theyre disapointed that they can not give the child the things that it wants the child is ,9
92," that gives the parents a bad feeling because they cant give there childrens what they want
 it ",9
93," which is considered quite immoral the children pester their parents incessantly until they buy them a toy they do not really want

even ",9
94, its for them and not for the parents or others there are many adventages as disadventages,9
95," they watch television they want that their parents buy them the toys they want but this is very unethical
young children ",9
96," young children need to do something else
if the children is shown something on tv they often want to get it ",9
97, often what they want until the parents will just buy it ,9
98," children see something in the advertising that they want to have the parents would have to explain them why they are unable to buy it to make them happy espacially if all the others playing around with it in the kindergarden a child would be unable to understand such things in such a young age
but in the other ",9
99, they are going grocery shopping with their parents depending on the childs personality it can react dramatically if the parents refuse to get them a toy they have seen on the tv but there are ,9
