,text,cluster
174,You know that a child will bring up problems and(verantwortung) ......,9
175,"It is not bad for the child if it watchs TV a few times a week, but it has to be controlled the time and easpacially what kind of TV they are watching.",3
176,"Otherwise I think it is not possible to forbid television for children under five years, because each parents have their own way to let their kid grow.",3
177,It does not mean that television makes you child uncreative or stupid but showing your child how to handle all these unreal and given impressions is important for his/ her following development.,3
178,"Finally I can say that I do not agree with the given statement, bacause if you forbit something it bacomes more interesting.",8
179,You have to know how to handle the modern development of technic in our world and not to allow something is not the right way.,8
180,Prepare your children right for the modern world.,4
181,"In the following text i will discuss if ""Television advertising directed toward young children(aged two to five) should not be allowed""
General Television advertising influence of course all of the people,also young people,because the advertise is always shown in a perfect way without faults, because they want that everybody will buy the product,so therefore they will earn a lot of money.When young people see something very special for them on the television, they tell their parents that they want it, but they only want it, because it was shown so perfect and not because they tried it.",6
182,At the most time the products are very expensive and the parents do not want it to buy for the children.,1
183,But i also think that children with two years do not recognize the advertise so well than children with five years.,1
184,"The two years old children will not react like five years old children, maybe they will strike or something like that,if they do not get that product.",0
185,But the two years old children will forget it and maybe their parents will buy another toy/product which is better and cheaper and the child will also be happy about it.,0
186,"I think that the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"" is right in a way, but i think that children until three years do not have the knowledge about that stuff, so thatÂ´s why i think young children until three can see television advertising, but for older young children until six or seven, when they come to school,it schould not be allowed, because they have the knowledge and can discuss withe their parents about it.",6
187,"Many people don`t like advertisements for young children, especially for children from two to five.",6
188,"First, television is not good for young children, and many of these young children aren`t even allowed to watch TV.",3
189,"And if they are allowed to - for  example half an hour, the parents (and the children too) doesn`t want to have different advertisements in TV.",3
190,"The parents because they think it`s not good for the child, it may want something, it doesn`t need, and the child just wants to watch its series on TV.",3
191,Advertisements would only steal them their expensive and very short time.,5
192,"Theres another argument against advertisements towards young children: Imagine, you`re a children at age two to five.",6
193,Would you be interestet in buying stuff to play with?,0
194,"Yes, of course you would be.",8
195,"So you ask your parents to buy these toys for you, and (as actually everytime you ask) they say no.",0
196,"This is sad and depressing, isn`t ist?",8
197,"So some companies may save the children from being sad and do the advertisements towards the parents, maybe with some deeper information for them.",1
198,But there are also some reasons for advertisements towars young children.,1
199,"For so many children its too difficult to learn, that parents often don`t allow them to be outside until 9pm or like in this discussion, buying some playing stuff (from the advertisements) for them.",4
200,"They must accept, that they cannot have everything.",8
201,"And if they weren`t confronted by advertisements and the `no` of their parents, they never learn it.",9
202,Another important thing is the knowledge of the children.,9
203,"They actually never get to know different toys, like 'Barbie', 'Lego' or even 'Playmobil'.",0
204,"Probably the parents don`t go to a toy shop with their kids very often, so an advertisement is a good way to get to know some playing stuff.",1
205,And some of these different toys will show them tecnical and motorical skills.,0
206,"So all in all I would say, advertisements for young children are a good thing to get them learn to hear a 'no' and to let their skills grow.",2
207,The only important point is the behaviour of the parents toward the children.,9
208,"They are supposed to look for their children, to not let them too often watch TV and espacially not too long - it would be bad for the child.",7
209,Buying some (of course not everything they want) toys for the children and let them play with them or reading a book with them are much better opportunities.,0
210,Should television advertising directed toward young children (aged two to five) be forbidden?,6
211,In  the following text I am going to name reasons for and against this statement and show my own opinion.,8
212,In the television there are several different ways of advertising for a product or an campaign.,5
213,For example songs that you will remember even four weeks later or situations out of daily life.,8
214,Besides you can watch advertisements in TV that show people who do embarassing things so that the spectators laugh about them.,7
215,That`s why there is the problem of advertisements directed toward little children in the age from two to five.,1
216,As they are able to sing the song that they listened to in television or want exactly these cookies that their star is eating in the advertisement too.,5
217,That these little persons are influenced by such advertisement is a sad fact.,2
218,One can pretend them from that by forbid them to watch TV.,7
219,"Apart from television there are so much interesting things to do and let them know how things are working: for example showing them how to bake a cake, drawing pictures or doing other creative work.",4
220,But there are also reasons that are for the idea of allowing advertisements toward little children in TV.,6
221,The earlier they are confronted to advertisements the better they can resist them when they are older.,1
222,That would cause not buying the things that one has seen in TV but instead of that being independent from the advertisements.,5
223,All in all I would say that I donÂ´t agree with the statement that television advertising directed toward young children should not be allowed because I think that there is nothing to worry about if  little children come in contact with television advertisements.,6
224,So nobody cares when you watch them first.,7
225,It is clear that you are going to watch them ones and it could be a way to make people resistant to advertisements.,5
226,In the following text I am going to evaluate if I agree or disagree with the statement that television advertising directed toward young children should not be allowed.,6
227,"Usually I would say that it does not matter to me what kind of advertisement they are showing during different shows or films, but this statement made me think about it.",5
228,And so now this is waht I came up with.,8
229,Advertisement is something that we all hate I guess I can say that.,5
230,But sometimes especially the ones for little kids are just funny and entertaining to watch.,7
231,Furthermore it is brilliant to see how happy kids can get just by watching the little clip of maybe just 10 seconds.,0
232,"Also, isn't it just really nice to see all the new things they are inventing for them?",8
233,And sometimes you even feel like you want to be a little kid again just to be able to try all these brand-new amazing things.,0
234,But there is also the other side of the problem.,8
235,First of all I think that children in that age should not be watching as much television at all.,3
236,I feel like if they are watching all these advertisements between their movie they are going to want these things really bad most of the times.,0
237,We all know that situation don't we?,8
238,"There is a new advertisement on the TV showing something really nice, you are going to get the feeling of really wanting to be owner of this.",5
239,"So it can start to be really annoying, especially for parents, if kids will never stop talking about wanting what they just saw on the TV.",7
240,"The parents, or somebody else, eventually has to buy it and after a while it gets boring or they are going to start wanting something new.",0
241,So people just keep spending money and more money on things their kids see in an advertisement.,1
242,Moreover industries invent toys or other things that are dangerous for kids.,1
243,"If they are going to see that on the TV, they are going to really want to play with something like that.",0
244,In addition to that I can say that advertisements are rarely showing the truth.,5
245,"Sometimes the toy or whatever isn't as fancy as it seems or people in the advertisement do not show the right behavior that the parents taught them before, so kids are going to question everything and we all know how annoying this could end.",0
246,"Also, did you realize that we barely even have conversations in this time anymore?",8
247,We barely talk to each other and that is also because of people spending too much time with social media and other electronical devices.,8
248,I think the little kids from today should go outside and ask their friend about their new toy better than watching TV and seeing all the new things there.,0
249,I also remember me having fun to go outside and not having to worry about an television advertisement.,5
250,But I sure have to say that I remember me really wanting something from an advertisement as well.,5
251,As you can see this is a topic people could probably discuss about all day.,8
252,But in my opinion I have to say that I do agree with the statement above.,8
253,"I think television advertisement toward young children should not be allowed, because there is so many more exciting things in this world they should see, and they shouldn't get jealous of other kids, because they have something new from the advertisement that they do not have.",6
254,"And also, their parents would probably also have a much easier life.",9
255,"In the following text I am going to mention some arguments for and against the statement: ""Telivision advertising directet toward young children should not be allowed"".",6
256,"May one can say that advertising directed toward young children should be allowed, because it is allowed to be directed toward everyone in every age.",6
257,"Of course it is a weak argument, but at least it is one.",8
258,Also one has to add that young children aged two to five normally do not watch TV that often.,3
259,Therefore it does not really matter if there is that kind of advertising or not.,5
260,But in case that the children watch TV nearly all day it could be helpful for later.,3
261,Maybe the children are not interested in this advertising in a way and do not listen to it or watch it.,2
262,"So there is the chance that they won't be interested in advertisding later as well, so they won't be easily influenced.",5
263,But that is only guessed.,8
264,One aspect that is against television advertising directed toward young people is that it is not good to get influenced in this young age.,6
265,"And if one thinks about it in a rational way, it becomes clear that children are interested in advertising.",1
266,"Especially, if the advertising presents new things to play with.",5
267,"Also, they do not really have the chance to have or to build an own opinion, because they are too young.",9
268,As a consequence they need to agree with the advertising or at least to believe it is true.,5
269,"For example if it is about a new snack that is ""so good for children, because it suppports them in becoming large and stong"" but actually its main ingredient is sugarl.",1
270,So they believe in wrong things and regard lies as true.,8
271,"This could be a problem for their later life, because they won't be able to see the difference between lies and  the truth.",9
272,"All in all, television advertising directed toward young children should not be allowed in my opinion.",6
273,That is because the danger of getting influenced is too big and this could be a problem for the whole life of the children.+,9
274,"In the following I tell you my oppinion of the question, if Television advertising directed toward young children between two to five years shuold not be allowed.",6
275,"In my mind it is not a question of the age of the children, because i think that television is not good for anybody, but I think everybody has to chose for his self, because it is his or her life and not the life of the anyone else.",3
276,"So I think, that the parents have to chose if there children are allowed to have a Television.",3
277,"The children hast  to learn about the politics and know what is beeing in the world, but kids under five years would not be interested of the politics and the other things to learn in the Television, so the films and series for kids have to be kontrolled by the parents.",3
278,"So they can not whatch films and series, which are not allowed for them.",7
279,"The kids have to whatch films and series to learn also from them , who made for the children, but they dont have to have a Television for him or herself.",3
280,"It is a part of the the youth of many kids, they not have to have a Television to have a good youth, because if the parents spend time for their children, they can also have fun without an own tv.",3
281,"So if the parents dont want to allow a TV for the childs, they have to soend time for them.",3
282,"But if the parents can say stop if the child whatched to much TV or watch movies and serier, which are not allowed to whatch for a child in  his age, then I think the Child should be allowed to have or watch TV.",3
283,"To sum up, I am against this toward, because not every parents have time to spend time for his or her children and the Tv is a good alternative to entertain the children.",3
284,So every parents had to chose for his own child and also for themself.,9
285,"Chlidren form the age of two to five have not been able to develop their own charcter jet, that makes them an easy target for advertisement, because they are easy to influence.",1
286,"The Question now is, should advertisement directed to children, of the named age, not be allowed ?",6
287,"Children of the age from two to five are the future of the human society, which means that they are the ones that will determ the things that will be bought, in the future, and the standards that will define our future society.",4
288,"Advertisement for children does not have to be a bad thing, it can be used to influence them so that their behaviour will have a positive effekt on society and nature.",2
289,"The promblem with advertisement, which is directet to children, is that it does not aim for a better futer.",2
290,"The people that make the advertisment aim for money, they mainly see their own profit and not the negative influence they have on children.",2
291,"By trying to sell their products, they can set unrealistic standars of beauty or material things that children may want to own one day.",1
292,"The consequences of this can be depression, because nobody is happy with their body or with the stuff they own and they will simply be unhappy.",8
293,"Children should have the chance to develop their own character as isolatet from advertisement as possible, so that they can find out for themselves, what they want to look like and what they want to own and in which way they can find pleasure and happines.",1
294,"Bacause of these given arguments I come to the conclusion, that advertisment directet to children should not be allowed because it takes away their chance to develop their own individual charcter.",6
295,"A argument on the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"".",6
296,First i will write the argument against the statement.,8
297,Children should decide themselves what they want and advertising helps them to gain information about the things they could possibly need.,1
298,In this age they are  already able to show us what they want.,0
299,"The Children probably don't even understand the television advertisment, but the parents like the advertisment more when it is a well made advertisment.",2
300,"Young Children should not watch too much television anyways, so the parents have to control what their children watch.",3
301,Second i will write arguments for the statement.,8
302,The advertisment has an influence on the Children and in this age they don't know when they are under an influence.,2
303,Additionaly only the parents know what they can afford and the Children don't think about the price of something they just want it or not.,9
304,"The Children might even get unhappy because their parents can not afford what they want, and the Children don't understand why their parents don't buy them what they want because they don't understand the use of money.",9
305,"I think that television advertising that is directed towards young Children should not be allowed, but young Children should not watch much television and the parents should control what their Children watch.",6
306,"In the following text I will write a text about the statement ""Television advertising directed toward young children (aged two to five) should not be allowed.""",6
307,First we live in the 20 century an it is impossible to use nothing technoligy.,8
308,Young children get up with new smartphones or other things.,4
309,The children in the age two to five get up too with the new technoligy.,4
310,Second I think young children haven't a own opinion and look at the persons at the television.,3
311,The persons give us a wrong point of view.,8
312,On the on hand parents have more time for oneself or other things.,9
313,And the young children watching Tv and have fun.,7
314,"On the other hand the young children need fresh air and the conversation with parents or friends, wehn the children watching Tv all day, they are allone and haven't activity.",4
315,"The televison has positiv points, because young children learn at the television colours or other things.",3
316,But a negativ point is that she learn things that she don't need for example bad words.,9
317,"I think that it is important for young children watching television but it is important what they watch and how long, because they need conversation with other persons and activitys.",3
318,"There are different oppinions to the statement ""Television advertising directed toward young children (aged two or five)should not be allowed.""",6
319,In this essay I am going to give some arguments pro and contra this topic.,8
320,"As children have Tv channels that are directly presenting shows for their age, it is logical that they have to get money.",3
321,TV channels like nickelodeon or KIKA are very common and the children like them very much so it would be sad for them to turn them off because the channels are not allowed to show advertising.,3
322,So it is important to show advertising to young children so the channels can stay alive.,2
323,Another argument is the industry that produces toys and other things for young children.,1
324,They really need to present their advertisements to children and not only to grown-ups because otherwise they would not sell nearly as much as they do now.,2
325,Children see the toys on the TV and ask their parents if they can have it.,0
326,"When only parents would get advertisements for toys, most of them would not really care about it and they probably would not buy the toy the kid would have chose - especially the more expensive ones.",1
327,So the toy-industry needs the advertising toward young children to sell their products and get money.,1
328,Another argument for the advertising is that children always want to be treated as grown-ups so they like to watch advertising on television because it is a thing that is also on channels for older people and so they maybe feel more accepted as a child in the world of adults.,2
329,But there are also some convincing arguments against showing young children advertisings on TV.,6
330,The most important one is that the kids can be manipulated into buying things they see.,1
331,"If a advertisement is really good and adresses the child with - for example - bright coulours and a catching name, the child is most likely going to want the toy or other thing it sees.",1
332,"They will then ask their parent to buy it, but a lot of parents cannot spend as much money at toys even if they want to.",0
333,Some parents will maybe buy the toys and then do not have enough money left for other things.,0
334,If they would not buy the toy the child would be very sad or angry about his parents and probably also be bullied by other kids because they do not have the newest ball or other kind of things.,0
335,"Besides that these toys can be really expensive, they also tend to be useless.",0
336,"Especially kids at a very yound age really want to have a toy, then play with it for a while before loosing interest.",0
337,It will then lay in a cupboard and be forgotten.,8
338,After a while the child will fill its room with things it does not play with anymore and does not need it.,0
339,That might be not as bad at the first view but when the child grows older it is going to want a more adult room and then has to throw a lot of toys away or has to donate or sell it if possible.,0
340,In my opinion it is a very controverse thopic and I cannot say if I am against or for it.,8
341,I would rather make a compromise.,8
342,I think that we should allow companies to show their advertisements to young children and I think that we also should let the children watch it.,6
343,But in my opinion they should keep the amount of advertisements they show between kids TV channels to a minimum and they should also just play the advertisement at the end of a show so the kid does not get interrupted by it and as a result watches all the advertisements while waiting the show to go on.,2
344,Finally also the parents should keep an eye on their very young children so they do not spend all their time watching TV because TV itself is not very good for them either.,3
345,The statement is about ''television advertising toward young children'' and is a very complex topic with a lot of pros and cons.,6
346,"I will start off with the pros, come to the cons after that and give my opion at the end.",8
347,"At first children, especially at a very young age, are very easy to influence.",9
348,That is why parents always should pay attention about what they are watching.,7
349,They could get bad dreams about scary things they watch or develop a fear all of the sudden.,7
350,"As they can be influenced so easily, they also might want to have every new toy they see on TV and rather look at these new things on the TV, than go out and play with the toys they already own.",0
351,"Now I will talk abbout the pros of this statement: When the children see for example the toys, that they want to have, on TV, it is easier to buy them because their parents do not have to take them to the store.",1
352,"If the child would come with them, they would probably find other toys and would want to buy them all.",0
353,"Another reasons is that they would not even unterstand everything, so it is not important if they watch it or do not.",7
354,"In my opion it is very important that children are protected from adversiting, because they are so easy to influence and probably believe the things that are said, even though they are not true.",9
355,I think that the channels should not be too influenced by that and that the always have to keep an eye on their children to prevent them from seeing something bad.,3
356,Todays selling strategies are especially about making money in any possible way and of course the advertising towards the costumer plays a big role for that.,5
