,text,cluster
67,Children need and want other things than adults.,6
68,But on the other hand I think it is important that our children are not manipulated when they are young.,6
69,The parents should look by themselves what's good for their children and what not.,6
70,Children aged two to five are in an extremely important stage of their childhood.,7
71,Children aged two to five have to learn very much about live.,7
72,Children aged two to five are still learning a lot about the world surrounding them.,7
73,Young children aged between two and five are still in the state of growing up.,7
74,in this young age they must play and play with other childs.,7
75,"Children in this age two to five got no idea what is happening in world they focused on theirself, they explore their enviroment and try to understand how is physiks working.",7
76,Young children in this age should do intelligent things like play with others.,7
77,In addition these children espacially from age two to five are in their learning process.,7
78,"At the age of two to five, they are still learning a lot of central aspects in our society, for example what is important or not.",7
79,Children can learn from a very young age to know which things are on the marcet and to think about what they really need.,7
80,Ihr Text wird anhand unterschiedlicher QualitÃ¤ten beurteilt.,8
81,Now I start talking about the topic.,9
82,This essay will show that this common expressions isn't as wrong as some people may think.,9
83,But now back to the subject.,9
84,That brings us to the next point.,9
85,This is an important lesson in life.,9
86,But I see the next problem.,9
87,We and our kids whatch it later.,9
88,I think there is nothing more to say about this.,9
89,to continue.,9
90,speaking.,9
91,"Commercials are made to entice us, to tempt us, to seduce us to buy a product.",10
92,The goal of those advertisments is making people buy their products.,10
93,"All commercials have the goal to make us buy the product, to make us believe it is the best product to buy.",10
94,"Actually every advertising has this aim, to make people to want have a product.",10
95,In order to sell a product many companies are using advertisment to make it look better.,10
96,Advertisments are used to convince the people of specific products.,10
97,On the other side advertisments try to persuade our mind to buy something.,10
98,The goal of this ads is to influence us to buy the product.,10
99,"Additionally, those advertisments often show, that one might be more included into the society, or in specific peers, when one  chooses to buy this product, which again makes them eager to this product.",10
100,"And since our society is one that's all about consuming products, there are many advertisments that secretly tell you to buy stuff that benefits their sales to make money.",10
101,"I think children just should not watch TV so often, so they wont see so many advertisings.",11
102,"Children shouldn't watch television anyway, they should go out and play with other childen, so there isn't any problem with advertisings.",11
103,I think if the parents don't want their children to watch advertisements they should watch out for them.,11
104,I think if people don't want their children to watch advertisement then there are other options.,11
105,In this case some people think if it could be bad for the kids to see all the advertises shown in TV.,11
106,Not every television advertising is good for young children but they have to learn what's right and what's wrong.,11
107,It is the parents' decision if they want their kids to watch TV and see those advertisements or not.,11
108,"On the other hand, it is not so good to be infront of the TV for little children and watching advertisment what will acctually happen if you allow advertisment for them.",11
109,Those children are in a too young age to built up their own opinion and watching advertising could influence their brain and their way of thinking a lot.,11
110,If the parents controlle that their children do not watch this kind of advertising it is not bad to let them watch television.,11
111,"Through TV- shows kids can learn many things, e.g.",12
112,"In the Tv are many Tv shows and movies where kids learn something, for example counting ore reading.",12
113,"But in the other hand, there are also interesting television programs for young children which could be helpful to learn a bit better or something like this.",12
114,"Secondly, some  TV shows for children can actually help them to learn new things without them even noticing it, for exemple a foreign language.",12
115,By watching this sort of shows the children can also learn something for their lives.,12
116,There are also themes in the television where children can learn from.,12
117,"The kids have to whatch films and series to learn also from them , who made for the children, but they dont have to have a Television for him or herself.",12
118,Even more some of the child TV-shows try to bring the kids some Knowledge and they arenÂ´t just entertaint they learn something.,12
119,"There are series made for children, to make them learn things.",12
120,They are so many TV shows for children that are very helpfull to learn important things.,12
121,"First, children are very naÃ¯ve and mostly want to have the ""coolest"" toys.",13
122,And if parents are not able to afford those toys the children might get angry or maybe even bullied when the get one or two years older.,13
123,"Every child wants the newest and coolest toys and keeps nagging their parents to buy it for them, and so most of them do.",13
124,So the Problem is that the children see these adorable Toys and like every other child they want to have them.,13
125,"These children see them and then, they want all of the toys and harrass their parents to buy them.",13
126,Because if the children see all these great toys they want to have it for sure.,13
127,When the children often watch television and see a lot of the advertise they want all of the beautiful toys.,13
128,The kids know every new toy so it gets difficult for the parents to show their kid something that it doesn`t know yet.,13
129,"Children would spend all their pocket money on rdiculous toys if they just see it on TV over and over again, convinced that they need it.",13
130,Kids want toys that their friends have or that their brothers have and not what they see on television.,13
131,"Also social contacts are very important, VOR ALLEM when youre a young kid.",14
132,"However, it is important to have social contacts and not to get isolated.",14
133,It's very important to children to make friends.,14
134,But in the age of two to five it is very important to have social contact to other people in their age.,14
135,"Its important to find social contacts and learn things, and you could only learn this when you are with friends.",14
136,Another point is that it is very important to have social contacts to other people maybe they can help you with a few things.,14
137,My mind of this statement is that child which is aged two to five years old is a important age to connect with other friends.,14
138,Otherwise for the childs (umfeld) is it not good because you do not have many real friends.,14
139,"The social contact is also importent, because they should learn how to handle a discussion.",14
140,It is important for a child to have friends that are the same age.,14
141,First of all television advertising isn't something you can allow or not.,15
142,When you want to watch tv you get advertising und you could not do anythings against that.,15
143,If television advertising should not be allowed there would be so many things which had to be not allowed too.,15
144,"This is the biggest problem of those how have the opinion that television advertising should not be allowed, I guess.",15
145,"On the one hand a  big problem which exists if you ban the advertsing is, that the televison programm doesn't have any insources of money.",15
146,Back to the question: it should be allowed to show advertising on television.,15
147,I think television should be allowed to show advertising.,15
148,Television advertising is a big problem in our society.,15
149,One aspect why television advertising is allowed is because thats the way how the producer get their money.,15
150,Should the television advertising not be allowed?,15
151,There are also arguments against this statement.,16
152,"On the other hand, there are also many arguments which claim the opposite oppinion.",16
153,But there is also an other arguement which do not support the statement.,16
154,Now I am speaking about some arguments against the statement.,16
155,There are many arguments that agree and disagree with  this statement.,16
156,There are different arguments supporting or weaken this statement.,16
157,"So at the end, there are arguments for both opinions.",16
158,But there are reasons for both sides of this statement.,16
159,On the opposite there are a lot of arguments against this statement as well.,16
160,There is also the contrary side to all this arguments.,16
161,In my opinion it should not be allowed.,17
162,"In my opinion, it should not be allowed.",17
163,"My opinion is, that it should be not allowed.",17
164,In my opinoin it should not be prohibited.,17
165,"However, I do not see a good reason why it should not be allowed since it does not badly affect anyone.",17
166,"In my opinion, it shouldn't be allowed.",17
167,In my opinion it shouldn't be allowed.,17
168,"I think, that it should not  be allowed.",17
169,Should it not be allowed?,17
170,In my opinon it can be allowed but it is useless.,17
171,"Thus, they can be easily tricked into fully believing commercials, convince their parents to buy said product and then come to be disappointed or simply desire more.",18
172,"Children, just like adults, are prone to believe the advertisements and can be heavily influenced by them.",18
173,"Whenever young children are being directly ""spoken"" to through advertising, they immediately believe every thing that is being said, without giving it a second thought.",18
174,"Children can be highly influenced by television advertisment, as they aren't yet able to completly  disinguish between real and fake.",18
175,Young children are not aware of the influence that advertisement might have on them and they do not understand that some advertisement is unrealistic and creates a wrong picture of some situations.,18
176,"Children are easier manipulated by advertising than adults, for they don't realise that advertising tries to manipulate them.",18
177,"And what is most dangerousily about this fact is, that children mostly are not able to get the real message behind a advertising and can not put it in the right relations with the real facts, because they are still just children and believe in what adults tell them.",18
178,"A big point against the advertising is, that children get influenced by advertisings and even more if they're young.",18
179,There are also children who are influenced by the advertisements in another way.,18
180,"Furthermore young children believe what they hear or what they see, so the advertisment could have negative effets on the children.",18
181,But on the other hand these children have not the money to buy the products they want and so they need their parents money (And until the age of five I got no pocket money).,19
182,Another thing is that children aged two to five have no money and the parents have to buy them the things they want.,19
183,But when they are adults they have to earn their own money before buying something new.,19
184,Otherwise there is the fact that young children cant buy expensive things by themselves.,19
185,Children dont know what it means to earn money and to have the contingency to buy things you like.,19
186,Firstly the cannot buy things themselves and secondly there are too many discussions with the parents and unhappy chidren then.,19
187,"Children can't buy something allone and normally, they don't have the money for this.",19
188,"Children have also not a lot of money, so the can not buy a lot.",19
189,"So the process of learning how to spend money wisely is much more difficult, especially if their parents never take the initiative toteach them properly.",19
190,Because children aren't able or don't even have any or that much money to buy things by themselves.,19
191,There are pro and contra arguments which will be laid out.,20
192,There are arguments for and against this topic.,20
193,There are many arguments for and many against.,20
194,Now i want to show some arguments for and against this and in the end summarize my opinion.,20
195,There are several arguments that speak for and against it.,20
196,Here I would like to shortly discuss the pro and contra points.,20
197,There are arguments for and against it.,20
198,So I will give some pro and contra arguments.,20
199,There are many arguments for and against.,20
200,In this essay I am going to give some arguments pro and contra this topic.,20
201,And this is the way I see it a gigantic problem.,21
202,In this way we support this huge problem.,21
203,The only solution I see for this problem is a change in the thinking of the society as a whole.,21
204,But it can also lead to other problems.,21
205,This would lead to many problems.,21
206,That is the main problem in this topic.,21
207,This have also quite big consequences for the future of the children.,21
208,"This is a big 
problem of capitalism.",21
209,"And if we are able to stop one source of influence, than we should to that.",21
210,"On the other hand, what can we do about it?",21
211,Sie haben dafÃ¼r 30 Minuten Zeit.,22
212,Sie haben dafÃ¼r 30 Minuten Zeit.,22
213,Television advertising has a big role in modern society.,23
214,Nowadays television advertising is a very important marketing tool.,23
215,Television advertising is getting more and more popular in the society.,23
216,Television advertising is something we see a lot when we watch TV.,23
217,Television advertising is an important thing to reach as many people as possible.,23
218,Television advertising plays a big role in our life.,23
219,In today's society advertising is a big part of television.,23
220,Nowdays television advertising is very popular and common.,23
221,Television advertising is a big part of our wold today.,23
222,Television advertising is today a very important themathic.,23
223,"Im my opinion, television advertising directed toward young children should be allowed.",24
224,Although I think television advertising directed toward young children should be allowed.,24
225,In my opinion television advertising towards young children should be allowed.,24
226,"so there is the question,if television advertising directed toward young childern should not be allowed.",24
227,In my opininon television advertising directed toward young children should be allowed.,24
228,In my opinion television advertising directed toward young children should be allowed.,24
229,In my opinion television advertising directed toward young children should be allowed.,24
230,"All in all, television advertising directed toward young children should not be allowed in my opinion.",24
231,In my humble opininon television advertising directed toward young children should not be allowed.,24
232,Which leads to the question wether television advertising directed towards young children should be allowed.,24
233,In television often is advertising towards young children.,25
234,Advertising for children are not just in television.,25
235,"Television advertising directed toward young children

Advertisements are a big part of our life.",25
236,Now a days there are a lot of television advertising that are directed toward young children.,25
237,"First of all there are many advertises for young children, not only in television.",25
238,Today many children watch the television and so they often see advertisements.,25
239,"Nowadays more kids watch television than ever, therefore it makes sence to direct the advertising towards them.",25
240,Television advertising directed toward young children is commonly used in todays culture.,25
241,"In the last few years, there has been more and more advertisment on television for children, younger than the age of five.",25
242,Nowadays advertisement is also present in TV-series for children.,25
243,"When young children watch television it's most of the time movies or series specifically made for children, with toys, animals or something to learn.",26
244,"Sometimes young children watch television because they like episodes, which are specially made for children.",26
245,Nowadays not only teenagers and adults watch television but also children from two to five years old.,26
246,"Not every show in the television is made for children, but they`re watching it.",26
247,Many children like to watch some movies or series on the television.,26
248,"First of all, why should a child in the age between two and five sit in front of the television and watch this kind of children shows?",26
249,"Today, there are many television programs which are directed to young children.",26
250,"Obviously, the children are confronted with lots of information but because of them being so young it often doesn't matter what they are watching.",26
251,On the Tv are also many shows and movies that arenÂ´t good for young children.,26
252,"Also, on television many things are shwon that are not specificly for children.",26
253,They just belive what they were told.,27
254,They just take everything sirious and belive evereything they are told because till that moment they haven't had any reason not to.,27
255,They believe what they see.,27
256,They mostly believe everything they see or hear.,27
257,"They believe, what they see on TV is true.",27
258,Their minds are not fully developed and are easy to influence.,27
259,They can't realise and canalise what they see.,27
260,They believe every thing somebody tells them.,27
261,They try to copy things around them and because of that they are greatly manipulated by such messages.,27
262,It is in their natural instinct to automatically believe what they see and hear.,27
263,Watching a lot of TV is bad for our concentration and stops the experiencing of life by yourself.,28
264,Spend to much time in front of the television can lead to overweight and socail isolation that has an effect to the physical and psychical life.,28
265,"To much Tv is not really good and healthy, for every age, especially for childs.",28
266,Moreover children could get health problems by watching TV all day long!,28
267,If you watch to much television you could forget other important things like play football or meet friends.,28
268,Watching too much television is not good for anyone.,28
269,On one hand we know that too much television is neither good for our psychical nor our physical health.,28
270,This is more a parental point of view: kids should not spend too much time in front of the TV.,28
271,Watching TV so often is still bad so young children need to do something else.,28
272,"Watching television is a thing everybody does these days, from young children to pensioners.",28
273,It influences them more than many people think.,29
274,They influence them in their opinion and in their young  personality.,29
275,So haow do these influence them?,29
276,ther the children also get influenced.,29
277,"It influences not only their minds, but also their physical action.",29
278,They can be easely influenced.,29
279,"And children can be strongly influenced by them, especially in a very young age.",29
280,But furthermore I do think the biggest influence on them is really given by their parents.,29
281,But it is true that it has a great influence on them.,29
282,They get influenced by each one.,29
283,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
284,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
285,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
286,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
287,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
288,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
289,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
290,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
291,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
292,"Diese beinhalten die Darlegung Ihrer Ideen, die Organisation des Essays sowie die sprachliche QualitÃ¤t und Genauigkeit.",30
293,In our society television playes a remarkable role in many peoples lifes.,31
294,In our modern society we often watch television.,31
295,With the television children are able to learn a lot.,31
296,Television is a big part in our daily lives.,31
297,"On  television are shown many interesting topics, where you can learn helpful things for life.",31
298,Nowadays television is a very important topic.,31
299,Television is good for learning things.,31
300,Television is a big topic in our society nowadays.,31
301,This television shows promote that children learn important things with watching television.,31
302,On the one hand television can help to lern new words or something about life.,31
303,And companies need to sell they're product aswell and advertings them is a pretty good way.,32
304,Also the companies have other ways to raise their sells.,32
305,"Companys need to be able to promote their product and through that actually sell them, that's what let's our economy going.",32
306,On one hand it is important for making money and an effective way to sell more products.,32
307,"Many companies
have commercial tactics that help them to sell more products.",32
308,This point makes it seemingly obvious that it is no good idea reffering to the specific companies sake to waste so much money in order to influence persons which are not even able to buy something on their own but do not give in such an easy way and think about it a bit more.,32
309,Otherwise big companies live from selling thigs and they want to sell as many products as possible.,32
310,Every company and every shop needs to find a way to sell their products.,32
311,In my opinion the companies just want take advantage out of that.,32
312,"If companys have many loyal customers, they canactually do what they want.",32
313,Ps: those lags/ freezes are highly annoying.,33
314,I agree with the statement: Television advertising directed toward young children should not be allowed.,34
315,In this text I'll explain my opinion about the statement: 'Television advertising directed toward young children (aged two to five) should not be allowed.',34
316,"I agree with this Statement ""Television advertising directed toward young children (aged two to five) should not be allowed"".",34
317,"I agree with the statement ""Television advertising directed toward young children (aged two to five) should not be allowed.""",34
318,"I agree with the following statement ""Television advertising directed toward young children (aged two to five) should not be allowed"".",34
319,"I would agree the following statement, that television advertising direct toward young children should not be allowed, because a child at this age can be easy manipulated, by the advertising.",34
320,"In my opinion the television advertising directed toward young childrens should not be allowed,, so i agree with this statement.",34
321,So i agree with the statement that television advertising directed toward young children (aged two to five) should not be allowed.,34
322,"I agree with the statement that television advertising directed toward young children should not be allowed, because young children can be manipulaited very well, because they to not notice that not all the television advertising is the true.",34
323,I agree with the statement that Television advertising directed toward young children (aged two to five) should not be allowed.,34
324,If they don't learn that early they may have problems with it later.,35
325,"If they don't learn this, they could have problems in their life.",35
326,They have other things to learn.,35
327,On the other hand they should learn and see that by discovering it in real life.,35
328,Of course they can learn something but there are better ways for that.,35
329,Thus they need to learn it early.,35
330,So they should give them an oppurtunity to learn new stuff.,35
331,They have to go out and learn by themselves.,35
332,They have to get some things teached befor they are ready for this world and they have to get a certain amount of maturity.,35
333,"But I think it would be better if they will learn it in an other way, maybe in kindergarten or from their parents or later in school.",35
334,Every day we are confronted with advertising of some sort.,36
335,"Nowadays, advertisements are everywhere.",36
336,"
Advertisements are found found everywhere in our daily life.",36
337,Advertisement is omnipresent in the world of today.,36
338,Advertising can be seen in all places in our everyday life.,36
339,In todays life advertisements are everywhere.,36
340,We are confronted with advertisement everywhere our everyday life.,36
341,Advertisment is everywhere in our daily lifes.,36
342,Advertising is all around us.,36
343,Advertisement is all around us.,36
344,Nowadays lots of people watch television.,37
345,Television is very popular in our generation and in every house you find one or more.,37
346,In today's world television is omnipresent and there's almost no household without at least one TV.,37
347,"In the time of today, television plays a big role in the daily life of most of the people around the world.",37
348,Television is a big part in our daily lives.,37
349,Televisions are something very common in our modern society.,37
350,Nowadays television is an object we see in every house.,37
351,"Watching television is a thing everybody does these days, from young children to pensioners.",37
352,Television is a big topic in our society nowadays.,37
353,Nowadays we live in a society in which the most of us have a TV.,37
354,I think you have to chose if you want that your children watching television or not.,38
355,"Then the parents could forbid to watching television for the childrens or not, it's their own opinion.",38
356,"I think that the parents should make a rule that says how long their children are allowed to whatch TV and what they are allowed to whatch, for instance half an hour a day and just the programm that's especially for childrem so that it can't happen that the parents sit their children in front of the TV so that they don't have to care about them.",38
357,Besides the parents should protect that children so that the parents decide when the children are watching television.,38
358,"Of course the children shouldn't spend too much time in front of a TV, but that's the thing parents should be keeping an eye on normally.",38
359,In my opinion the parents of a child should really try to cotrole the time their children will sit in front of a TV.,38
360,But the parents should not just shut down the television for their child.,38
361,If parents are against this they should be able to forbid to much television in general.,38
362,The parents need to have keep the controle over the TV and the programm which their child is watching.,38
363,"If they are allowed to watch TV, the parents have to be aware of that the child want something and they must be able to say ""no"".",38
364,If parents allow their kid to watch TV they also have to know what they will see.,39
365,"Young Children should not watch too much television anyways, so the parents have to control what their children watch.",39
366,Another point is that the parents should decide what the children are watching in the TV.,39
367,It's just important that the parents have the control of what their children are watching.,39
368,"Then the parents could forbid to watching television for the childrens or not, it's their own opinion.",39
369,"But when the parents take the TV for shows, who have bad follows for the kids, it should not be allowed.",39
370,Besides the parents should protect that children so that the parents decide when the children are watching television.,39
371,So I think it's up to the parents to make sure their children only get to watch what is appropriate for them instead of not allowing television advertising.,39
372,I think you have to chose if you want that your children watching television or not.,39
373,But I think the parents should also take care of what their children watch and not let them watch anything on TV.,39
374,Of couse thereÂ´re many thinks in the television a child havenÂ´t to see but itÂ´s emeasing how much a child could learn the language only by wathing television.,40
375,And in fact if they want to learn a language it's not better learning from the TV then from the parents of friends or in school.,40
376,If they watch programms in diffrent languages they can learn some words and important sentences.,40
377,Furthermore children learning a language easier on television.,40
378,Also to put a child in front of the TV is another way to learn the language and for the parents to teach them the language without talking to them.,40
379,But television isnÂ´t the only way to learn a language and a bad excuse for letting children watch televison for many hours.,40
380,The kids could learn the language faster and easier by watching television with animation and sound and so they would be better prepared for the school.,40
381,"In addition, our generation is very influenced by the internet or the TV, so it is good that the children learn early what TV really is and what sort of channels are there and they also able to learn the language better.",40
382,"If they watch for example TV in english, even if they don't speak english, they once will start to understand it and can learn english in young years.",40
383,In the young age this is very important that the children learn good language.,40
384,This is a reason why some children are getting fat which is quite unhealthy.,41
385,In addition it creates an unhealthy relationship between children and food.,41
386,Children will think that fast food and sweets are the main nutrition.,41
387,Advertising sweets very often could lead to a more obese youth.,41
388,Kids need to learn in their young ages that a lot of fat and sugar are not good for their health.,41
389,"These bad habits can accompany a child through their lifetime, leading them to think first of the tastiness of what they are eating and not what effect it is having on their bodies and health.",41
390,"The childrens watch to so many unhelathy food, that they became influence and eat more and more of them, that they could get overweight in the near future.",41
391,Many children in the developed world suffer from obesity because they eat to much junk food.,41
392,"This is a bad lifestyle which can make a child unhealthy in many ways like obesity, diabetes and many more.",41
393,"Or if for example unhealthy food and sweets, like cookies and candys, were shown to those children, they might be influenced by that and start eating unhealthy food way too early.",41
394,Their brain starts to get more active and they can improve their thinking activities.,42
395,It can influence their behaving in a good way.,42
396,"They are greatly moved by a number of things that we might call simple, and these could potentially create mentally disrupted adults later on in life.",42
397,They start to internalize everything.,42
398,So it's actually good for their learning process.,42
399,"It influences not only their minds, but also their physical action.",42
400,Therefore they can get addicted to television and materilistic things.,42
401,It affects their mental growth and gives them a huge amount of informations which they do not really understand.,42
402,Not just in pyschologic way but also in physiologic way they could get a damage.In the ages from two to five they have to learn much more informative stuff as TV-shows or cartoons.,42
403,They learn to see every aspect of something and then think about it.,42
404,"Advertising is like manipulation and should not have an affect on children, especially not on young children.",43
405,"At the first place, young children are not able to handle with advertising.",43
406,"So in my opinion advertising for young children is not really a big problem, because there are enough possibilities for the parents to make sure that they do not get influenced by that.",43
407,"Some advertisments are particularly aimed towards children, this will influence them without them or the parents even noticing.",43
408,There are advertisings which are not good for children because they are sometimes too young to understand the backround of the advertising.,43
409,"Furthermore young children believe what they hear or what they see, so the advertisment could have negative effets on the children.",43
410,I think there are many adverts which want to direct to young children because they think that this children are easily influenced.,43
411,Some advertising are especially for young children.,43
412,"Often advertisings are about internet websites, supermarkets or about something, which aren't allowed for young kids.This could have negative effects on the children.",43
413,"This is a strong point, but opponents say, that tese two to five year old children don't even understand and get what the advertisement is about, so it is kind of useless to make advertisement especially for this children.",43
414,I dont think advertising toward young children should be completely forbidden.,44
415,In my eyes however advertising towards young children should be allowed.,44
416,From my point of view advertisings that are directed to children should be allowed .,44
417,In my opinion the advertising which is directed toward young children shouldn't be allowed.,44
418,All in all I don't think advertising directed toward young children should be forbidden.,44
419,So in my opinion advertising directed towards young children should not be allowed.,44
420,For those reasons i think that advertising directed toward young children should be forbidden.,44
421,In my opinion advertising directed toward young children shouldn't be allowed.,44
422,In my opinion advertising directed toward young children shouldnÂ´t be allowed.,44
423,"In my opinion, advertising directed towards young children shouldn't be prohibited.",44
424,Television advertising directet toward young children should not be allowed.,45
425,Television advertising direced toward young children(aged two to five) should not be allowed.,45
426,Television advertising direced toward young children (aged two to five) should not be allowed.,45
427,"All in all, television advertising for young children should not be allowed.",45
428,Television advertising directed toward young children (aged two to five) should not be allowed.,45
429,Television advertising directed toward young children(aged two to five) should not be allowed.,45
430,Television advertising directed toward young children (aged two to five) should not be allowed.,45
431,Television advertising directed toward young children (aged two to five) should not be allowed.,45
432,Television advertising directed toward young children (aged two to five) should not be allowed.,45
433,Television advertising directed toward young children (aged two to five) should not be allowed.,45
434,But this is the responsibility of the parents.,46
435,"My closing word: the parents have to decide what is best for their chidren, they are their responsebility.",46
436,It is in the responsibility of the parents.,46
437,"However, again, this is in control of the parents.",46
438,It is up to the parents.,46
439,Its in the responsibility from the parents.,46
440,The thing is; the parents have to know what they want for their children.,46
441,The parents should have the control.,46
442,"It is clear that the parents play an important role in this case, but for parents it is hard too to say no to their own children.",46
443,The parents also play a big role in this subject.,46
444,"The following text is an essay about the statement ""Television advertising directed toward young children (aged two to five) should not be allowed."".",47
445,This essay will discuss wether or not television advertising directed toward young children (aged two to five) should not be allowed.,47
446,"In this essay I am going to discuss, whether television advertising directed toward young children (aged two to five) should be allowed or not.",47
447,This essay is about the topic if television advertising directed toward young children should be allowed or not.,47
448,"In this essay the statement ""Television advertising directed toward young children (aged two to five) should not be allowed"" will be discussed.",47
449,In this essay I want to write about whether television advertising directed toward young children (aged two to five) should be allowed or not.,47
